trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/policy_lr_end,config/q_lr_start,config/q_lr_end,config/alpha,config/eta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss
6d51c_00071,-529.6527685182625,1711734853.0,,True,100.0,2024-03-29_18-54-13,14.888864040374756,1532.4690515995026,12308.0,Nicolass-Air.technicolor.net,127.0.0.1,1532.4690515995026,100.0,"71_alpha=2,gamma=0.9900,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.1,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00072,-744.1662281234279,1711736061.0,,True,100.0,2024-03-29_19-14-21,24.136186838150024,2634.514394044876,12313.0,Nicolass-Air.technicolor.net,127.0.0.1,2634.514394044876,100.0,"72_alpha=3,gamma=0.9900,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.1,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00073,-61.88483728223937,1711735241.0,,True,100.0,2024-03-29_19-00-41,16.487443208694458,1584.4234173297882,12312.0,Nicolass-Air.technicolor.net,127.0.0.1,1584.4234173297882,100.0,"73_alpha=5,gamma=0.9900,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.1,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00074,-61.88483728223937,1711735373.0,,True,100.0,2024-03-29_19-02-53,19.817123889923096,1639.5750966072083,12310.0,Nicolass-Air.technicolor.net,127.0.0.1,1639.5750966072083,100.0,"74_alpha=6,gamma=0.9900,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.1,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00075,0.0,1711734470.0,,True,35.0,2024-03-29_18-47-50,2.792912006378174,566.997234582901,12307.0,Nicolass-Air.technicolor.net,127.0.0.1,566.997234582901,35.0,"75_alpha=0.2000,gamma=1.0000,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.1,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00076,0.0,1711735028.0,,True,60.0,2024-03-29_18-57-08,2.5290722846984863,942.2893056869507,12309.0,Nicolass-Air.technicolor.net,127.0.0.1,942.2893056869507,60.0,"76_alpha=2,gamma=1.0000,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.1,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00077,0.0,1711735410.0,,True,57.0,2024-03-29_19-03-30,3.7791030406951904,938.9481334686279,12307.0,Nicolass-Air.technicolor.net,127.0.0.1,938.9481334686279,57.0,"77_alpha=3,gamma=1.0000,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.1,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00078,-61.88483728223937,1711736377.0,,True,100.0,2024-03-29_19-19-37,17.62020206451416,1683.3903505802155,12314.0,Nicolass-Air.technicolor.net,127.0.0.1,1683.3903505802155,100.0,"78_alpha=5,gamma=1.0000,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.1,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00079,0.0,1711735571.0,,True,54.0,2024-03-29_19-06-11,4.426279067993164,865.2473700046539,12311.0,Nicolass-Air.technicolor.net,127.0.0.1,865.2473700046539,54.0,"79_alpha=6,gamma=1.0000,num_envs=4,policy_lr_start=0.1000,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.1,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00080,0.0,1711735446.0,,True,98.0,2024-03-29_19-04-06,0.5545210838317871,591.525021314621,12308.0,Nicolass-Air.technicolor.net,127.0.0.1,591.525021314621,98.0,"80_alpha=0.2000,gamma=0.9900,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.025,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00081,-692.5089499992339,1711735628.0,,True,100.0,2024-03-29_19-07-08,5.475944995880127,598.3060245513916,12309.0,Nicolass-Air.technicolor.net,127.0.0.1,598.3060245513916,100.0,"81_alpha=2,gamma=0.9900,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.025,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00082,-692.5089499992339,1711735845.0,,True,100.0,2024-03-29_19-10-45,6.516674041748047,603.4721047878265,12312.0,Nicolass-Air.technicolor.net,127.0.0.1,603.4721047878265,100.0,"82_alpha=3,gamma=0.9900,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.025,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00083,-839.2514506963128,1711736176.0,,True,100.0,2024-03-29_19-16-16,7.1961798667907715,802.0447804927826,12310.0,Nicolass-Air.technicolor.net,127.0.0.1,802.0447804927826,100.0,"83_alpha=5,gamma=0.9900,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.025,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00084,-839.2514506963128,1711736147.0,,True,100.0,2024-03-29_19-15-47,6.5905280113220215,736.3009028434753,12307.0,Nicolass-Air.technicolor.net,127.0.0.1,736.3009028434753,100.0,"84_alpha=6,gamma=0.9900,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.025,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00085,-839.2514506963128,1711736179.0,,True,100.0,2024-03-29_19-16-19,6.782037019729614,731.4757859706879,12308.0,Nicolass-Air.technicolor.net,127.0.0.1,731.4757859706879,100.0,"85_alpha=0.2000,gamma=1.0000,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,1.0,0.025,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00086,0.0,1711736099.0,,True,93.0,2024-03-29_19-14-59,0.9788148403167725,527.4077026844025,12311.0,Nicolass-Air.technicolor.net,127.0.0.1,527.4077026844025,93.0,"86_alpha=2,gamma=1.0000,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,1.0,0.025,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00087,-839.2514506963128,1711736417.0,,True,100.0,2024-03-29_19-20-17,7.977538108825684,787.3807754516602,12309.0,Nicolass-Air.technicolor.net,127.0.0.1,787.3807754516602,100.0,"87_alpha=3,gamma=1.0000,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,1.0,0.025,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00088,0.0,1711736390.0,,True,97.0,2024-03-29_19-19-50,1.590723991394043,543.2568964958191,12312.0,Nicolass-Air.technicolor.net,127.0.0.1,543.2568964958191,97.0,"88_alpha=5,gamma=1.0000,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,1.0,0.025,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00089,-839.2514506963128,1711736847.0,,True,100.0,2024-03-29_19-27-27,7.323393106460571,784.2261636257172,12313.0,Nicolass-Air.technicolor.net,127.0.0.1,784.2261636257172,100.0,"89_alpha=6,gamma=1.0000,num_envs=1,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,1.0,0.025,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00090,-744.1662281234279,1711738023.0,,False,68.0,2024-03-29_19-47-03,29.998215913772583,1922.7217302322388,12311.0,Nicolass-Air.technicolor.net,127.0.0.1,1922.7217302322388,68.0,"90_alpha=0.2000,gamma=0.9900,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.025,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00091,-527.5580530456438,1711737759.0,,True,100.0,2024-03-29_19-42-39,16.452543020248413,1609.962856054306,12307.0,Nicolass-Air.technicolor.net,127.0.0.1,1609.962856054306,100.0,"91_alpha=2,gamma=0.9900,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.025,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00092,-526.0261480945896,1711737847.0,,True,100.0,2024-03-29_19-44-07,14.12510895729065,1668.7225277423859,12310.0,Nicolass-Air.technicolor.net,127.0.0.1,1668.7225277423859,100.0,"92_alpha=3,gamma=0.9900,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.025,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00093,-744.1662281234279,1711738023.0,,False,66.0,2024-03-29_19-47-03,28.603423833847046,1842.2184793949127,12308.0,Nicolass-Air.technicolor.net,127.0.0.1,1842.2184793949127,66.0,"93_alpha=5,gamma=0.9900,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.025,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00094,-744.1662281234279,1711738025.0,,False,58.0,2024-03-29_19-47-05,29.814973831176758,1647.6191000938416,12314.0,Nicolass-Air.technicolor.net,127.0.0.1,1647.6191000938416,58.0,"94_alpha=6,gamma=0.9900,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,0.99,0.025,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00095,0.0,1711737830.0,,True,78.0,2024-03-29_19-43-50,1.8070919513702393,1435.9844965934753,12312.0,Nicolass-Air.technicolor.net,127.0.0.1,1435.9844965934753,78.0,"95_alpha=0.2000,gamma=1.0000,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.025,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00096,-61.88483728223937,1711738017.0,,False,95.0,2024-03-29_19-46-57,18.52261781692505,1598.235801935196,12309.0,Nicolass-Air.technicolor.net,127.0.0.1,1598.235801935196,95.0,"96_alpha=2,gamma=1.0000,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.025,0.001,0.025,0.001,2.0,,False,0.1,False,True,True
6d51c_00097,-527.5580530456438,1711738025.0,,False,69.0,2024-03-29_19-47-05,18.62669587135315,1176.5510449409485,12313.0,Nicolass-Air.technicolor.net,127.0.0.1,1176.5510449409485,69.0,"97_alpha=3,gamma=1.0000,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.025,0.001,0.025,0.001,3.0,,False,0.1,False,True,True
6d51c_00098,-744.1662281234279,1711738024.0,,False,10.0,2024-03-29_19-47-04,27.78195095062256,264.4893493652344,12307.0,Nicolass-Air.technicolor.net,127.0.0.1,264.4893493652344,10.0,"98_alpha=5,gamma=1.0000,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.025,0.001,0.025,0.001,5.0,,False,0.1,False,True,True
6d51c_00099,-744.1662281234279,1711738018.0,,False,7.0,2024-03-29_19-46-58,29.633013010025024,187.9424979686737,12312.0,Nicolass-Air.technicolor.net,127.0.0.1,187.9424979686737,7.0,"99_alpha=6,gamma=1.0000,num_envs=4,policy_lr_start=0.0250,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,4.0,1.0,0.025,0.001,0.025,0.001,6.0,,False,0.1,False,True,True
6d51c_00100,-427.77961408414177,1711738025.0,,False,19.0,2024-03-29_19-47-05,9.816824197769165,177.58816170692444,12310.0,Nicolass-Air.technicolor.net,127.0.0.1,177.58816170692444,19.0,"100_alpha=0.2000,gamma=0.9900,num_envs=1,policy_lr_start=0.0025,q_lr_start=0.0250,update_epochs=50,update_policy_epochs=300",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000.0,100.0,10000.0,50.0,300.0,5.0,1.0,0.99,0.0025,0.001,0.025,0.001,0.2,,False,0.1,False,True,True
6d51c_00101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d51c_00116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
