trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/policy_lr_end,config/q_lr_start,config/q_lr_end,config/alpha,config/eta,config/autotune,config/target_entropy_scale,config/linear_schedule,config/saddle_point_optimization,config/kl_loss,config/__trial_index__
61747b42,13.0,1711566352,,True,40,2024-03-27_20-05-52,5.295214891433716,278.58570885658264,32449,Nicolass-Air.technicolor.net,127.0.0.1,278.58570885658264,40,"1_trial_index=0,alpha=1.2513,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=False,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0032,q_lr_end=0.0010,q_lr_start=0.0054,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,2,1.0,0.003211899210190893,0.001,0.005381212409738835,0.001,1.2512567630324591,,False,0.1,False,True,False,0
21ea2372,11.0,1711566344,,True,40,2024-03-27_20-05-44,4.570318698883057,261.86733651161194,32455,Nicolass-Air.technicolor.net,127.0.0.1,261.86733651161194,40,"2_trial_index=1,alpha=1.2513,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=False,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0032,q_lr_end=0.0010,q_lr_start=0.0054,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,2,1.0,0.003211899210190893,0.001,0.005381212409738835,0.001,1.2512567630324591,,False,0.1,False,True,False,1
bad7a77e,16.0,1711566387,,True,40,2024-03-27_20-06-27,5.395419120788574,295.19553303718567,32468,Nicolass-Air.technicolor.net,127.0.0.1,295.19553303718567,40,"3_trial_index=2,alpha=1.2513,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=False,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0032,q_lr_end=0.0010,q_lr_start=0.0054,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,2,1.0,0.003211899210190893,0.001,0.005381212409738835,0.001,1.2512567630324591,,False,0.1,False,True,False,2
4a7f0da1,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.6497409343719482,0.6497409343719482,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.6497409343719482,1,"4_trial_index=0,alpha=2.5594,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,linear_schedule=True,num_envs=1,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.4588,q_lr_end=0.0010,q_lr_start=0.0688,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,1,0.99,0.45878603552200165,0.001,0.06879402732415273,0.001,2.5594371929560333,,False,0.1,True,True,False,0
fd419a0a,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.01708698272705078,0.01708698272705078,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.01708698272705078,1,"5_trial_index=1,alpha=2.5594,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,linear_schedule=True,num_envs=1,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.4588,q_lr_end=0.0010,q_lr_start=0.0688,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,1,0.99,0.45878603552200165,0.001,0.06879402732415273,0.001,2.5594371929560333,,False,0.1,True,True,False,1
85e2a1cf,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.019709110260009766,0.019709110260009766,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.019709110260009766,1,"6_trial_index=2,alpha=2.5594,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,linear_schedule=True,num_envs=1,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.4588,q_lr_end=0.0010,q_lr_start=0.0688,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,300,300,5,1,0.99,0.45878603552200165,0.001,0.06879402732415273,0.001,2.5594371929560333,,False,0.1,True,True,False,2
bb354393,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.017621994018554688,0.017621994018554688,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.017621994018554688,1,"7_trial_index=0,alpha=0.3421,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=True,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0980,q_lr_end=0.0010,q_lr_start=0.0103,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=50,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,50,450,5,2,1.0,0.09800442432014332,0.001,0.010336209491199736,0.001,0.34208028375760274,,False,0.1,True,True,False,0
812a6526,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.017762184143066406,0.017762184143066406,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.017762184143066406,1,"8_trial_index=1,alpha=0.3421,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=True,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0980,q_lr_end=0.0010,q_lr_start=0.0103,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=50,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,50,450,5,2,1.0,0.09800442432014332,0.001,0.010336209491199736,0.001,0.34208028375760274,,False,0.1,True,True,False,1
7640110f,0.0,1711566102,,True,1,2024-03-27_20-01-42,0.014226913452148438,0.014226913452148438,32488,Nicolass-Air.technicolor.net,127.0.0.1,0.014226913452148438,1,"9_trial_index=2,alpha=0.3421,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,linear_schedule=True,num_envs=2,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0980,q_lr_end=0.0010,q_lr_start=0.0103,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=50,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,50,450,5,2,1.0,0.09800442432014332,0.001,0.010336209491199736,0.001,0.34208028375760274,,False,0.1,True,True,False,2
d096296d,0.0,1711566167,,True,5,2024-03-27_20-02-47,12.547914028167725,64.67081499099731,32488,Nicolass-Air.technicolor.net,127.0.0.1,64.67081499099731,5,"10_trial_index=0,alpha=8.0988,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,linear_schedule=False,num_envs=6,num_rollouts=5,num_updates=40,policy_lr_end=0.0010,policy_lr_start=0.0108,q_lr_end=0.0010,q_lr_start=0.1378,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=450,update_policy_epochs=50,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,40,10000,450,50,5,6,0.99,0.010768875665470544,0.001,0.1377626705976535,0.001,8.098773113497758,,False,0.1,False,True,False,0
