trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/policy_lr_end,config/q_lr_start,config/q_lr_end,config/alpha,config/eta,config/autotune,config/target_entropy_scale,config/linear_schedule,config/__trial_index__
ffaeda88,0.0,1711537506.0,,True,1.0,2024-03-27_12-05-06,0.33168506622314453,0.33168506622314453,16508.0,Nicolass-Air.technicolor.net,127.0.0.1,0.33168506622314453,1.0,"1_trial_index=0,alpha=3.2897,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.5585,exp_name=QREPS,gamma=1.0000,linear_schedule=True,num_envs=2,num_rollouts=4,num_updates=40,policy_lr_end=0.0016,policy_lr_start=0.0126,q_lr_end=0.0001,q_lr_start=0.0450,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,450.0,4.0,2.0,1.0,0.01258056653624941,0.0015778193089894307,0.044975438785293635,0.00011462797439281883,3.2897019431035206,1.5585493106775659,False,0.1,True,0.0
f74851ca,0.0,1711537506.0,,True,1.0,2024-03-27_12-05-06,0.008331060409545898,0.008331060409545898,16508.0,Nicolass-Air.technicolor.net,127.0.0.1,0.008331060409545898,1.0,"2_trial_index=1,alpha=3.2897,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.5585,exp_name=QREPS,gamma=1.0000,linear_schedule=True,num_envs=2,num_rollouts=4,num_updates=40,policy_lr_end=0.0016,policy_lr_start=0.0126,q_lr_end=0.0001,q_lr_start=0.0450,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,450.0,4.0,2.0,1.0,0.01258056653624941,0.0015778193089894307,0.044975438785293635,0.00011462797439281883,3.2897019431035206,1.5585493106775659,False,0.1,True,1.0
4f1caf21,0.0,1711537506.0,,True,1.0,2024-03-27_12-05-06,0.011714935302734375,0.011714935302734375,16508.0,Nicolass-Air.technicolor.net,127.0.0.1,0.011714935302734375,1.0,"3_trial_index=2,alpha=3.2897,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.5585,exp_name=QREPS,gamma=1.0000,linear_schedule=True,num_envs=2,num_rollouts=4,num_updates=40,policy_lr_end=0.0016,policy_lr_start=0.0126,q_lr_end=0.0001,q_lr_start=0.0450,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,450.0,4.0,2.0,1.0,0.01258056653624941,0.0015778193089894307,0.044975438785293635,0.00011462797439281883,3.2897019431035206,1.5585493106775659,False,0.1,True,2.0
ae5488d9,9.0,1711537521.0,,False,11.0,2024-03-27_12-05-21,1.3352329730987549,14.862033605575562,16508.0,Nicolass-Air.technicolor.net,127.0.0.1,14.862033605575562,11.0,"4_trial_index=0,alpha=0.8745,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.3753,exp_name=QREPS,gamma=0.9900,linear_schedule=False,num_envs=4,num_rollouts=4,num_updates=40,policy_lr_end=0.0001,policy_lr_start=0.1800,q_lr_end=0.0009,q_lr_start=0.0076,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,300.0,4.0,4.0,0.99,0.17997173786156287,6.658160622333055e-05,0.00757784135048785,0.0008687197453008048,0.8745094988798109,1.3753486005718798,False,0.1,False,0.0
b340d4fb,9.0,1711537520.0,,False,6.0,2024-03-27_12-05-20,1.3799622058868408,7.978658199310303,16517.0,Nicolass-Air.technicolor.net,127.0.0.1,7.978658199310303,6.0,"5_trial_index=1,alpha=0.8745,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.3753,exp_name=QREPS,gamma=0.9900,linear_schedule=False,num_envs=4,num_rollouts=4,num_updates=40,policy_lr_end=0.0001,policy_lr_start=0.1800,q_lr_end=0.0009,q_lr_start=0.0076,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,300.0,4.0,4.0,0.99,0.17997173786156287,6.658160622333055e-05,0.00757784135048785,0.0008687197453008048,0.8745094988798109,1.3753486005718798,False,0.1,False,1.0
21435647,8.0,1711537521.0,,False,2.0,2024-03-27_12-05-21,1.2860519886016846,3.515559673309326,16523.0,Nicolass-Air.technicolor.net,127.0.0.1,3.515559673309326,2.0,"6_trial_index=2,alpha=0.8745,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=1.3753,exp_name=QREPS,gamma=0.9900,linear_schedule=False,num_envs=4,num_rollouts=4,num_updates=40,policy_lr_end=0.0001,policy_lr_start=0.1800,q_lr_end=0.0009,q_lr_start=0.0076,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=300,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1.0,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200.0,40.0,10000.0,300.0,300.0,4.0,4.0,0.99,0.17997173786156287,6.658160622333055e-05,0.00757784135048785,0.0008687197453008048,0.8745094988798109,1.3753486005718798,False,0.1,False,2.0
edd9d6ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
