trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/beta,config/update_epochs,config/autotune,config/target_entropy_scale,config/saddle_point_optimization,config/use_kl_loss,config/sampler,config/parametrized_sampler,config/sampler_lr,config/q_histogram,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
d1dbfbd2,-1000,1712827377,,True,38,2024-04-11_11-22-57,3.98715877532959,14.0303316116333,84548,Nicolass-Air.technicolor.net,127.0.0.1,14.0303316116333,38,"11_trial_index=0,alpha=1.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0100,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,False,0.99,4,0.00025,0.001,1.5,,0.01,100,True,0.7,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
5ef95321,[-655.03656],1712827483,,True,247,2024-04-11_11-24-43,2.0207407474517822,111.45680737495422,84559,Nicolass-Air.technicolor.net,127.0.0.1,111.45680737495422,247,"12_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,8,0.001,0.0025,4.0,,0.0002,50,False,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
ac86ffd9,-1000,1712827383,,True,18,2024-04-11_11-23-03,5.321326732635498,6.10181188583374,84566,Nicolass-Air.technicolor.net,127.0.0.1,6.10181188583374,18,"13_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=256,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,True,0.99,8,0.1,0.0025,0.5,,0.1,100,True,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
1fec260c,[-118.59243],1712827419,,True,186,2024-04-11_11-23-39,0.008610010147094727,32.865318298339844,84573,Nicolass-Air.technicolor.net,127.0.0.1,32.865318298339844,186,"14_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,4,0.00025,0.001,4.0,,0.002,10,False,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
3f69b4d7,-1000,1712827400,,True,44,2024-04-11_11-23-20,3.0338940620422363,8.621524810791016,84579,Nicolass-Air.technicolor.net,127.0.0.1,8.621524810791016,44,"15_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,16,0.0025,0.1,2.0,,4e-05,50,False,0.5,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
367433a4,[-606.442],1712827604,,True,307,2024-04-11_11-26-44,0.03634309768676758,203.08881664276123,84601,Nicolass-Air.technicolor.net,127.0.0.1,203.08881664276123,307,"16_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,2,0.001,0.00025,6.0,,0.1,100,True,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
865149bf,[-80.80959],1712827782,,True,480,2024-04-11_11-29-42,0.004777193069458008,371.9608197212219,84611,Nicolass-Air.technicolor.net,127.0.0.1,371.9608197212219,480,"17_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,8,0.00025,0.001,6.0,,4e-05,300,False,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
4dbc5d8d,-1000,1712827423,,True,25,2024-04-11_11-23-43,2.281151056289673,6.442283630371094,84618,Nicolass-Air.technicolor.net,127.0.0.1,6.442283630371094,25,"18_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,False,0.99,4,0.1,0.0025,0.5,,0.1,50,True,0.5,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
0a6b5983,[-200.90408],1712827466,,True,523,2024-04-11_11-24-26,0.012490034103393555,34.29221153259277,84626,Nicolass-Air.technicolor.net,127.0.0.1,34.29221153259277,523,"19_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,True,0.99,8,0.001,0.00025,8.0,,0.1,10,True,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
cb2328a1,-1000,1712827817,,True,8,2024-04-11_11-30-17,0.4727487564086914,0.9917445182800293,84818,Nicolass-Air.technicolor.net,127.0.0.1,0.9917445182800293,8,"20_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.1000,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,False,0.99,2,0.0025,0.1,2.0,,0.002,100,False,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.1,False,0,0,0,0
98169977,[-128.33438],1712827844,,True,528,2024-04-11_11-30-44,0.010750055313110352,17.729640007019043,84823,Nicolass-Air.technicolor.net,127.0.0.1,17.729640007019043,528,"21_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0100,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,2,0.0025,0.001,6.0,,0.01,10,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
14a070cf,-1000,1712827829,,True,12,2024-04-11_11-30-29,0.018018245697021484,3.262329339981079,84828,Nicolass-Air.technicolor.net,127.0.0.1,3.262329339981079,12,"22_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,True,0.99,16,0.001,0.0025,2.0,,0.0002,100,False,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
84afd321,-1000,1712827849,,True,43,2024-04-11_11-30-49,3.7907662391662598,17.60705304145813,84833,Nicolass-Air.technicolor.net,127.0.0.1,17.60705304145813,43,"23_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,False,0.99,4,0.1,0.0025,4.0,,0.0002,300,False,0.7,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
bba53535,-1000,1712827840,,True,18,2024-04-11_11-30-40,1.0904600620269775,1.6724464893341064,84838,Nicolass-Air.technicolor.net,127.0.0.1,1.6724464893341064,18,"24_trial_index=0,alpha=1.5000,anneal_lr=True,autotune=True,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,True,0.99,8,0.0025,0.1,1.5,,0.002,50,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
d29f394c,-1000,1712827846,,True,5,2024-04-11_11-30-46,1.062222957611084,1.5140349864959717,84845,Nicolass-Air.technicolor.net,127.0.0.1,1.5140349864959717,5,"25_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,True,0.99,16,0.001,0.1,6.0,,0.0002,100,False,0.7,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
220910ae,[-551.01843],1712827955,,True,735,2024-04-11_11-32-35,0.010359048843383789,97.68726587295532,84854,Nicolass-Air.technicolor.net,127.0.0.1,97.68726587295532,735,"26_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,False,0.99,4,0.1,0.00025,6.0,,0.1,50,True,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
f826b3dc,-1000,1712827911,,True,149,2024-04-11_11-31-51,8.874336957931519,55.76695394515991,84859,Nicolass-Air.technicolor.net,127.0.0.1,55.76695394515991,149,"27_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,False,0.99,4,0.1,0.00025,0.5,,0.1,100,True,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
475e9db4,-1000,1712827865,,True,18,2024-04-11_11-31-05,4.749412298202515,5.355987548828125,84866,Nicolass-Air.technicolor.net,127.0.0.1,5.355987548828125,18,"28_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,4,0.1,0.0025,2.0,,0.0002,100,True,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
d0433b57,-1000,1712827945,,True,78,2024-04-11_11-32-25,7.305499792098999,78.9946813583374,84871,Nicolass-Air.technicolor.net,127.0.0.1,78.9946813583374,78,"29_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,16,0.001,0.001,8.0,,4e-05,300,True,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
09465c9e,-1000,1712827875,,True,8,2024-04-11_11-31-15,2.812427043914795,3.421271800994873,84878,Nicolass-Air.technicolor.net,127.0.0.1,3.421271800994873,8,"30_trial_index=0,alpha=8.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.1000,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,False,0.99,8,0.00025,0.001,8.0,,0.002,300,True,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.1,False,0,0,0,0
d060d401,[-105.11851],1712828007,,True,547,2024-04-11_11-33-27,0.007456064224243164,122.45888948440552,84886,Nicolass-Air.technicolor.net,127.0.0.1,122.45888948440552,547,"31_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,4,0.001,0.001,8.0,,0.1,50,True,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
80a366ce,-1000,1712827909,,True,42,2024-04-11_11-31-49,9.261788129806519,21.274123191833496,84893,Nicolass-Air.technicolor.net,127.0.0.1,21.274123191833496,42,"32_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,16,0.00025,0.0025,6.0,,0.0002,100,True,0.3,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
4b42b063,-1000,1712827902,,True,19,2024-04-11_11-31-42,1.4177589416503906,5.31292986869812,84904,Nicolass-Air.technicolor.net,127.0.0.1,5.31292986869812,19,"33_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.1000,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,True,0.99,16,0.00025,0.00025,6.0,,0.002,50,False,0.7,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.1,False,0,0,0,0
41d3ac7f,-1000,1712827908,,True,8,2024-04-11_11-31-48,1.2400760650634766,1.9960966110229492,84912,Nicolass-Air.technicolor.net,127.0.0.1,1.9960966110229492,8,"34_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.0100,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,4,0.00025,0.1,6.0,,0.01,100,True,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
d65e288d,[-201.85654],1712827948,,True,656,2024-04-11_11-32-28,0.0059337615966796875,26.55846667289734,84919,Nicolass-Air.technicolor.net,127.0.0.1,26.55846667289734,656,"35_trial_index=0,alpha=1.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,False,0.99,8,0.1,0.0025,1.5,,4e-05,10,True,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
0f872337,-1000,1712827924,,True,8,2024-04-11_11-32-04,1.5456688404083252,2.298672914505005,84933,Nicolass-Air.technicolor.net,127.0.0.1,2.298672914505005,8,"36_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.1000,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,False,0.99,2,0.00025,0.1,6.0,,0.0002,300,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.1,False,0,0,0,0
