trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/q_lr_start,config/q_lr_end,config/policy_lr_end,config/alpha,config/eta,config/beta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/__trial_index__
d969e2bf,-504.5594496865768,1711887935,,True,50,2024-03-31_14-25-35,3.8712880611419678,115.20752477645874,62711,Nicolass-Air.technicolor.net,127.0.0.1,115.20752477645874,50,"1_trial_index=0,alpha=4.0000,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0025,q_lr_end=0.0002,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,300,5,1,0.99,0.0025,0.0025,0.0002,0.0002,4.0,,0.01,True,0.5,False,False,True,0
00d2d85c,-339.72169192791887,1711888210,,True,50,2024-03-31_14-30-10,5.644397020339966,383.5715262889862,62719,Nicolass-Air.technicolor.net,127.0.0.1,383.5715262889862,50,"2_trial_index=0,alpha=0.5000,autotune=False,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0010,policy_lr_start=0.1000,q_lr_end=0.0002,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,450,5,4,0.99,0.1,0.02,0.0002,0.001,0.5,,4e-05,False,0.35,True,True,False,0
14bb34a7,0.0,1711887833,,True,1,2024-03-31_14-23-53,1.266233205795288,1.266233205795288,62726,Nicolass-Air.technicolor.net,127.0.0.1,1.266233205795288,1,"3_trial_index=0,alpha=2.0000,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0005,q_lr_end=0.0010,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,50,5,1,0.99,0.0005,0.1,0.001,1e-05,2.0,,0.002,False,0.2,True,False,True,0
55e6e594,-178.4079409432599,1711888239,,True,50,2024-03-31_14-30-39,4.400898218154907,405.38682556152344,62726,Nicolass-Air.technicolor.net,127.0.0.1,405.38682556152344,50,"4_trial_index=0,alpha=2.0000,autotune=True,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.0005,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,5,4,0.99,0.02,0.0005,1e-05,0.0002,2.0,,0.1,True,0.5,False,True,False,0
25aa330f,-472.611799858393,1711888029,,True,50,2024-03-31_14-27-09,4.175635099411011,187.30636262893677,62733,Nicolass-Air.technicolor.net,127.0.0.1,187.30636262893677,50,"5_trial_index=0,alpha=0.5000,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0002,q_lr_start=0.0005,saddle_point_optimization=False,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,50,5,4,0.99,0.02,0.0005,0.0002,1e-05,0.5,,0.002,False,0.2,False,False,False,0
0718acb7,15.06613281154775,1711888126,,True,50,2024-03-31_14-28-46,3.8437960147857666,276.99371123313904,62752,Nicolass-Air.technicolor.net,127.0.0.1,276.99371123313904,50,"6_trial_index=0,alpha=4.0000,autotune=True,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0005,q_lr_end=0.0002,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,5,1,0.99,0.0005,0.02,0.0002,0.0002,4.0,,0.1,True,0.5,True,True,True,0
f0e28671,-81.77138325839778,1711888490,,True,50,2024-03-31_14-34-50,8.725226879119873,630.0807704925537,62760,Nicolass-Air.technicolor.net,127.0.0.1,630.0807704925537,50,"7_trial_index=0,alpha=6.0000,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0200,q_lr_end=0.0010,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,5,4,0.99,0.02,0.02,0.001,0.0002,6.0,,0.01,True,0.89,True,False,False,0
f2bf4dcd,-149.4955713792576,1711888055,,True,50,2024-03-31_14-27-35,2.3325889110565186,182.6649308204651,62783,Nicolass-Air.technicolor.net,127.0.0.1,182.6649308204651,50,"8_trial_index=0,alpha=0.2000,autotune=False,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0010,policy_lr_start=0.0025,q_lr_end=0.0000,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,450,5,1,0.99,0.0025,0.0025,1e-05,0.001,0.2,,4e-05,False,0.35,False,True,True,0
929a505a,-4.59055582662169,1711888026,,True,50,2024-03-31_14-27-06,3.3142659664154053,139.11302495002747,62824,Nicolass-Air.technicolor.net,127.0.0.1,139.11302495002747,50,"9_trial_index=0,alpha=0.5000,autotune=True,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0025,q_lr_end=0.0000,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,50,5,4,0.99,0.0025,0.02,1e-05,1e-05,0.5,,0.002,True,0.35,False,True,False,0
6e65d49d,-393.8193459229602,1711888643,,True,50,2024-03-31_14-37-23,2.9522881507873535,152.4399335384369,62711,Nicolass-Air.technicolor.net,127.0.0.1,152.4399335384369,50,"10_trial_index=0,alpha=4.0000,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0200,q_lr_end=0.0010,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,5,1,0.99,0.02,0.0025,0.001,0.0002,4.0,,0.01,False,0.89,True,False,True,0
6c536c19,-49.579542849752414,1711888932,,True,50,2024-03-31_14-42-12,5.011396884918213,433.82708501815796,63416,Nicolass-Air.technicolor.net,127.0.0.1,433.82708501815796,50,"11_trial_index=0,alpha=6.0000,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0025,q_lr_end=0.0002,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,5,4,0.99,0.0025,0.0025,0.0002,0.0002,6.0,,0.01,False,0.5,True,True,False,0
660d4f8f,0.0,1711888507,,True,1,2024-03-31_14-35-07,1.0210151672363281,1.0210151672363281,63421,Nicolass-Air.technicolor.net,127.0.0.1,1.0210151672363281,1,"12_trial_index=0,alpha=0.2000,autotune=True,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0010,policy_lr_start=0.1000,q_lr_end=0.0002,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,450,5,1,0.99,0.1,0.1,0.0002,0.001,0.2,,0.002,True,0.2,False,False,True,0
225031b8,0.0,1711888507,,True,1,2024-03-31_14-35-07,0.3100709915161133,0.3100709915161133,63421,Nicolass-Air.technicolor.net,127.0.0.1,0.3100709915161133,1,"13_trial_index=0,alpha=4.0000,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.1000,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,5,1,0.99,0.1,0.1,1e-05,0.0002,4.0,,0.01,False,0.5,False,True,True,0
b26275e5,0.0,1711888838,,True,25,2024-03-31_14-40-38,2.509182929992676,330.57923769950867,63421,Nicolass-Air.technicolor.net,127.0.0.1,330.57923769950867,25,"14_trial_index=0,alpha=0.5000,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=5,num_updates=50,policy_lr_end=0.0010,policy_lr_start=0.0025,q_lr_end=0.0010,q_lr_start=0.0005,saddle_point_optimization=False,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,450,5,4,0.99,0.0025,0.0005,0.001,0.001,0.5,,4e-05,True,0.35,True,False,False,0
6ebe0e10,-119.05959815515178,1711888585,,True,50,2024-03-31_14-36-25,1.5605597496032715,68.6875376701355,63437,Nicolass-Air.technicolor.net,127.0.0.1,68.6875376701355,50,"15_trial_index=0,alpha=2.0000,autotune=True,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0002,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,50,5,1,0.99,0.02,0.0025,0.0002,1e-05,2.0,,0.002,True,0.35,True,True,True,0
