trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/policy_lr_end,config/q_lr_start,config/q_lr_end,config/alpha,config/eta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/saddle_point_optimization,config/kl_loss,config/__trial_index__
24bd503b,8.0,1711661042,,True,30,2024-03-28_22-24-02,1.6553993225097656,33.95319962501526,71706,Nicolass-Air.technicolor.net,127.0.0.1,33.95319962501526,30,"1_trial_index=0,alpha=0.2865,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,num_envs=2,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.2083,q_lr_end=0.0010,q_lr_start=0.0037,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=100,update_policy_epochs=450,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,100,450,5,2,0.99,0.20831168797149785,0.001,0.003654553587000931,0.001,0.28648527221591435,,False,0.1,False,True,False,0
29f7c2f6,0.0,1711661065,,True,16,2024-03-28_22-24-25,1.390265941619873,51.6945219039917,71713,Nicolass-Air.technicolor.net,127.0.0.1,51.6945219039917,16,"2_trial_index=0,alpha=4.8019,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,num_envs=2,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0007,q_lr_end=0.0010,q_lr_start=0.0456,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=300,update_policy_epochs=300,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,300,300,5,2,1.0,0.0006939779010829117,0.001,0.04558947541990489,0.001,4.801921293685534,,False,0.1,False,True,False,0
3c4f55f7,11.4,1711661044,,True,30,2024-03-28_22-24-04,1.1233420372009277,24.73199486732483,71719,Nicolass-Air.technicolor.net,127.0.0.1,24.73199486732483,30,"3_trial_index=0,alpha=0.7676,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,num_envs=1,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0093,q_lr_end=0.0010,q_lr_start=0.0004,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=50,update_policy_epochs=300,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,50,300,5,1,0.99,0.009330153077699925,0.001,0.0004180231668712701,0.001,0.7676463155719334,,False,0.1,False,True,False,0
31a2e56a,0.0,1711661046,,True,10,2024-03-28_22-24-06,0.33150696754455566,19.273433208465576,71722,Nicolass-Air.technicolor.net,127.0.0.1,19.273433208465576,10,"4_trial_index=0,alpha=1.7921,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0608,q_lr_end=0.0010,q_lr_start=0.2198,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=100,update_policy_epochs=450,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,100,450,5,4,1.0,0.0608035135131173,0.001,0.21976308277829035,0.001,1.7920794075701771,,False,0.1,False,True,False,0
70db480c,10.0,1711661109,,True,30,2024-03-28_22-25-09,1.6049349308013916,74.44801878929138,71739,Nicolass-Air.technicolor.net,127.0.0.1,74.44801878929138,30,"5_trial_index=0,alpha=4.0608,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,num_envs=2,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0159,q_lr_end=0.0010,q_lr_start=0.0007,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=100,update_policy_epochs=450,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,100,450,5,2,0.99,0.01590039725695096,0.001,0.000676454785360605,0.001,4.060819419066029,,False,0.1,False,True,False,0
124cee4d,0.0,1711661098,,True,25,2024-03-28_22-24-58,0.15587115287780762,55.60272812843323,71749,Nicolass-Air.technicolor.net,127.0.0.1,55.60272812843323,25,"6_trial_index=0,alpha=0.3388,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,num_envs=2,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0023,q_lr_end=0.0010,q_lr_start=0.1375,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=50,update_policy_epochs=300,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,50,300,5,2,1.0,0.002334104220851299,0.001,0.1375319546187813,0.001,0.3388446563154178,,False,0.1,False,True,False,0
ac2ff0a8,15.0,1711661129,,True,30,2024-03-28_22-25-29,1.4570660591125488,86.07809114456177,71706,Nicolass-Air.technicolor.net,127.0.0.1,86.07809114456177,30,"7_trial_index=0,alpha=1.8959,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,num_envs=1,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0004,q_lr_end=0.0010,q_lr_start=0.0059,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=300,update_policy_epochs=300,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,300,300,5,1,0.99,0.0004106082756765096,0.001,0.0059050370016691155,0.001,1.8958860928643524,,False,0.1,False,True,False,0
6de75d9d,9.0,1711661123,,True,30,2024-03-28_22-25-23,1.6420862674713135,78.49007105827332,71719,Nicolass-Air.technicolor.net,127.0.0.1,78.49007105827332,30,"8_trial_index=0,alpha=0.7258,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1215,q_lr_end=0.0010,q_lr_start=0.0285,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=100,update_policy_epochs=450,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,100,450,5,4,1.0,0.12146257795397289,0.001,0.028487887086388053,0.001,0.7257683547420039,,False,0.1,False,True,False,0
5be32ecb,8.0,1711661101,,True,30,2024-03-28_22-25-01,1.3896172046661377,54.85855579376221,71722,Nicolass-Air.technicolor.net,127.0.0.1,54.85855579376221,30,"9_trial_index=0,alpha=2.7800,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0962,q_lr_end=0.0010,q_lr_start=0.0003,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=50,update_policy_epochs=300,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,50,300,5,4,0.99,0.09624444013254785,0.001,0.00034168428490263336,0.001,2.7800227394138557,,False,0.1,False,True,False,0
246c9573,0.0,1711661119,,True,14,2024-03-28_22-25-19,0.1121671199798584,52.89716672897339,71713,Nicolass-Air.technicolor.net,127.0.0.1,52.89716672897339,14,"10_trial_index=0,alpha=0.4915,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=False,num_envs=1,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0003,q_lr_end=0.0010,q_lr_start=0.4930,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=500,track=False,update_epochs=100,update_policy_epochs=450,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,500,30,10000,100,450,5,1,1.0,0.0003206000639110198,0.001,0.4929575827925017,0.001,0.49147505543053616,,False,0.1,False,True,False,0
