trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/q_lr_start,config/q_lr_end,config/policy_lr_end,config/alpha,config/eta,config/beta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/__trial_index__
8f82fb38,0.0,1712057035,,True,57,2024-04-02_13-23-55,0.6692330837249756,398.67000341415405,50023,Nicolass-Air.technicolor.net,127.0.0.1,398.67000341415405,57,"247_trial_index=0,alpha=2,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.02,0.1,1e-05,1e-05,2,,4e-05,True,0.35,True,True,False,0
6179d3b9,0.0,1712057262,,True,92,2024-04-02_13-27-42,0.3183310031890869,624.9747059345245,50550,Nicolass-Air.technicolor.net,127.0.0.1,624.9747059345245,92,"248_trial_index=0,alpha=4,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0010,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.02,0.1,1e-05,0.001,4,,4e-05,True,0.5,False,True,True,0
078e6be8,0.0,1712056780,,True,33,2024-04-02_13-19-40,0.6749539375305176,122.96375584602356,50692,Nicolass-Air.technicolor.net,127.0.0.1,122.96375584602356,33,"249_trial_index=0,alpha=2,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0000,policy_lr_start=0.0025,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,50,5,1,0.99,0.0025,0.1,1e-05,1e-05,2,,4e-05,True,0.35,False,True,True,0
d932b1d8,-95.53491305378904,1712057033,,True,100,2024-04-02_13-23-53,2.2174909114837646,347.94066524505615,50714,Nicolass-Air.technicolor.net,127.0.0.1,347.94066524505615,100,"250_trial_index=0,alpha=2,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0010,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,50,5,1,0.99,0.02,0.02,1e-05,0.001,2,,4e-05,True,0.5,False,True,False,0
ef000cc3,-284.340698919411,1712057317,,True,100,2024-04-02_13-28-37,1.640946865081787,609.0292859077454,50741,Nicolass-Air.technicolor.net,127.0.0.1,609.0292859077454,100,"251_trial_index=0,alpha=4,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0010,policy_lr_start=0.0025,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.0025,0.1,1e-05,0.001,4,,4e-05,True,0.35,True,False,False,0
bcca3e49,0.0,1712057360,,True,38,2024-04-02_13-29-20,0.8040902614593506,42.36242079734802,50692,Nicolass-Air.technicolor.net,127.0.0.1,42.36242079734802,38,"252_trial_index=0,alpha=2,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0010,policy_lr_start=0.0025,q_lr_end=0.0010,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,50,5,1,0.99,0.0025,0.1,0.001,0.001,2,,4e-05,True,0.35,False,True,False,0
132e574c,0.0,1712057376,,True,18,2024-04-02_13-29-36,0.9740710258483887,41.4435670375824,51256,Nicolass-Air.technicolor.net,127.0.0.1,41.4435670375824,18,"253_trial_index=0,alpha=4,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.02,0.02,1e-05,1e-05,4,,4e-05,True,0.5,True,False,True,0
88fd84a7,-393.8193459229602,1712057577,,True,100,2024-04-02_13-32-57,1.0491387844085693,228.94727683067322,51264,Nicolass-Air.technicolor.net,127.0.0.1,228.94727683067322,100,"254_trial_index=0,alpha=2,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0010,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,50,5,1,0.99,0.02,0.02,0.001,1e-05,2,,4e-05,True,0.5,False,True,True,0
0504df3b,0.0,1712057468,,True,26,2024-04-02_13-31-08,0.8358581066131592,109.33893990516663,51283,Nicolass-Air.technicolor.net,127.0.0.1,109.33893990516663,26,"255_trial_index=0,alpha=4,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0010,policy_lr_start=0.0200,q_lr_end=0.0010,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.02,0.02,0.001,0.001,4,,4e-05,True,0.5,True,False,False,0
81d24e6a,0.0,1712057662,,True,70,2024-04-02_13-34-22,0.8605790138244629,298.7402470111847,50692,Nicolass-Air.technicolor.net,127.0.0.1,298.7402470111847,70,"256_trial_index=0,alpha=4,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=5,num_updates=100,policy_lr_end=0.0000,policy_lr_start=0.0025,q_lr_end=0.0010,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,100,10000,50,300,5,1,0.99,0.0025,0.1,0.001,1e-05,4,,4e-05,True,0.35,True,False,True,0
