,Step,Reward
0,348.0,-335.2106628417969
1,356.0,-75.98804473876953
2,408.0,-308.62347412109375
3,476.0,-111.59092712402344
4,640.0,-75.80665588378906
5,720.0,-102.08392333984375
6,804.0,-318.51751708984375
7,904.0,-118.85853576660156
8,928.0,-78.33936309814453
9,1052.0,3.8508224487304688
10,1184.0,-77.94239807128906
11,1204.0,-298.0531005859375
12,1256.0,-102.59746551513672
13,1432.0,-99.75826263427734
14,1452.0,-149.82550048828125
15,1524.0,-440.2897033691406
16,1716.0,-117.17300415039062
17,1752.0,-78.59640502929688
18,1788.0,-138.3838653564453
19,1924.0,-110.72379302978516
20,2008.0,-76.57276153564453
21,2088.0,-7.059226989746094
22,2200.0,-108.3963623046875
23,2272.0,-106.02458190917969
24,2320.0,-185.47789001464844
25,2348.0,-110.98339080810547
26,2660.0,-124.1481704711914
27,2684.0,-474.7223205566406
28,2692.0,-96.45339965820312
29,2760.0,-207.33151245117188
30,2920.0,-82.45181274414062
31,2964.0,27.553611755371094
32,3056.0,-113.94328308105469
33,3268.0,-135.02789306640625
34,3392.0,-373.49267578125
35,3480.0,-130.7799835205078
36,3548.0,-153.90017700195312
37,3664.0,-74.35504150390625
38,3780.0,-111.04519653320312
39,3804.0,-161.82083129882812
40,3900.0,-141.35546875
41,4020.0,-77.80289459228516
42,4128.0,-162.99960327148438
43,4160.0,-153.11183166503906
44,4208.0,-482.82598876953125
45,4304.0,-93.24063110351562
46,4420.0,-106.88126373291016
47,4532.0,-88.45433044433594
48,4608.0,-319.76116943359375
49,4680.0,-70.02757263183594
50,4752.0,-187.8234100341797
51,4844.0,-93.59461212158203
52,5060.0,-111.84410858154297
53,5064.0,-101.68910217285156
54,5076.0,-176.38401794433594
55,5336.0,-482.9394226074219
56,5380.0,-129.5628662109375
57,5532.0,-117.6841049194336
58,5576.0,-401.717529296875
59,5656.0,-191.24514770507812
60,5820.0,-198.64901733398438
61,5972.0,-426.7400207519531
62,5988.0,-147.41456604003906
63,6124.0,-331.87933349609375
