,Step,Reward
0,412.0,-255.037841796875
1,420.0,-122.85197448730469
2,468.0,-89.79411315917969
3,648.0,-263.0770263671875
4,724.0,-59.831687927246094
5,752.0,-25.898193359375
6,780.0,-354.0030822753906
7,1056.0,-139.1411895751953
8,1064.0,-116.27779388427734
9,1084.0,-149.54776000976562
10,1236.0,-352.2883605957031
11,1328.0,-217.83396911621094
12,1408.0,-451.8390808105469
13,1516.0,-331.7220458984375
14,1548.0,-101.66722869873047
15,1592.0,-94.59954833984375
16,1764.0,-74.12971496582031
17,1872.0,-137.6121368408203
18,1904.0,-112.87609100341797
19,2012.0,-346.9892883300781
20,2040.0,-143.8880157470703
21,2208.0,-141.31016540527344
22,2252.0,-353.8817443847656
23,2416.0,-259.6710205078125
24,2464.0,-193.29409790039062
25,2504.0,-72.63862609863281
26,2532.0,-159.0101776123047
27,2644.0,-136.67799377441406
28,2900.0,-228.9795684814453
29,2912.0,-301.47528076171875
30,2992.0,-86.33578491210938
31,3080.0,-171.5692138671875
32,3192.0,-87.05261993408203
33,3248.0,-94.831787109375
34,3268.0,-102.27484130859375
35,3424.0,-107.70677185058594
36,3520.0,-98.28294372558594
37,3536.0,-159.9582061767578
38,3568.0,-104.84259796142578
39,3896.0,-317.6822814941406
40,3924.0,-186.4222869873047
41,3956.0,-183.22930908203125
42,4028.0,-325.67144775390625
43,4236.0,-95.2720718383789
44,4284.0,-119.03864288330078
45,4468.0,-89.86093139648438
46,4536.0,-71.04681396484375
47,4608.0,-197.67308044433594
48,4624.0,-439.34210205078125
49,4792.0,-128.83421325683594
50,4892.0,-130.05287170410156
51,4976.0,-88.41130828857422
52,5056.0,-185.3759765625
53,5080.0,-109.75011444091797
54,5168.0,-69.13152313232422
55,5272.0,-171.2766876220703
56,5384.0,-220.75503540039062
57,5524.0,-148.2530517578125
58,5588.0,-68.3128890991211
59,5616.0,-125.46113586425781
60,5816.0,-335.03106689453125
61,5956.0,-112.96451568603516
62,5996.0,-121.80452728271484
63,6116.0,-65.82943725585938
64,6120.0,-31.44805908203125
65,6392.0,-213.6129150390625
66,6396.0,-69.79368591308594
67,6400.0,-103.461181640625
68,6464.0,-273.9234313964844
69,6676.0,-297.3970031738281
70,6688.0,-93.16400146484375
71,6804.0,-267.16876220703125
72,7008.0,-249.70297241210938
73,7012.0,-130.5021514892578
74,7104.0,-189.94155883789062
75,7300.0,-77.99214935302734
76,7356.0,-127.21031188964844
77,7488.0,-466.75244140625
78,7512.0,-308.3291320800781
79,7684.0,-180.813720703125
80,7756.0,-89.76549530029297
81,7860.0,-90.07229614257812
82,7884.0,-135.14955139160156
83,7960.0,-172.1707305908203
84,8136.0,-192.289306640625
85,8248.0,-88.46359252929688
86,8268.0,-260.208984375
87,8420.0,-69.2063980102539
88,8512.0,-104.16081237792969
89,8596.0,-239.72557067871094
90,8708.0,-339.86761474609375
91,8956.0,-88.24520111083984
92,8980.0,-43.06007766723633
93,9012.0,-169.42596435546875
94,9016.0,-202.0684814453125
95,9240.0,-84.89861297607422
96,9272.0,-152.47215270996094
97,9348.0,-328.9751892089844
98,9640.0,-188.34619140625
99,9660.0,-149.63754272460938
100,9664.0,-226.35946655273438
101,9740.0,-72.26130676269531
102,9996.0,-88.09892272949219
103,10008.0,-233.09661865234375
104,10144.0,-264.3267822265625
105,10168.0,-327.5042724609375
106,10356.0,-101.00353240966797
107,10372.0,-138.14126586914062
108,10552.0,-119.50958251953125
109,10616.0,-166.1348876953125
110,10684.0,-112.46023559570312
111,10692.0,-332.31353759765625
112,10924.0,-52.56218719482422
113,10960.0,-102.3595199584961
114,11048.0,-104.390869140625
115,11304.0,-130.28733825683594
116,11372.0,-90.32901000976562
117,11500.0,-136.02975463867188
118,11536.0,-114.56396484375
119,11780.0,-153.27220153808594
120,11808.0,-285.73089599609375
121,11852.0,-130.92535400390625
122,11892.0,-261.6884460449219
123,12112.0,-144.864501953125
124,12228.0,-217.4234619140625
125,12264.0,-141.54629516601562
126,12404.0,-206.688232421875
127,12516.0,-244.8778839111328
128,12532.0,-213.71112060546875
129,12740.0,-89.04080963134766
130,12784.0,-81.04171752929688
