,Step,Reward
0,13.0,14.0
1,41.0,28.0
2,51.0,10.0
3,98.0,47.0
4,120.0,22.0
5,131.0,11.0
6,171.0,40.0
7,202.0,31.0
8,218.0,16.0
9,243.0,25.0
10,267.0,24.0
11,320.0,53.0
12,342.0,22.0
13,360.0,18.0
14,387.0,27.0
15,407.0,20.0
16,442.0,35.0
17,459.0,17.0
18,469.0,10.0
19,496.0,27.0
20,511.0,15.0
21,526.0,15.0
22,551.0,25.0
23,566.0,15.0
24,590.0,24.0
25,601.0,11.0
26,623.0,22.0
27,636.0,13.0
28,660.0,24.0
29,676.0,16.0
30,694.0,18.0
31,708.0,14.0
32,730.0,22.0
33,746.0,16.0
34,798.0,52.0
35,833.0,35.0
36,859.0,26.0
37,878.0,19.0
38,890.0,12.0
39,902.0,12.0
40,926.0,24.0
41,946.0,20.0
42,992.0,46.0
43,1015.0,23.0
44,1033.0,18.0
45,1045.0,12.0
46,1059.0,14.0
47,1073.0,14.0
48,1097.0,24.0
49,1123.0,26.0
50,1141.0,18.0
51,1151.0,10.0
52,1177.0,26.0
53,1195.0,18.0
54,1242.0,47.0
55,1303.0,61.0
56,1329.0,26.0
57,1360.0,31.0
58,1387.0,27.0
59,1398.0,11.0
60,1415.0,17.0
61,1431.0,16.0
62,1454.0,23.0
63,1480.0,26.0
64,1491.0,11.0
65,1508.0,17.0
66,1525.0,17.0
67,1543.0,18.0
68,1560.0,17.0
69,1586.0,26.0
70,1600.0,14.0
71,1622.0,22.0
72,1642.0,20.0
73,1663.0,21.0
74,1676.0,13.0
75,1695.0,19.0
76,1709.0,14.0
77,1723.0,14.0
78,1762.0,39.0
79,1774.0,12.0
80,1821.0,47.0
81,1844.0,23.0
82,1871.0,27.0
83,1901.0,30.0
84,1926.0,25.0
85,1955.0,29.0
86,1970.0,15.0
87,1984.0,14.0
88,2002.0,18.0
89,2018.0,16.0
90,2079.0,61.0
91,2114.0,35.0
92,2128.0,14.0
93,2149.0,21.0
94,2161.0,12.0
95,2194.0,33.0
96,2228.0,34.0
97,2252.0,24.0
98,2278.0,26.0
99,2327.0,49.0
100,2337.0,10.0
101,2358.0,21.0
102,2372.0,14.0
103,2418.0,46.0
104,2428.0,10.0
105,2467.0,39.0
106,2492.0,25.0
107,2506.0,14.0
108,2534.0,28.0
109,2547.0,13.0
110,2578.0,31.0
111,2611.0,33.0
112,2626.0,15.0
113,2670.0,44.0
114,2685.0,15.0
115,2710.0,25.0
116,2753.0,43.0
117,2789.0,36.0
118,2802.0,13.0
119,2837.0,35.0
120,2848.0,11.0
121,2859.0,11.0
122,2870.0,11.0
123,2889.0,19.0
124,2899.0,10.0
125,2921.0,22.0
126,2934.0,13.0
127,2983.0,49.0
128,3001.0,18.0
129,3074.0,73.0
130,3102.0,28.0
131,3132.0,30.0
132,3146.0,14.0
133,3164.0,18.0
134,3182.0,18.0
135,3200.0,18.0
136,3212.0,12.0
137,3233.0,21.0
138,3248.0,15.0
139,3274.0,26.0
140,3292.0,18.0
141,3325.0,33.0
142,3362.0,37.0
143,3379.0,17.0
144,3392.0,13.0
145,3409.0,17.0
146,3427.0,18.0
147,3441.0,14.0
148,3452.0,11.0
149,3478.0,26.0
150,3504.0,26.0
151,3520.0,16.0
152,3546.0,26.0
153,3564.0,18.0
154,3577.0,13.0
155,3590.0,13.0
156,3609.0,19.0
157,3619.0,10.0
158,3663.0,44.0
159,3676.0,13.0
160,3698.0,22.0
161,3721.0,23.0
162,3746.0,25.0
163,3773.0,27.0
164,3783.0,10.0
165,3793.0,10.0
166,3813.0,20.0
167,3842.0,29.0
168,3865.0,23.0
169,3889.0,24.0
170,3906.0,17.0
171,3918.0,12.0
172,3931.0,13.0
173,3959.0,28.0
174,3968.0,9.0
175,3976.0,8.0
176,3992.0,16.0
177,4006.0,14.0
178,4032.0,26.0
179,4057.0,25.0
180,4078.0,21.0
181,4099.0,21.0
182,4120.0,21.0
183,4142.0,22.0
184,4153.0,11.0
185,4183.0,30.0
186,4208.0,25.0
187,4232.0,24.0
188,4277.0,45.0
189,4292.0,15.0
190,4317.0,25.0
191,4345.0,28.0
192,4362.0,17.0
193,4373.0,11.0
194,4392.0,19.0
195,4407.0,15.0
196,4452.0,45.0
197,4477.0,25.0
198,4500.0,23.0
199,4530.0,30.0
200,4561.0,31.0
201,4582.0,21.0
202,4592.0,10.0
203,4623.0,31.0
204,4643.0,20.0
205,4665.0,22.0
206,4682.0,17.0
207,4703.0,21.0
208,4720.0,17.0
209,4729.0,9.0
210,4749.0,20.0
211,4775.0,26.0
212,4804.0,29.0
213,4819.0,15.0
214,4840.0,21.0
215,4855.0,15.0
216,4873.0,18.0
217,4887.0,14.0
218,4905.0,18.0
219,4927.0,22.0
220,4961.0,34.0
221,4977.0,16.0
222,5037.0,60.0
223,5051.0,14.0
224,5068.0,17.0
225,5095.0,27.0
226,5108.0,13.0
227,5149.0,41.0
228,5165.0,16.0
229,5186.0,21.0
230,5202.0,16.0
231,5262.0,60.0
232,5290.0,28.0
233,5319.0,29.0
234,5350.0,31.0
235,5367.0,17.0
236,5390.0,23.0
237,5421.0,31.0
238,5438.0,17.0
239,5448.0,10.0
240,5462.0,14.0
241,5476.0,14.0
242,5506.0,30.0
243,5516.0,10.0
244,5534.0,18.0
245,5545.0,11.0
246,5562.0,17.0
247,5575.0,13.0
248,5599.0,24.0
249,5649.0,50.0
250,5665.0,16.0
251,5682.0,17.0
252,5697.0,15.0
253,5716.0,19.0
254,5728.0,12.0
255,5745.0,17.0
256,5769.0,24.0
257,5798.0,29.0
258,5826.0,28.0
259,5877.0,51.0
260,5897.0,20.0
261,5907.0,10.0
262,5972.0,65.0
263,5987.0,15.0
264,6016.0,29.0
265,6027.0,11.0
266,6040.0,13.0
267,6058.0,18.0
268,6075.0,17.0
269,6092.0,17.0
270,6112.0,20.0
271,6128.0,16.0
272,6147.0,19.0
273,6170.0,23.0
274,6190.0,20.0
275,6201.0,11.0
276,6229.0,28.0
277,6262.0,33.0
278,6289.0,27.0
279,6299.0,10.0
280,6333.0,34.0
281,6358.0,25.0
282,6372.0,14.0
283,6391.0,19.0
284,6424.0,33.0
285,6438.0,14.0
286,6456.0,18.0
287,6471.0,15.0
288,6485.0,14.0
289,6494.0,9.0
290,6504.0,10.0
291,6517.0,13.0
292,6531.0,14.0
293,6576.0,45.0
294,6599.0,23.0
295,6612.0,13.0
296,6638.0,26.0
297,6680.0,42.0
298,6698.0,18.0
299,6711.0,13.0
300,6740.0,29.0
301,6830.0,90.0
302,6842.0,12.0
303,6853.0,11.0
304,6863.0,10.0
305,6887.0,24.0
306,6901.0,14.0
307,6914.0,13.0
308,6929.0,15.0
309,6971.0,42.0
310,6988.0,17.0
311,7001.0,13.0
312,7015.0,14.0
313,7037.0,22.0
314,7068.0,31.0
315,7080.0,12.0
316,7106.0,26.0
317,7121.0,15.0
318,7139.0,18.0
319,7167.0,28.0
320,7185.0,18.0
321,7239.0,54.0
322,7265.0,26.0
323,7278.0,13.0
324,7297.0,19.0
325,7346.0,49.0
326,7398.0,52.0
327,7422.0,24.0
328,7440.0,18.0
329,7455.0,15.0
330,7468.0,13.0
331,7494.0,26.0
332,7515.0,21.0
333,7526.0,11.0
334,7554.0,28.0
335,7568.0,14.0
336,7579.0,11.0
337,7606.0,27.0
338,7652.0,46.0
339,7665.0,13.0
340,7699.0,34.0
341,7719.0,20.0
342,7729.0,10.0
343,7756.0,27.0
344,7782.0,26.0
345,7805.0,23.0
346,7824.0,19.0
347,7842.0,18.0
348,7857.0,15.0
349,7869.0,12.0
350,7885.0,16.0
351,7902.0,17.0
352,7921.0,19.0
353,7939.0,18.0
354,7975.0,36.0
355,8011.0,36.0
356,8021.0,10.0
357,8037.0,16.0
358,8051.0,14.0
359,8087.0,36.0
360,8105.0,18.0
361,8139.0,34.0
362,8162.0,23.0
363,8179.0,17.0
364,8194.0,15.0
365,8204.0,10.0
366,8221.0,17.0
367,8254.0,33.0
368,8307.0,53.0
369,8321.0,14.0
370,8336.0,15.0
371,8346.0,10.0
372,8362.0,16.0
373,8404.0,42.0
374,8418.0,14.0
375,8444.0,26.0
376,8465.0,21.0
377,8486.0,21.0
378,8515.0,29.0
379,8527.0,12.0
380,8546.0,19.0
381,8564.0,18.0
382,8578.0,14.0
383,8605.0,27.0
384,8633.0,28.0
385,8661.0,28.0
386,8673.0,12.0
387,8685.0,12.0
388,8710.0,25.0
389,8734.0,24.0
390,8748.0,14.0
391,8771.0,23.0
