time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,train/q_loss,train/target_q,train/value_loss,train/target_v,train/alpha_loss,train/actor_loss,train/entropy,train/alpha,train/reward,train/length,train/num_ep,eval/reward,eval/stddev,eval/length,eval/discount,eval/early_termination,step
80000,0,66.41761076083665,0.0006289482116699219,0.0001392364501953125,0.01678919792175293,79988.0,0.014501054547727108,-0.25355140790343283,-0.998994596004486,-0.08978708878159523,0.0025323266842557737,0.1378905912861228,-5.4873948097229,0.004939197717855374,75.6059629486332,1000.0,80.0,146.2069896580988,64.47817334057602,1000.0,1000.0,0.0,80000
81000,0,67.54230186289874,0.0005788803100585938,0.00016307830810546875,0.016506195068359375,80988.0,0.016000871770083903,-0.3689021341502666,-0.9988879632949829,-0.1840108898282051,-2.452956687193364e-05,0.18687458088000616,-6.005059520403544,0.0048451164814954,61.697804281734406,1000.0,81.0,102.31167741072444,45.90879571606988,1000.0,1000.0,0.0,81000
82000,0,66.53916102642464,0.001062631607055664,0.0001811981201171875,0.016843318939208984,81988.0,0.013422900624573231,-0.534825348854065,-0.9990429782867432,-0.3816575688123703,0.002534576914816474,0.40834489464759827,-5.462120731671651,0.00471136214522024,41.921111639446565,1000.0,82.0,94.92866694537231,52.58997835905508,1000.0,1000.0,0.0,82000
83000,0,67.78173600458697,0.0009961128234863281,0.0001933574676513672,0.018730640411376953,82988.0,0.013141760379076004,-0.627096266746521,-0.9990239453315735,-0.5224762237071991,0.00563442687659214,0.5428768446048101,-4.693034013112386,0.00431036304992934,94.10510314500877,1000.0,83.0,119.95108621833538,46.06299293622592,1000.0,1000.0,0.0,83000
84000,0,67.73659255048385,0.0006468296051025391,0.00013017654418945312,0.016548633575439453,83988.0,0.01221078187227249,-0.7086714160442352,-0.9990448904037476,-0.6169082906842231,0.0036637563413629928,0.6358069280783335,-5.095418055852254,0.004049823619425297,99.80154891025434,1000.0,84.0,111.63968193877706,76.91509195923007,1000.0,1000.0,0.0,84000
85000,0,67.14152163612381,0.0006358623504638672,0.000141143798828125,0.017087697982788086,84988.0,0.011913269124925137,-0.7947980737686158,-0.9990272784233093,-0.6808419942855835,-0.0003014645396130315,0.7346952358881632,-6.076109806696574,0.003960818401537836,50.420181486993116,1000.0,85.0,183.2136211957423,68.63572137406567,1000.0,1000.0,0.0,85000
86000,0,67.77538338631301,0.0006897449493408203,0.00014138221740722656,0.016933441162109375,85988.0,0.01303857572376728,-0.7874658942222595,-0.9989708065986633,-0.6968830680847168,0.0019373125833226368,0.6682042280832926,-5.506161332130432,0.003922365373000503,210.78138725040898,1000.0,86.0,156.96013921840523,71.95399403203754,1000.0,1000.0,0.0,86000
87000,0,66.34025115731149,0.0006439685821533203,0.0001366138458251953,0.016755104064941406,86988.0,0.01761524982750416,-0.7915848159790039,-0.9988059425354003,-0.7122999179363251,0.0030750735313631594,0.7674530545870463,-5.178537130355835,0.00374291332749029,195.64301682961965,1000.0,87.0,157.16893163632162,44.88853946935463,1000.0,1000.0,0.0,87000
88000,0,67.35587145178799,0.0006515979766845703,0.0001361370086669922,0.017129182815551758,87988.0,0.014889017716050147,-0.846570770740509,-0.9989002299308777,-0.7642817115783691,0.002198567788582295,0.7308014184236526,-5.385695735613505,0.003578543682427456,147.52974793988557,1000.0,88.0,166.67132397385018,62.855065342901995,1000.0,1000.0,0.0,88000
89000,0,67.38348674791085,0.0006592273712158203,0.0001480579376220703,0.017221689224243164,88988.0,0.016657686457037926,-0.882487314939499,-0.9989777755737305,-0.7770297706127167,-0.0013406764895383578,0.8868605494499207,-6.381344000498454,0.00351597584085539,77.03722033274116,1000.0,89.0,163.90810662113694,65.01961686738059,1000.0,1000.0,0.0,89000
90000,0,68.0027134261415,0.0006079673767089844,0.0001373291015625,0.01651144027709961,89988.0,0.022261100709438323,-0.9037880992889404,-0.9986605834960938,-0.747927325963974,-0.003924723423551768,0.7630376170078913,-7.04220187664032,0.003766497985149423,201.52178323730024,1000.0,90.0,201.2646355414073,18.198366942188283,1000.0,1000.0,0.0,90000
91000,0,61.00638993435525,0.0005977153778076172,0.0001316070556640625,0.016610383987426758,90988.0,0.018271204233169556,-1.005002076625824,-0.9988409805297852,-0.8699552130699157,-0.0022913292535425476,0.9195732822020849,-6.576460798581441,0.003975192861010631,112.47725362716598,1000.0,91.0,176.13645587845028,57.61332367076231,1000.0,1000.0,0.0,91000
92000,0,63.245218652157206,0.0006344318389892578,0.00013518333435058594,0.01690959930419922,91988.0,0.017652067244052886,-1.0686007142066956,-0.9988085675239563,-0.9526279520988464,-0.0011452816155118246,1.0186116298039753,-6.281494220097859,0.004068915732204914,77.07612400398618,1000.0,92.0,177.1098064001259,68.37894230979448,1000.0,1000.0,0.0,92000
93000,0,61.80261962817382,0.0005786418914794922,0.00016498565673828125,0.01738452911376953,92988.0,0.01873796820640564,-1.0477953362464905,-0.9987332034111023,-0.9278524661064148,-0.0005271821828500833,0.955909326672554,-6.127390305201213,0.0041382678706819815,243.57761553581264,1000.0,93.0,187.4378181434253,54.02633732882601,1000.0,1000.0,0.0,93000
94000,0,66.942119214092,0.0005819797515869141,0.00012969970703125,0.016599416732788086,93988.0,0.018694953806698323,-0.9725714564323426,-0.9986698317527771,-0.8537858295440673,0.0003790636498403425,0.8189227059483528,-5.908873081207275,0.0041596338075275225,210.13581701447464,1000.0,94.0,211.43257602206603,50.71213519287874,1000.0,1000.0,0.0,94000
95000,0,66.59506971811084,0.0006310939788818359,0.0001361370086669922,0.01652812957763672,94988.0,0.020490370243787765,-1.0182803773880005,-0.9986737489700317,-0.8959693431854248,-0.00029968106779657927,0.934363454580307,-6.0715105930964155,0.004190611303783953,250.09989159361066,1000.0,95.0,166.3019143654447,58.9418893893836,1000.0,1000.0,0.0,95000
96000,0,67.62646069984605,0.0007233619689941406,0.00012874603271484375,0.017708778381347656,95988.0,0.01950825586915016,-1.0098385167121888,-0.9987502670288086,-0.8880600452423095,0.0003696710567358726,0.9316235880057017,-5.91145924727122,0.004174314788542688,225.95847740436466,1000.0,96.0,183.43395340828837,57.19499829741621,1000.0,1000.0,0.0,96000
97000,0,66.88660782857858,0.0008671283721923828,0.00016570091247558594,0.017525672912597656,96988.0,0.022747467309236526,-1.1062550354003906,-0.998556547164917,-0.9874226951599121,-0.0005308646213961765,1.0012524873018265,-6.127106746037801,0.004176675497243802,94.0504881418532,1000.0,97.0,232.769725514644,29.86405220756081,1000.0,1000.0,0.0,97000
98000,0,67.51772976578809,0.0009658336639404297,0.0001590251922607422,0.019858598709106445,97988.0,0.01776595301926136,-1.0873474311828613,-0.9987861204147339,-0.9580027151107788,-0.0005857449614268262,0.9985468238592148,-6.137200236320496,0.004269093934757014,254.65169153687793,1000.0,98.0,213.18935329121692,58.40738727537536,1000.0,1000.0,0.0,98000
99000,0,66.07558978508243,0.0006520748138427734,0.0001513957977294922,0.016095876693725586,98988.0,0.019684494957327842,-1.0578566789627075,-0.9986994004249573,-0.9354388642311097,0.0005844674815307371,0.9534768809874853,-5.864304979642232,0.004305806825868785,253.7661704247611,1000.0,99.0,267.03385800222424,16.05851308335814,1000.0,1000.0,0.0,99000
100000,0,67.05774990071568,0.0006124973297119141,0.00013566017150878906,0.01694941520690918,99988.0,0.017297447621822358,-0.9969204425811767,-0.9988998079299927,-0.8711245155334473,0.00020105276416870765,0.9339359054962794,-5.953128854433696,0.00428834759319822,279.92988209462777,1000.0,100.0,270.0150367786652,69.68372936642942,1000.0,1000.0,0.0,100000
101000,0,67.88916577805315,0.0006372928619384766,0.00014472007751464844,0.016196012496948242,100988.0,0.017257901579141616,-1.0586010098457337,-0.9989225006103516,-0.9396416783332825,3.19998107443098e-05,0.9622397075096766,-5.992402076721191,0.0042122483331089216,214.17714457705284,1000.0,101.0,172.3821974898769,96.61857750879818,1000.0,1000.0,0.0,101000
102000,0,67.13975903151594,0.0006444454193115234,0.00013184547424316406,0.01640772819519043,101988.0,0.015910205841064454,-1.0842242121696473,-0.9988810682296753,-0.9679631400108337,7.418250182430104e-05,0.9583029747009277,-5.982005437215169,0.004118197908004125,82.35363745904398,1000.0,102.0,168.27411067317095,89.37911414306319,1000.0,1000.0,0.0,102000
103000,0,67.48170853747457,0.0006313323974609375,0.00012874603271484375,0.016826629638671875,102988.0,0.017565371692180632,-1.1135537648200988,-0.998764591217041,-1.0037452220916747,-0.00030491161548222107,1.0724425911903381,-6.074313521385193,0.004103108774870634,217.8726977508701,1000.0,103.0,198.5519827528959,104.9356844327487,1000.0,1000.0,0.0,103000
104000,0,67.48457492304355,0.0006282329559326172,0.00014090538024902344,0.016663312911987305,103988.0,0.018188642263412477,-1.1723839139938355,-0.9987306308746338,-1.0680092906951903,-0.00033191213030174066,1.1316924840211868,-6.080847859382629,0.004105595483755072,92.73174629120268,1000.0,104.0,200.15377817363878,90.42665734790441,1000.0,1000.0,0.0,104000
105000,0,67.45887301345284,0.0006308555603027344,0.00014662742614746094,0.016729354858398438,104988.0,0.020410762652754783,-1.1309980535507203,-0.998707115650177,-1.0251212739944457,-0.0006630835268879309,0.9621195097764333,-6.158339262008667,0.004187650978565216,280.9317143024211,1000.0,105.0,144.52122814173407,92.58055861812693,1000.0,1000.0,0.0,105000
106000,0,63.7317540430415,0.000978231430053711,0.00019407272338867188,0.01742386817932129,105988.0,0.01631410703063011,-1.2643149280548096,-0.9989174318313598,-1.1509783792495727,-0.00048002688769580953,1.169506202141444,-6.111633777618408,0.004300505349723001,55.7234596599691,1000.0,106.0,136.42507178077494,70.28837706091575,1000.0,1000.0,0.0,106000
107000,0,61.59677100056805,0.0006561279296875,0.00023317337036132812,0.016321897506713867,106988.0,0.016548364721238613,-1.3711077499389648,-0.9989101624488831,-1.2516110992431642,0.00014138609306731573,1.2583266297976177,-5.967954039573669,0.004404043429531157,64.27317318169708,1000.0,107.0,145.93805649958148,90.07453774434411,1000.0,1000.0,0.0,107000
108000,0,66.3935557646451,0.000789642333984375,0.00013637542724609375,0.016743183135986328,107988.0,0.018625793680548668,-1.570243616104126,-0.998758065700531,-1.4444747495651244,-0.0010029053567753483,1.4833308110634487,-6.223980863889058,0.004477929595547418,55.21579107968647,1000.0,108.0,256.90790072887575,22.098754382729865,1000.0,1000.0,0.0,108000
109000,0,67.63610093400072,0.0007305145263671875,0.00013017654418945312,0.016895771026611328,108988.0,0.01747616842389107,-1.6202990293502808,-0.9986490607261658,-1.4973118352890014,-0.00032373348100615357,1.5184644957383473,-6.071065028508504,0.00455784200069805,111.32998631218454,1000.0,109.0,164.16116254187304,85.55632663425956,1000.0,1000.0,0.0,109000
110000,0,67.400595344843,0.000640869140625,0.00013971328735351562,0.017142772674560547,109988.0,0.015870724953711033,-1.709503583908081,-0.9987940526008606,-1.5853141736984253,-0.00016350871010217816,1.6145981848239899,-6.0355464220047,0.004599863973756631,90.62089669999227,1000.0,110.0,226.84324267599408,98.02155202901409,1000.0,1000.0,0.0,110000
111000,0,66.85424026635197,0.0008883476257324219,0.0001659393310546875,0.017324447631835938,110988.0,0.01695025272667408,-1.6883887577056884,-0.9988356494903564,-1.5643247604370116,-2.568648293769608e-06,1.5293598075707753,-6.000555078188579,0.004628037257740895,59.92031148707526,1000.0,111.0,196.39862641973153,90.84903133434202,1000.0,1000.0,0.0,111000
112000,0,67.40427807761633,0.0010533332824707031,0.0001983642578125,0.016414403915405273,111988.0,0.018014536388218403,-1.7667229080200195,-0.9988057875633239,-1.6470758295059205,-0.00010903308915051942,1.679104079802831,-6.023556590080261,0.004628489802901943,192.15638212837806,1000.0,112.0,196.56736273905477,62.281775958581164,1000.0,1000.0,0.0,112000
113000,0,67.85863130292071,0.0006344318389892578,0.00013875961303710938,0.0182797908782959,112988.0,0.020199377052485944,-1.948382730484009,-0.998655903339386,-1.8245273017883301,-5.872343172086403e-05,1.9405261774857838,-6.0125755071640015,0.004669706725204985,202.19009767285203,1000.0,113.0,190.39618117768174,99.49610388557684,1000.0,1000.0,0.0,113000
114000,0,66.72113414525509,0.0006098747253417969,0.00013494491577148438,0.01665210723876953,113988.0,0.021399509459733963,-1.8153274822235108,-0.9985721349716187,-1.6837775135040283,-0.0002641423585979889,1.583918462196986,-6.056208968162537,0.0047009118522206945,296.2009191782596,1000.0,114.0,256.3798652656258,48.52376918732064,1000.0,1000.0,0.0,114000
115000,0,67.18380888248458,0.0006577968597412109,0.0001506805419921875,0.01664876937866211,114988.0,0.02132512204349041,-1.738850131034851,-0.9986764287948608,-1.6099210929870607,0.0006926776004547719,1.6750346422195435,-5.853117068608602,0.004714830429293215,274.32183259485294,1000.0,115.0,231.56251887548015,58.687574442061376,1000.0,1000.0,0.0,115000
116000,0,67.56606464092705,0.0007710456848144531,0.00014257431030273438,0.016786813735961914,115988.0,0.02037094295024872,-1.7268970823287964,-0.9987796020507812,-1.602165060043335,-0.000583421926421579,1.6276040971279144,-6.1247124671936035,0.004678736751278241,291.23598800820866,1000.0,116.0,225.8181887933618,88.16851340457917,1000.0,1000.0,0.0,116000
117000,0,66.6752296424788,0.0006494522094726562,0.00013756752014160156,0.01677703857421875,116988.0,0.019891992583870886,-1.7661481142044066,-0.9986383581161499,-1.6471559476852418,7.589955688066159e-05,1.600312461455663,-5.983473380406697,0.004579839141418536,293.19471743505727,1000.0,117.0,212.13319866758948,72.02304460916422,1000.0,1000.0,0.0,117000
118000,0,67.1524862550713,0.0006875991821289062,0.00014257431030273438,0.016761064529418945,117988.0,0.023960348442196844,-1.6146146297454833,-0.9985786652565003,-1.496713399887085,-0.0003718790600638992,1.5115409294764202,-6.081971724828084,0.004537585734700163,275.56220444689563,1000.0,118.0,230.2820046528982,71.52275480317304,1000.0,1000.0,0.0,118000
119000,0,62.96630571003251,0.0005819797515869141,0.00013899803161621094,0.016598224639892578,118988.0,0.02171855092048645,-1.7329450893402099,-0.9986742186546326,-1.619491457939148,-7.79107904236298e-05,1.6487295925617218,-6.0171226263046265,0.0045512902628009515,165.33044682855538,1000.0,119.0,258.0116474165097,58.929608357253066,1000.0,1000.0,0.0,119000
120000,0,63.107732770009,0.0005881786346435547,0.00020170211791992188,0.0166473388671875,119988.0,0.020453555919229986,-1.7149885988235474,-0.9987514662742615,-1.597915301322937,0.00034284758900563855,1.5597054958343506,-5.924916942914327,0.004565115901641548,252.6565039705648,1000.0,120.0,200.8449311231863,88.6421869863466,1000.0,1000.0,0.0,120000
121000,0,61.421057841732015,0.0005917549133300781,0.0001266002655029297,0.016615629196166992,120988.0,0.023413176238536833,-1.7314575290679932,-0.9983113813400268,-1.6138227224349975,0.0011982608678711888,1.669460395971934,-5.740532358487447,0.004617659646707277,124.32343010593058,1000.0,121.0,245.64336767578538,92.97807806451326,1000.0,1000.0,0.0,121000
122000,0,66.50071759759867,0.0006363391876220703,0.0001342296600341797,0.016736745834350586,121988.0,0.021250957399606706,-1.9103468322753907,-0.9986259126663208,-1.7935094928741455,0.000170625857814836,1.783872793118159,-5.963176369667053,0.004629550812145074,103.35711436346426,1000.0,122.0,229.81469354418542,83.90370497159644,1000.0,1000.0,0.0,122000
123000,0,66.7892586961465,0.0006592273712158203,0.00013566017150878906,0.01689767837524414,122988.0,0.024099961072206497,-1.8835960388183595,-0.9986183667182922,-1.7681516027450561,0.000866015415037206,1.8310173153877258,-5.813080628712972,0.004632333293557167,217.1104081694721,1000.0,123.0,166.3814346134445,77.82316595712169,1000.0,1000.0,0.0,123000
124000,0,67.52220794817555,0.00102996826171875,0.00019049644470214844,0.017530202865600586,123988.0,0.02483510673046112,-1.8955605363845824,-0.998526794910431,-1.7874684619903565,0.00046986169278776896,1.7594040731589,-5.898279269536336,0.004618851041110854,215.06053292573893,1000.0,124.0,244.22243910933352,80.61433166661213,1000.0,1000.0,0.0,124000
125000,0,67.5276434335173,0.0009365081787109375,0.00017404556274414062,0.01837897300720215,124988.0,0.02375126600265503,-2.092767639160156,-0.9983572292327881,-1.9853256797790528,-8.938371198989141e-05,1.9787973463535309,-6.019372423489888,0.004616711987182498,72.79587074085605,1000.0,125.0,213.45756609494774,84.51011319954902,1000.0,1000.0,0.0,125000
126000,0,67.43952267726755,0.0006330013275146484,0.0001289844512939453,0.01673150062561035,125988.0,0.02408558890223503,-1.9981853437423707,-0.9985396075248718,-1.8918440771102905,0.0005943284377281088,2.0189695159594216,-5.870928128560384,0.004604827108172079,165.97483697436178,1000.0,126.0,208.55182894238988,89.63540173449776,1000.0,1000.0,0.0,126000
127000,0,67.57551346578936,0.0006568431854248047,0.00013589859008789062,0.016606807708740234,126988.0,0.026526963487267494,-2.135107936859131,-0.998356111049652,-2.0296008682250974,-0.001020976994065374,2.027174860239029,-6.2197465896606445,0.004646213065522413,269.0297065143792,1000.0,127.0,199.55688522833856,97.40650473513256,1000.0,1000.0,0.0,127000
128000,0,66.64751391328888,0.0006647109985351562,0.00014138221740722656,0.016181468963623047,127988.0,0.021193611100316048,-2.207367043495178,-0.9985316586494446,-2.100031085014343,-0.0001151809034733257,2.216378629207611,-6.024857362111409,0.004633402995144327,49.619140944596275,1000.0,128.0,182.45042658403227,68.41887516333894,1000.0,1000.0,0.0,128000
129000,0,67.32490693335285,0.0006320476531982422,0.00012826919555664062,0.016785144805908203,128988.0,0.02257122591137886,-2.2948210430145264,-0.9984588241577148,-2.1867106771469116,-0.0008735982883081306,2.19813996553421,-6.188871065775554,0.004625806740174691,118.4152547020945,1000.0,129.0,186.69732846485593,98.83969995667331,1000.0,1000.0,0.0,129000
130000,0,67.80176549854772,0.0005855560302734375,0.0001742839813232422,0.016599178314208984,129988.0,0.023174842819571495,-2.2852101802825926,-0.9984479427337647,-2.1700093936920166,-0.00047234653478274896,2.1566553711891174,-6.10099736849467,0.0046766351054732995,191.40770533222442,1000.0,130.0,150.53874006742586,70.48064264139181,1000.0,1000.0,0.0,130000
131000,0,66.7475090056456,0.0007281303405761719,0.00015807151794433594,0.016887187957763672,130988.0,0.022971233651041985,-2.41456524848938,-0.9984864616394042,-2.299828510284424,-0.00022490249587766206,2.363437900940577,-6.047422488530477,0.0047425754989186926,90.37427564170973,1000.0,131.0,262.83356018404646,69.57231460230854,1000.0,1000.0,0.0,131000
132000,0,67.68805716757147,0.0007255077362060547,0.00014901161193847656,0.01748490333557129,131988.0,0.023672713339328764,-2.440366449356079,-0.9984747076034546,-2.3290093612670897,0.00016792379392427392,2.2637574076652527,-5.964858333269755,0.0047784855123609304,255.14240078059717,1000.0,132.0,198.6100225323812,75.58859998566685,1000.0,1000.0,0.0,132000
133000,0,62.00376193936785,0.0007259845733642578,0.00015854835510253906,0.016893625259399414,132988.0,0.023349731862545013,-2.536269769668579,-0.9986748385429383,-2.428736000061035,-0.00015979019372025505,2.4849650661150613,-6.033440709114075,0.004778400994837284,275.20940117669835,1000.0,133.0,128.86277118643102,56.011539452712086,1000.0,1000.0,0.0,133000
134000,0,62.274194458384436,0.0006737709045410156,0.00012803077697753906,0.015920400619506836,133988.0,0.028072711303830145,-2.441241002082825,-0.9982184648513794,-2.3381477403640747,0.0004541219144205873,2.2945092916488647,-5.904355963071187,0.004746387906682988,303.4332955363625,1000.0,134.0,206.58972727880936,78.10467543011607,1000.0,1000.0,0.0,134000
135000,0,64.16373815259766,0.0006084442138671875,0.0001277923583984375,0.016478300094604492,134988.0,0.026539443954825402,-2.409986038208008,-0.9984451055526733,-2.312458848953247,7.447176661419992e-06,2.2971241573492684,-5.998395005861918,0.004649563964145879,181.8532165795395,1000.0,135.0,244.1156116593598,61.89647603769182,1000.0,1000.0,0.0,135000
136000,0,66.37708058232883,0.0006699562072753906,0.0001361370086669922,0.01655125617980957,135988.0,0.022623419165611267,-2.3075414514541626,-0.9985366344451905,-2.2137801456451416,0.00080444688986366,2.1256334086259208,-5.8219642241795855,0.004517519342092176,354.39040524401565,1000.0,136.0,242.64375729606823,87.76979107578812,1000.0,1000.0,0.0,136000
137000,0,67.33735851189122,0.0006318092346191406,0.0001819133758544922,0.01630401611328125,136988.0,0.026582681089639664,-2.2792327547073366,-0.9980143475532531,-2.1833565616607666,0.0005722120780167946,2.3050429224967957,-5.870548168818156,0.004420170870920022,276.90892482243106,1000.0,137.0,208.64378957187418,109.62054024529274,1000.0,1000.0,0.0,137000
138000,0,67.74158120712757,0.0008907318115234375,0.0001537799835205078,0.016898393630981445,137988.0,0.02518781915307045,-2.188842186927795,-0.9984380698204041,-2.0888458108901977,-0.0002708336008557429,2.2185282905896506,-6.060235619544983,0.004499019628080229,301.2475142494191,1000.0,138.0,241.27741361147505,104.70150911783149,1000.0,1000.0,0.0,138000
139000,0,67.07254823948122,0.0009777545928955078,0.00016450881958007812,0.01707148551940918,138988.0,0.02792339414358139,-2.257154703140259,-0.9983316111564636,-2.148409490585327,-7.888364537696664e-05,2.199349731206894,-6.017083644866943,0.004620636929757893,286.5699319806915,1000.0,139.0,182.77118052551563,82.07872115355376,1000.0,1000.0,0.0,139000
140000,0,66.55246410330783,0.0006191730499267578,0.00012993812561035156,0.01662898063659668,139988.0,0.02457110732793808,-2.2532914018630983,-0.9984038925170898,-2.1534500312805176,-0.0005176174320998447,2.2762726545333862,-6.111363768577576,0.004648279825535913,58.799111241832286,1000.0,140.0,323.44829480854213,57.19498453793754,1000.0,1000.0,0.0,140000
141000,0,65.67247561338407,0.0006611347198486328,0.00013637542724609375,0.017165184020996094,140988.0,0.027104506343603132,-2.572622146606445,-0.9982637524604797,-2.4712883472442626,0.0007306921349178689,2.589106798171997,-5.84057343006134,0.004583046461145083,69.38503559684928,1000.0,141.0,248.48243907311092,89.25691180725842,1000.0,1000.0,0.0,141000
142000,0,66.82313894955394,0.0006206035614013672,0.00012731552124023438,0.017161846160888672,141988.0,0.027021493539214136,-2.4631952953338625,-0.9983157515525818,-2.3633753299713134,-1.4825785910943523e-05,2.3353456060091653,-6.003277540206909,0.004530320332075159,370.83355636608945,1000.0,142.0,177.57510931797924,114.1976941778464,1000.0,1000.0,0.0,142000
143000,0,67.0838765976449,0.000640869140625,0.00013518333435058594,0.01685786247253418,142988.0,0.028032526597380637,-2.3609655618667604,-0.9983006930351257,-2.258201446533203,-9.050420158018824e-05,2.4241389532883963,-6.019764304161072,0.004578632729438444,328.3704573287387,1000.0,143.0,200.53505599888078,96.60318969322864,1000.0,1000.0,0.0,143000
144000,0,66.36250350458492,0.0006170272827148438,0.000133514404296875,0.01683950424194336,143988.0,0.026879738196730615,-2.4007036876678467,-0.9983431839942932,-2.298106899261475,-0.0009076050937437685,2.284184912840525,-6.195168932278951,0.004651198047213256,156.24783461759162,1000.0,144.0,148.10461484272466,88.08501070643379,1000.0,1000.0,0.0,144000
145000,0,67.5124262793273,0.0006470680236816406,0.0001342296600341797,0.016949176788330078,144988.0,0.026972607970237733,-2.3904937219619753,-0.9982315158843994,-2.2851516103744505,-0.00039868456224212423,2.301462839047114,-6.08465560277303,0.004710369200135271,287.18153725380995,1000.0,145.0,171.9364908095269,88.23577120267268,1000.0,1000.0,0.0,145000
146000,0,67.54482532054895,0.0006830692291259766,0.00013780593872070312,0.016946077346801758,145988.0,0.03203119531273842,-2.371802206039429,-0.9982118463516235,-2.270404996871948,-0.00024224421637579022,2.299664398034414,-6.050835967063904,0.004766692601454754,345.7857863641988,1000.0,146.0,146.22292321179282,87.08830153515966,1000.0,1000.0,0.0,146000
147000,0,63.562426387194115,0.0006635189056396484,0.00014257431030273438,0.01620340347290039,146988.0,0.031043696999549866,-2.273891224861145,-0.9981970453262329,-2.1723402690887452,0.0004965854313923046,2.2589193880558014,-5.896003286043803,0.0047750420635566115,152.2816554199169,1000.0,147.0,221.12471751723743,107.40492097432752,1000.0,1000.0,0.0,147000
148000,0,62.039786600969016,0.0006322860717773438,0.00013589859008789062,0.016127347946166992,147988.0,0.027958467975258826,-2.3914179897308347,-0.9983565521240234,-2.286688151359558,0.00024279073477373458,2.298694302638372,-5.949258923530579,0.004784498208512862,161.69026898734194,1000.0,148.0,241.44660883616606,80.08889531553422,1000.0,1000.0,0.0,148000
149000,0,67.34163980581839,0.0007119178771972656,0.00013446807861328125,0.016802549362182617,148988.0,0.031150870993733405,-2.4937556838989257,-0.9981103324890137,-2.3885871076583864,0.00013752047379966825,2.482724209626516,-5.97122049331665,0.004775721618595223,306.9923166225803,1000.0,149.0,264.3018790696864,97.78778166105097,1000.0,1000.0,0.0,149000
150000,0,67.96123930020228,0.0006992816925048828,0.00014138221740722656,0.0169985294342041,149988.0,0.030277529433369636,-2.367509627342224,-0.9982681274414062,-2.263540840148926,0.0003660641511184319,2.46251904964447,-5.924084583918254,0.004821301593134801,201.09637431453677,1000.0,150.0,197.94094275859933,89.60393263288034,1000.0,1000.0,0.0,150000
151000,0,67.72066877467088,0.0009453296661376953,0.00016427040100097656,0.01737499237060547,150988.0,0.029817839711904527,-2.430405397415161,-0.9982360196113587,-2.325636167526245,-0.0007965081446551873,2.3929077784220376,-6.164204835891724,0.004850829757439594,208.52484420051695,1000.0,151.0,157.97344010989724,84.38103435217813,1000.0,1000.0,0.0,151000
152000,0,66.47702382031646,0.0009374618530273438,0.00016379356384277344,0.01723027229309082,151988.0,0.02908202663064003,-2.3140635824203493,-0.9982574152946472,-2.211201424598694,-0.0008690737255771334,2.2402629256248474,-6.177461902300517,0.004897349746897817,292.96248091769405,1000.0,152.0,266.06041399626235,94.1335722221921,1000.0,1000.0,0.0,152000
153000,0,67.22489955462325,0.0006573200225830078,0.0001399517059326172,0.01678609848022461,152988.0,0.027851372808218002,-2.441064281463623,-0.9983079934120178,-2.3355472326278686,0.00012709209355913723,2.4709635774294534,-5.974159002304077,0.0049182981019839644,66.63785956640426,1000.0,153.0,242.78510351302475,86.90262964412128,1000.0,1000.0,0.0,153000
154000,0,67.47636728679078,0.0006577968597412109,0.000133514404296875,0.016866445541381836,153988.0,0.03669077277183533,-2.5434084129333496,-0.9982039141654968,-2.439005355834961,-8.580829065370684e-06,2.5987791419029236,-6.001734614372253,0.004941279146199425,302.889901479902,1000.0,154.0,211.51250389348746,88.83394503332639,1000.0,1000.0,0.0,154000
155000,0,67.7700831472511,0.0006277561187744141,0.00017571449279785156,0.01655435562133789,154988.0,0.02945739611983299,-2.472685441970825,-0.9983163261413575,-2.368129920959473,-4.626824375009164e-05,2.4032774766286216,-6.009380578994751,0.004933598024460177,164.808537105796,1000.0,155.0,271.1365508000839,116.27951875142135,1000.0,1000.0,0.0,155000
156000,0,67.82079790543678,0.000606536865234375,0.00012826919555664062,0.016382217407226562,155988.0,0.030401845872402192,-2.5756063938140867,-0.9982508754730225,-2.4764485454559324,0.0007043339440618487,2.535603165626526,-5.853444933891296,0.004805633060944577,148.44108395546644,1000.0,156.0,191.41368897974692,80.41869911448649,1000.0,1000.0,0.0,156000
157000,0,67.15949688789372,0.0006458759307861328,0.00013566017150878906,0.01690077781677246,156988.0,0.03009816475212574,-2.6274798679351807,-0.9981372809410095,-2.5251223850250244,0.0003210532813682221,2.5382038156191506,-5.932247320810954,0.004737976472824812,296.00391033771876,1000.0,157.0,133.4035489012665,73.82255605359364,1000.0,1000.0,0.0,157000
158000,0,66.78555778617941,0.0006532669067382812,0.00013971328735351562,0.016697168350219727,157988.0,0.032083755433559416,-2.5828028678894044,-0.9980404615402222,-2.482825813293457,0.000515755584880632,2.58458548784256,-5.890612880388896,0.004714693369654317,324.0854883135126,1000.0,158.0,138.40597236401027,78.10787124775364,1000.0,1000.0,0.0,158000
159000,0,67.23834892282161,0.0006480216979980469,0.00013685226440429688,0.017002582550048828,158988.0,0.034416563287377355,-2.4715593242645264,-0.9980533742904663,-2.372694215774536,0.00030543723854255706,2.539179007212321,-5.935061931610107,0.004704209277406335,209.58721959093742,1000.0,159.0,190.64206235587352,93.2555861988899,1000.0,1000.0,0.0,159000
