,Step,Reward
0,28.0,29.0
1,38.0,10.0
2,49.0,11.0
3,85.0,36.0
4,98.0,13.0
5,114.0,16.0
6,131.0,17.0
7,150.0,19.0
8,187.0,37.0
9,214.0,27.0
10,229.0,15.0
11,242.0,13.0
12,265.0,23.0
13,275.0,10.0
14,304.0,29.0
15,322.0,18.0
16,333.0,11.0
17,344.0,11.0
18,390.0,46.0
19,401.0,11.0
20,433.0,32.0
21,480.0,47.0
22,496.0,16.0
23,522.0,26.0
24,556.0,34.0
25,572.0,16.0
26,591.0,19.0
27,613.0,22.0
28,637.0,24.0
29,652.0,15.0
30,663.0,11.0
31,680.0,17.0
32,693.0,13.0
33,723.0,30.0
34,739.0,16.0
35,805.0,66.0
36,836.0,31.0
37,854.0,18.0
38,879.0,25.0
39,898.0,19.0
40,908.0,10.0
41,935.0,27.0
42,947.0,12.0
43,959.0,12.0
44,973.0,14.0
45,990.0,17.0
46,1004.0,14.0
47,1019.0,15.0
48,1046.0,27.0
49,1062.0,16.0
50,1085.0,23.0
51,1099.0,14.0
52,1109.0,10.0
53,1126.0,17.0
54,1139.0,13.0
55,1170.0,31.0
56,1180.0,10.0
57,1203.0,23.0
58,1238.0,35.0
59,1254.0,16.0
60,1278.0,24.0
61,1302.0,24.0
62,1311.0,9.0
63,1325.0,14.0
64,1345.0,20.0
65,1391.0,46.0
66,1427.0,36.0
67,1465.0,38.0
68,1478.0,13.0
69,1490.0,12.0
70,1504.0,14.0
71,1516.0,12.0
72,1541.0,25.0
73,1585.0,44.0
74,1610.0,25.0
75,1624.0,14.0
76,1648.0,24.0
77,1666.0,18.0
78,1676.0,10.0
79,1693.0,17.0
80,1715.0,22.0
81,1731.0,16.0
82,1755.0,24.0
83,1771.0,16.0
84,1781.0,10.0
85,1791.0,10.0
86,1819.0,28.0
87,1839.0,20.0
88,1874.0,35.0
89,1886.0,12.0
90,1904.0,18.0
91,1915.0,11.0
92,1929.0,14.0
93,1941.0,12.0
94,1982.0,41.0
95,1996.0,14.0
96,2006.0,10.0
97,2024.0,18.0
98,2044.0,20.0
99,2066.0,22.0
100,2086.0,20.0
101,2113.0,27.0
102,2124.0,11.0
103,2135.0,11.0
104,2145.0,10.0
105,2164.0,19.0
106,2174.0,10.0
107,2189.0,15.0
108,2201.0,12.0
109,2219.0,18.0
110,2232.0,13.0
111,2255.0,23.0
112,2274.0,19.0
113,2292.0,18.0
114,2374.0,82.0
115,2409.0,35.0
116,2444.0,35.0
117,2461.0,17.0
118,2486.0,25.0
119,2496.0,10.0
120,2515.0,19.0
121,2535.0,20.0
122,2550.0,15.0
123,2560.0,10.0
124,2604.0,44.0
125,2639.0,35.0
