,Step,Reward
0,10.0,11.0
1,32.0,22.0
2,51.0,19.0
3,71.0,20.0
4,84.0,13.0
5,101.0,17.0
6,116.0,15.0
7,137.0,21.0
8,153.0,16.0
9,165.0,12.0
10,177.0,12.0
11,227.0,50.0
12,243.0,16.0
13,259.0,16.0
14,273.0,14.0
15,302.0,29.0
16,332.0,30.0
17,356.0,24.0
18,380.0,24.0
19,392.0,12.0
20,406.0,14.0
21,426.0,20.0
22,441.0,15.0
23,457.0,16.0
24,474.0,17.0
25,492.0,18.0
26,515.0,23.0
27,530.0,15.0
28,541.0,11.0
29,561.0,20.0
30,585.0,24.0
31,609.0,24.0
32,619.0,10.0
33,639.0,20.0
34,653.0,14.0
35,672.0,19.0
36,690.0,18.0
37,703.0,13.0
38,728.0,25.0
39,769.0,41.0
40,789.0,20.0
41,810.0,21.0
42,824.0,14.0
43,866.0,42.0
44,913.0,47.0
45,958.0,45.0
46,974.0,16.0
47,1001.0,27.0
48,1015.0,14.0
49,1026.0,11.0
50,1041.0,15.0
51,1062.0,21.0
52,1077.0,15.0
53,1098.0,21.0
54,1116.0,18.0
55,1135.0,19.0
56,1152.0,17.0
57,1168.0,16.0
58,1192.0,24.0
59,1205.0,13.0
60,1217.0,12.0
61,1238.0,21.0
62,1297.0,59.0
63,1318.0,21.0
64,1341.0,23.0
65,1353.0,12.0
66,1380.0,27.0
67,1404.0,24.0
68,1423.0,19.0
69,1449.0,26.0
70,1472.0,23.0
71,1489.0,17.0
72,1523.0,34.0
73,1533.0,10.0
74,1551.0,18.0
75,1595.0,44.0
76,1611.0,16.0
77,1622.0,11.0
78,1681.0,59.0
79,1691.0,10.0
80,1705.0,14.0
81,1725.0,20.0
82,1751.0,26.0
83,1763.0,12.0
84,1799.0,36.0
85,1829.0,30.0
86,1846.0,17.0
87,1872.0,26.0
88,1891.0,19.0
89,1909.0,18.0
90,1925.0,16.0
91,1951.0,26.0
92,1965.0,14.0
93,1974.0,9.0
94,1987.0,13.0
95,2012.0,25.0
96,2028.0,16.0
97,2062.0,34.0
98,2103.0,41.0
99,2122.0,19.0
100,2145.0,23.0
101,2172.0,27.0
102,2185.0,13.0
103,2213.0,28.0
104,2223.0,10.0
105,2262.0,39.0
106,2283.0,21.0
107,2312.0,29.0
108,2328.0,16.0
109,2343.0,15.0
110,2364.0,21.0
111,2376.0,12.0
112,2393.0,17.0
113,2413.0,20.0
114,2424.0,11.0
115,2492.0,68.0
116,2508.0,16.0
117,2524.0,16.0
118,2545.0,21.0
119,2579.0,34.0
120,2603.0,24.0
121,2630.0,27.0
122,2646.0,16.0
123,2664.0,18.0
124,2696.0,32.0
125,2733.0,37.0
126,2746.0,13.0
127,2787.0,41.0
128,2815.0,28.0
129,2827.0,12.0
130,2841.0,14.0
131,2876.0,35.0
132,2898.0,22.0
133,2930.0,32.0
134,2947.0,17.0
135,2966.0,19.0
136,2985.0,19.0
137,2997.0,12.0
138,3012.0,15.0
139,3032.0,20.0
140,3068.0,36.0
141,3094.0,26.0
142,3138.0,44.0
143,3156.0,18.0
144,3169.0,13.0
145,3185.0,16.0
146,3209.0,24.0
147,3229.0,20.0
148,3249.0,20.0
149,3261.0,12.0
150,3271.0,10.0
151,3292.0,21.0
152,3301.0,9.0
153,3314.0,13.0
154,3334.0,20.0
155,3352.0,18.0
156,3377.0,25.0
157,3398.0,21.0
158,3424.0,26.0
159,3443.0,19.0
160,3452.0,9.0
161,3469.0,17.0
162,3489.0,20.0
163,3510.0,21.0
164,3542.0,32.0
165,3566.0,24.0
166,3588.0,22.0
167,3607.0,19.0
168,3636.0,29.0
169,3657.0,21.0
170,3679.0,22.0
171,3700.0,21.0
172,3713.0,13.0
173,3754.0,41.0
174,3792.0,38.0
175,3822.0,30.0
176,3846.0,24.0
177,3882.0,36.0
178,3896.0,14.0
179,3944.0,48.0
180,3960.0,16.0
181,3981.0,21.0
182,4012.0,31.0
183,4055.0,43.0
184,4076.0,21.0
185,4087.0,11.0
186,4105.0,18.0
187,4147.0,42.0
188,4160.0,13.0
189,4174.0,14.0
190,4203.0,29.0
191,4235.0,32.0
192,4257.0,22.0
193,4267.0,10.0
194,4311.0,44.0
195,4327.0,16.0
196,4360.0,33.0
197,4386.0,26.0
198,4404.0,18.0
199,4420.0,16.0
200,4434.0,14.0
201,4449.0,15.0
202,4469.0,20.0
203,4492.0,23.0
204,4521.0,29.0
205,4575.0,54.0
206,4593.0,18.0
207,4610.0,17.0
208,4623.0,13.0
209,4643.0,20.0
210,4664.0,21.0
211,4680.0,16.0
212,4697.0,17.0
213,4711.0,14.0
214,4730.0,19.0
215,4742.0,12.0
216,4774.0,32.0
217,4798.0,24.0
218,4833.0,35.0
219,4850.0,17.0
220,4859.0,9.0
221,4868.0,9.0
222,4886.0,18.0
223,4900.0,14.0
224,4921.0,21.0
225,4943.0,22.0
226,4969.0,26.0
227,4982.0,13.0
228,5001.0,19.0
229,5016.0,15.0
230,5030.0,14.0
231,5045.0,15.0
232,5084.0,39.0
233,5118.0,34.0
234,5129.0,11.0
235,5170.0,41.0
236,5198.0,28.0
237,5210.0,12.0
238,5227.0,17.0
239,5240.0,13.0
240,5282.0,42.0
241,5293.0,11.0
242,5349.0,56.0
243,5360.0,11.0
244,5385.0,25.0
245,5404.0,19.0
246,5422.0,18.0
247,5442.0,20.0
248,5457.0,15.0
249,5477.0,20.0
250,5525.0,48.0
251,5537.0,12.0
252,5560.0,23.0
253,5574.0,14.0
254,5586.0,12.0
255,5598.0,12.0
256,5613.0,15.0
257,5630.0,17.0
258,5665.0,35.0
259,5690.0,25.0
260,5704.0,14.0
261,5730.0,26.0
262,5752.0,22.0
263,5763.0,11.0
264,5807.0,44.0
265,5823.0,16.0
266,5834.0,11.0
267,5855.0,21.0
268,5890.0,35.0
269,5913.0,23.0
270,5937.0,24.0
271,5948.0,11.0
272,5962.0,14.0
273,5987.0,25.0
274,6001.0,14.0
275,6041.0,40.0
276,6063.0,22.0
277,6076.0,13.0
278,6090.0,14.0
279,6104.0,14.0
280,6113.0,9.0
281,6164.0,51.0
282,6185.0,21.0
283,6224.0,39.0
284,6239.0,15.0
285,6255.0,16.0
286,6266.0,11.0
287,6309.0,43.0
288,6325.0,16.0
289,6364.0,39.0
290,6382.0,18.0
291,6407.0,25.0
292,6435.0,28.0
293,6460.0,25.0
294,6495.0,35.0
295,6546.0,51.0
296,6567.0,21.0
297,6579.0,12.0
298,6593.0,14.0
299,6620.0,27.0
300,6643.0,23.0
301,6661.0,18.0
302,6683.0,22.0
303,6695.0,12.0
304,6713.0,18.0
305,6735.0,22.0
306,6755.0,20.0
307,6800.0,45.0
308,6817.0,17.0
309,6831.0,14.0
310,6873.0,42.0
311,6884.0,11.0
312,6897.0,13.0
313,6937.0,40.0
314,6960.0,23.0
315,6980.0,20.0
316,7000.0,20.0
317,7026.0,26.0
318,7050.0,24.0
319,7060.0,10.0
320,7076.0,16.0
321,7087.0,11.0
322,7107.0,20.0
323,7116.0,9.0
324,7161.0,45.0
325,7175.0,14.0
326,7189.0,14.0
327,7204.0,15.0
328,7244.0,40.0
329,7273.0,29.0
330,7296.0,23.0
331,7320.0,24.0
332,7345.0,25.0
333,7364.0,19.0
334,7394.0,30.0
335,7411.0,17.0
336,7426.0,15.0
337,7441.0,15.0
338,7453.0,12.0
339,7481.0,28.0
340,7498.0,17.0
341,7508.0,10.0
342,7524.0,16.0
343,7578.0,54.0
344,7589.0,11.0
345,7602.0,13.0
346,7619.0,17.0
347,7660.0,41.0
348,7699.0,39.0
349,7721.0,22.0
350,7733.0,12.0
351,7779.0,46.0
352,7800.0,21.0
353,7816.0,16.0
354,7848.0,32.0
355,7861.0,13.0
356,7899.0,38.0
357,7911.0,12.0
358,7939.0,28.0
359,7953.0,14.0
360,7967.0,14.0
361,7979.0,12.0
362,8008.0,29.0
363,8026.0,18.0
364,8058.0,32.0
365,8094.0,36.0
366,8110.0,16.0
367,8130.0,20.0
368,8143.0,13.0
369,8169.0,26.0
370,8185.0,16.0
371,8198.0,13.0
372,8223.0,25.0
373,8243.0,20.0
374,8260.0,17.0
375,8277.0,17.0
376,8312.0,35.0
377,8324.0,12.0
378,8352.0,28.0
379,8362.0,10.0
380,8401.0,39.0
381,8416.0,15.0
382,8432.0,16.0
383,8486.0,54.0
384,8506.0,20.0
385,8538.0,32.0
386,8554.0,16.0
387,8570.0,16.0
388,8590.0,20.0
389,8611.0,21.0
390,8628.0,17.0
391,8646.0,18.0
392,8658.0,12.0
393,8686.0,28.0
394,8697.0,11.0
395,8709.0,12.0
396,8731.0,22.0
397,8762.0,31.0
398,8779.0,17.0
399,8789.0,10.0
400,8806.0,17.0
401,8833.0,27.0
402,8885.0,52.0
403,8934.0,49.0
404,8952.0,18.0
405,8965.0,13.0
406,8982.0,17.0
407,8992.0,10.0
408,9029.0,37.0
409,9055.0,26.0
410,9073.0,18.0
411,9085.0,12.0
412,9135.0,50.0
413,9185.0,50.0
414,9207.0,22.0
415,9219.0,12.0
416,9236.0,17.0
417,9256.0,20.0
418,9271.0,15.0
419,9288.0,17.0
420,9308.0,20.0
421,9337.0,29.0
422,9351.0,14.0
423,9367.0,16.0
424,9385.0,18.0
425,9397.0,12.0
426,9411.0,14.0
427,9443.0,32.0
428,9473.0,30.0
429,9502.0,29.0
430,9524.0,22.0
431,9541.0,17.0
432,9554.0,13.0
433,9583.0,29.0
434,9602.0,19.0
435,9617.0,15.0
436,9638.0,21.0
437,9652.0,14.0
438,9674.0,22.0
439,9687.0,13.0
440,9698.0,11.0
441,9720.0,22.0
442,9746.0,26.0
443,9768.0,22.0
444,9796.0,28.0
445,9807.0,11.0
446,9846.0,39.0
447,9859.0,13.0
448,9890.0,31.0
449,9902.0,12.0
450,9923.0,21.0
451,9937.0,14.0
452,9950.0,13.0
453,9983.0,33.0
454,9995.0,12.0
455,10005.0,10.0
456,10046.0,41.0
457,10073.0,27.0
458,10093.0,20.0
459,10107.0,14.0
460,10119.0,12.0
461,10136.0,17.0
462,10158.0,22.0
463,10172.0,14.0
464,10191.0,19.0
465,10206.0,15.0
466,10215.0,9.0
467,10244.0,29.0
468,10268.0,24.0
469,10284.0,16.0
470,10304.0,20.0
471,10326.0,22.0
472,10339.0,13.0
473,10354.0,15.0
474,10366.0,12.0
475,10380.0,14.0
476,10403.0,23.0
477,10442.0,39.0
478,10487.0,45.0
479,10500.0,13.0
480,10511.0,11.0
481,10546.0,35.0
482,10573.0,27.0
483,10591.0,18.0
484,10603.0,12.0
485,10629.0,26.0
486,10644.0,15.0
487,10662.0,18.0
488,10700.0,38.0
489,10720.0,20.0
490,10745.0,25.0
491,10757.0,12.0
492,10768.0,11.0
493,10786.0,18.0
494,10798.0,12.0
495,10820.0,22.0
496,10846.0,26.0
497,10870.0,24.0
498,10892.0,22.0
499,10945.0,53.0
500,10956.0,11.0
501,10966.0,10.0
502,11001.0,35.0
503,11061.0,60.0
504,11081.0,20.0
505,11101.0,20.0
506,11148.0,47.0
507,11194.0,46.0
508,11210.0,16.0
509,11223.0,13.0
510,11231.0,8.0
511,11244.0,13.0
512,11260.0,16.0
513,11280.0,20.0
514,11302.0,22.0
515,11351.0,49.0
516,11364.0,13.0
517,11380.0,16.0
518,11408.0,28.0
519,11426.0,18.0
520,11448.0,22.0
521,11477.0,29.0
522,11486.0,9.0
523,11496.0,10.0
524,11517.0,21.0
525,11536.0,19.0
526,11553.0,17.0
527,11571.0,18.0
528,11590.0,19.0
529,11606.0,16.0
530,11640.0,34.0
531,11688.0,48.0
532,11710.0,22.0
533,11724.0,14.0
534,11749.0,25.0
