trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/q_lr_start,config/q_lr_end,config/policy_lr_end,config/alpha,config/eta,config/beta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/__trial_index__
4c49d0f1,0.0,1712239359,,True,1,2024-04-04_16-02-39,2.2637569904327393,2.2637569904327393,35481,Nicolass-iMac.technicolor.net,127.0.0.1,2.2637569904327393,1,"1_trial_index=0,alpha=4.0000,autotune=False,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=6,num_updates=50,policy_lr_end=0.0025,policy_lr_start=0.1000,q_lr_end=0.0002,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=100,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,100,450,6,6,0.99,0.1,0.02,0.0002,0.0025,4.0,,4e-05,False,0.89,True,True,True,0
3e873ffb,0.0,1712239365,,True,3,2024-04-04_16-02-45,0.17034196853637695,6.365884065628052,35485,Nicolass-iMac.technicolor.net,127.0.0.1,6.365884065628052,3,"2_trial_index=0,alpha=0.5000,autotune=True,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=4,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0025,q_lr_end=0.0002,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=5,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,5,300,4,4,0.99,0.0025,0.1,0.0002,0.0002,0.5,,0.1,True,0.2,False,False,False,0
9f970493,0.0,1712239361,,True,1,2024-04-04_16-02-41,0.652921199798584,0.652921199798584,35487,Nicolass-iMac.technicolor.net,127.0.0.1,0.652921199798584,1,"3_trial_index=0,alpha=0.5000,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=4,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0025,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,50,300,4,4,0.99,0.02,0.02,0.0025,1e-05,0.5,,0.01,True,0.35,True,True,False,0
0c8b4af3,0.0,1712239373,,True,38,2024-04-04_16-02-53,0.26636791229248047,11.242552995681763,35488,Nicolass-iMac.technicolor.net,127.0.0.1,11.242552995681763,38,"4_trial_index=0,alpha=4.0000,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=100,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,100,50,1,1,0.99,0.02,0.0025,1e-05,0.0002,4.0,,0.002,False,0.5,False,False,True,0
de71f464,0.0,1712239365,,True,1,2024-04-04_16-02-45,1.896939992904663,1.896939992904663,35492,Nicolass-iMac.technicolor.net,127.0.0.1,1.896939992904663,1,"5_trial_index=0,alpha=2.0000,autotune=True,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0200,q_lr_end=0.0025,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=300,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,300,300,4,1,0.99,0.02,0.02,0.0025,1e-05,2.0,,0.1,True,0.5,True,False,True,0
d07a6878,0.0,1712239367,,True,1,2024-04-04_16-02-47,2.083017110824585,2.083017110824585,35493,Nicolass-iMac.technicolor.net,127.0.0.1,2.083017110824585,1,"6_trial_index=0,alpha=2.0000,autotune=False,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=6,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.0200,q_lr_end=0.0000,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,50,50,6,4,0.99,0.02,0.1,1e-05,0.0002,2.0,,4e-05,False,0.35,False,True,False,0
06533592,-28.253536823217136,1712239545,,True,50,2024-04-04_16-05-45,3.5897128582000732,178.9324390888214,35494,Nicolass-iMac.technicolor.net,127.0.0.1,178.9324390888214,50,"7_trial_index=0,alpha=6.0000,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0.0025,policy_lr_start=0.0025,q_lr_end=0.0002,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,50,450,1,4,0.99,0.0025,0.02,0.0002,0.0025,6.0,,0.002,False,0.35,True,False,False,0
571dd2e6,0.0,1712239370,,True,1,2024-04-04_16-02-50,1.7761878967285156,1.7761878967285156,35504,Nicolass-iMac.technicolor.net,127.0.0.1,1.7761878967285156,1,"8_trial_index=0,alpha=0.2000,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=4,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.1000,q_lr_end=0.0002,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,100,300,4,6,0.99,0.1,0.0025,0.0002,0.0002,0.2,,0.01,True,0.89,False,True,True,0
28cfdff7,0.0,1712239388,,True,5,2024-04-04_16-03-08,3.819087028503418,18.73484992980957,35507,Nicolass-iMac.technicolor.net,127.0.0.1,18.73484992980957,5,"9_trial_index=0,alpha=2.0000,autotune=True,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0.0000,policy_lr_start=0.0025,q_lr_end=0.0025,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,100,300,1,4,0.99,0.0025,0.0025,0.0025,1e-05,2.0,,0.002,True,0.5,False,False,False,0
b958f11e,0.0,1712239375,,True,13,2024-04-04_16-02-55,0.07950711250305176,3.5638387203216553,35508,Nicolass-iMac.technicolor.net,127.0.0.1,3.5638387203216553,13,"10_trial_index=0,alpha=2.0000,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_updates=50,policy_lr_end=0.0002,policy_lr_start=0.1000,q_lr_end=0.0000,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=700,track=False,update_epochs=5,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,700,50,10000,5,50,4,1,0.99,0.1,0.02,1e-05,0.0002,2.0,,0.01,False,0.2,True,True,True,0
