trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/q_lr_start,config/q_lr_end,config/policy_lr_end,config/alpha,config/eta,config/beta,config/autotune,config/target_entropy_scale,config/use_linear_schedule,config/anneal_lr,config/saddle_point_optimization,config/use_kl_loss,config/__trial_index__
9751e52e,-52.19355837803535,1712519351,,True,50,2024-04-07_21-49-11,0.6613781452178955,75.68845343589783,43577,Nicolass-iMac.technicolor.net,127.0.0.1,75.68845343589783,50,"1_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,450,1,4,0.99,0.02,0.0025,0,0,0.5,,0.002,False,0.89,False,False,False,True,0
2ebca7f5,-129.95184130735836,1712519324,,True,50,2024-04-07_21-48-44,0.7728099822998047,47.13725399971008,43582,Nicolass-iMac.technicolor.net,127.0.0.1,47.13725399971008,50,"2_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,1,1,0.99,0.02,0.1,0,0,6.0,,0.01,True,0.2,False,True,True,False,0
4925af34,-163.56421831355377,1712519320,,True,50,2024-04-07_21-48-40,0.8629729747772217,41.56542658805847,43593,Nicolass-iMac.technicolor.net,127.0.0.1,41.56542658805847,50,"3_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,300,1,6,0.99,0.1,0.02,0,0,4.0,,4e-05,True,0.35,False,True,True,False,0
91699283,-6.786964324145308,1712519475,,True,50,2024-04-07_21-51-15,4.811812877655029,194.11620378494263,43594,Nicolass-iMac.technicolor.net,127.0.0.1,194.11620378494263,50,"4_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,50,1,4,0.99,0.0025,0.02,0,0,2.0,,0.1,False,0.5,False,False,False,True,0
da042c06,-160.26762988469451,1712519351,,True,50,2024-04-07_21-49-11,1.1711928844451904,67.48828983306885,43597,Nicolass-iMac.technicolor.net,127.0.0.1,67.48828983306885,50,"5_trial_index=0,alpha=0.2000,anneal_lr=True,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,1,1,0.99,0.0025,0.02,0,0,0.2,,4e-05,True,0.35,False,True,True,True,0
6fdc40b3,-28.764426276626306,1712519297,,True,50,2024-04-07_21-48-17,0.10390901565551758,11.291934490203857,43606,Nicolass-iMac.technicolor.net,127.0.0.1,11.291934490203857,50,"6_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,50,1,4,0.99,0.1,0.02,0,0,4.0,,0.1,False,0.5,False,False,False,False,0
d9babaeb,-1000.0,1712519316,,True,14,2024-04-07_21-48-36,0.18767499923706055,26.7245876789093,43611,Nicolass-iMac.technicolor.net,127.0.0.1,26.7245876789093,14,"7_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,450,1,4,0.99,0.02,0.1,0,0,2.0,,0.002,False,0.5,False,False,False,False,0
2e1c9dd3,-1000.0,1712519333,,True,35,2024-04-07_21-48-53,0.21439290046691895,40.74240183830261,43622,Nicolass-iMac.technicolor.net,127.0.0.1,40.74240183830261,35,"8_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,1,6,0.99,0.02,0.0025,0,0,0.5,,0.01,True,0.35,False,True,True,True,0
31e14f87,-1000.0,1712519480,,True,5,2024-04-07_21-51-20,0.16168498992919922,3.4184718132019043,43899,Nicolass-iMac.technicolor.net,127.0.0.1,3.4184718132019043,5,"9_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,1,4,0.99,0.1,0.1,0,0,2.0,,4e-05,True,0.35,False,False,True,True,0
8acfa813,-75.32937511958478,1712519494,,True,50,2024-04-07_21-51-34,0.34950828552246094,15.47499132156372,43900,Nicolass-iMac.technicolor.net,127.0.0.1,15.47499132156372,50,"10_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,50,1,6,0.99,0.0025,0.0025,0,0,4.0,,0.1,False,0.5,False,True,False,False,0
c19d6bfe,-114.18460308315899,1712519542,,True,50,2024-04-07_21-52-22,1.2252297401428223,61.351133823394775,43903,Nicolass-iMac.technicolor.net,127.0.0.1,61.351133823394775,50,"11_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,450,1,1,0.99,0.02,0.02,0,0,6.0,,0.002,False,0.89,False,True,False,False,0
444f9012,-1000.0,1712519482,,True,1,2024-04-07_21-51-22,0.4880099296569824,0.4880099296569824,43904,Nicolass-iMac.technicolor.net,127.0.0.1,0.4880099296569824,1,"12_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,300,1,4,0.99,0.02,0.02,0,0,0.5,,0.01,True,0.35,False,False,True,True,0
88458d91,-1000.0,1712519494,,True,3,2024-04-07_21-51-34,0.9581398963928223,10.600379943847656,43906,Nicolass-iMac.technicolor.net,127.0.0.1,10.600379943847656,3,"13_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,450,1,6,0.99,0.02,0.02,0,0,0.5,,0.002,False,0.89,False,True,False,True,0
8d3162d4,-130.8798363250391,1712519527,,True,50,2024-04-07_21-52-07,0.7998309135437012,41.092182636260986,43909,Nicolass-iMac.technicolor.net,127.0.0.1,41.092182636260986,50,"14_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,300,1,4,0.99,0.02,0.02,0,0,2.0,,0.01,True,0.2,False,False,True,False,0
f16639d8,-30.960333949921534,1712519574,,True,50,2024-04-07_21-52-54,0.7044391632080078,85.5758228302002,43921,Nicolass-iMac.technicolor.net,127.0.0.1,85.5758228302002,50,"15_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=True,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,1,4,0.99,0.0025,0.0025,0,0,4.0,,0.002,True,0.35,False,False,True,False,0
c58ac575,-1000.0,1712519492,,True,3,2024-04-07_21-51-32,0.39748096466064453,1.4394910335540771,43925,Nicolass-iMac.technicolor.net,127.0.0.1,1.4394910335540771,3,"16_trial_index=0,alpha=0.2000,anneal_lr=True,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,50,1,1,0.99,0.1,0.1,0,0,0.2,,0.01,False,0.5,False,True,False,True,0
708688a4,-1000.0,1712519540,,True,33,2024-04-07_21-52-20,0.6295061111450195,47.03407430648804,43929,Nicolass-iMac.technicolor.net,127.0.0.1,47.03407430648804,33,"17_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,1,6,0.99,0.02,0.02,0,0,2.0,,0.01,True,0.5,False,False,False,True,0
94fc3863,-32.66476531453236,1712519552,,True,50,2024-04-07_21-52-32,4.104549169540405,55.92107915878296,43931,Nicolass-iMac.technicolor.net,127.0.0.1,55.92107915878296,50,"18_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,50,1,4,0.99,0.02,0.02,0,0,0.5,,0.002,False,0.35,False,True,True,False,0
8f597136,-59.962045948123226,1712519562,,True,50,2024-04-07_21-52-42,1.008763074874878,63.418901443481445,43941,Nicolass-iMac.technicolor.net,127.0.0.1,63.418901443481445,50,"19_trial_index=0,alpha=0.2000,anneal_lr=True,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=450,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,450,1,4,0.99,0.0025,0.1,0,0,0.2,,0.01,False,0.35,False,True,True,False,0
0130cf3a,-449.08764856149077,1712519569,,True,50,2024-04-07_21-52-49,0.8280701637268066,67.8168408870697,43944,Nicolass-iMac.technicolor.net,127.0.0.1,67.8168408870697,50,"20_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,300,1,1,0.99,0.1,0.0025,0,0,4.0,,4e-05,True,0.89,False,False,False,True,0
93d3b747,-22.5330851443397,1712519601,,True,50,2024-04-07_21-53-21,1.0688929557800293,96.76249051094055,43945,Nicolass-iMac.technicolor.net,127.0.0.1,96.76249051094055,50,"21_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=True,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,450,1,4,0.99,0.1,0.0025,0,0,4.0,,0.1,False,0.2,False,True,True,True,0
8b48e3f4,-1000.0,1712519611,,True,6,2024-04-07_21-53-31,0.21485400199890137,4.693255424499512,44057,Nicolass-iMac.technicolor.net,127.0.0.1,4.693255424499512,6,"22_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,1,6,0.99,0.0025,0.1,0,0,2.0,,4e-05,True,0.89,False,False,False,False,0
1e572b03,-1000.0,1712519616,,True,16,2024-04-07_21-53-36,0.14874696731567383,8.792596578598022,44059,Nicolass-iMac.technicolor.net,127.0.0.1,8.792596578598022,16,"23_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,300,1,1,0.99,0.02,0.02,0,0,0.5,,0.01,True,0.5,False,False,False,False,0
1a0046b6,-27.389458674908475,1712519638,,True,50,2024-04-07_21-53-58,0.3939042091369629,29.075891971588135,44062,Nicolass-iMac.technicolor.net,127.0.0.1,29.075891971588135,50,"24_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=True,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,50,1,4,0.99,0.02,0.02,0,0,6.0,,0.002,False,0.35,False,True,True,True,0
d45bffec,-308.3617191542952,1712519670,,True,50,2024-04-07_21-54-30,1.1006839275360107,58.27591133117676,44071,Nicolass-iMac.technicolor.net,127.0.0.1,58.27591133117676,50,"25_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=True,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0200,q_lr_end=0,q_lr_start=0.0025,saddle_point_optimization=False,seed=1,target_entropy_scale=0.2000,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=50,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,50,450,1,4,0.99,0.02,0.0025,0,0,2.0,,4e-05,True,0.2,False,True,False,True,0
de1b983e,-1000.0,1712519672,,True,30,2024-04-07_21-54-32,0.5296730995178223,59.06364917755127,44072,Nicolass-iMac.technicolor.net,127.0.0.1,59.06364917755127,30,"26_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.1000,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.3500,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=300,update_policy_epochs=450,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,300,450,1,4,0.99,0.1,0.02,0,0,6.0,,0.1,True,0.35,False,False,False,True,0
5fbeb002,-1000.0,1712519619,,True,2,2024-04-07_21-53-39,0.6747100353240967,3.4206459522247314,44076,Nicolass-iMac.technicolor.net,127.0.0.1,3.4206459522247314,2,"27_trial_index=0,alpha=0.2000,anneal_lr=True,autotune=False,beta=0.0100,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=6,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.1000,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=100,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,100,300,1,6,0.99,0.0025,0.1,0,0,0.2,,0.01,False,0.89,False,True,False,False,0
e1cc46fa,-133.28182499132834,1712519639,,True,50,2024-04-07_21-53-59,0.2611989974975586,21.380303859710693,44079,Nicolass-iMac.technicolor.net,127.0.0.1,21.380303859710693,50,"28_trial_index=0,alpha=0.2000,anneal_lr=True,autotune=False,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=4,num_rollouts=1,num_updates=50,policy_lr_end=0,policy_lr_start=0.0025,q_lr_end=0,q_lr_start=0.0200,saddle_point_optimization=False,seed=1,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=1000,track=False,update_epochs=5,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,1000,50,10000,5,50,1,4,0.99,0.0025,0.02,0,0,0.2,,0.1,False,0.89,False,True,False,False,0
