"Step","charts/episodic_return","LunarLander-v2__dqn__2__1712515369 - charts/episodic_return__MIN","LunarLander-v2__dqn__2__1712515369 - charts/episodic_return__MAX"
"44","-272.727294921875","-272.727294921875","-272.727294921875"
"45","-47.42127227783203","-47.42127227783203","-47.42127227783203"
"46","-469.6127624511719","-469.6127624511719","-469.6127624511719"
"47","-69.49830627441406","-69.49830627441406","-69.49830627441406"
"48","-130.55386352539062","-130.55386352539062","-130.55386352539062"
"49","-95.68045806884766","-95.68045806884766","-95.68045806884766"
"50","-91.181396484375","-91.181396484375","-91.181396484375"
"51","-187.594970703125","-187.594970703125","-187.594970703125"
"52","-177.77767944335938","-177.77767944335938","-177.77767944335938"
"53","-110.24957275390625","-110.24957275390625","-110.24957275390625"
"54","-141.12635803222656","-141.12635803222656","-141.12635803222656"
"55","-161.73680114746094","-161.73680114746094","-161.73680114746094"
"56","-123.73695373535156","-123.73695373535156","-123.73695373535156"
"57","-140.59902954101562","-140.59902954101562","-140.59902954101562"
"58","-134.58030700683594","-134.58030700683594","-134.58030700683594"
"59","-160.74026489257812","-160.74026489257812","-160.74026489257812"
"60","-107.85218048095703","-107.85218048095703","-107.85218048095703"
"61","-85.766845703125","-85.766845703125","-85.766845703125"
"62","-315.4163818359375","-315.4163818359375","-315.4163818359375"
"63","-171.8349609375","-171.8349609375","-171.8349609375"
"64","-285.8015441894531","-285.8015441894531","-285.8015441894531"
"65","-66.51620483398438","-66.51620483398438","-66.51620483398438"
"66","-157.98060607910156","-157.98060607910156","-157.98060607910156"
"67","-75.17945861816406","-75.17945861816406","-75.17945861816406"
"68","-281.9097900390625","-281.9097900390625","-281.9097900390625"
"69","-224.17532348632812","-224.17532348632812","-224.17532348632812"
"70","-84.03892517089844","-84.03892517089844","-84.03892517089844"
"71","-416.3836364746094","-416.3836364746094","-416.3836364746094"
"72","-110.15035247802734","-110.15035247802734","-110.15035247802734"
"73","-94.76495361328125","-94.76495361328125","-94.76495361328125"
"74","-148.71853637695312","-148.71853637695312","-148.71853637695312"
"75","-314.59124755859375","-314.59124755859375","-314.59124755859375"
"76","-104.53023529052734","-104.53023529052734","-104.53023529052734"
"77","-270.86712646484375","-270.86712646484375","-270.86712646484375"
"78","-105.65451049804688","-105.65451049804688","-105.65451049804688"
"79","-111.17632293701172","-111.17632293701172","-111.17632293701172"
"80","-279.66552734375","-279.66552734375","-279.66552734375"
"81","-199.544189453125","-199.544189453125","-199.544189453125"
"82","-167.03125","-167.03125","-167.03125"
"83","-385.95440673828125","-385.95440673828125","-385.95440673828125"
"84","-141.91433715820312","-141.91433715820312","-141.91433715820312"
"85","-222.8687744140625","-222.8687744140625","-222.8687744140625"
"86","-98.11306762695312","-98.11306762695312","-98.11306762695312"
"87","-130.28965759277344","-130.28965759277344","-130.28965759277344"
"88","-114.13116455078125","-114.13116455078125","-114.13116455078125"
"89","-302.6793518066406","-302.6793518066406","-302.6793518066406"
"90","-89.61846923828125","-89.61846923828125","-89.61846923828125"
"91","-340.286376953125","-340.286376953125","-340.286376953125"
"92","-366.6564025878906","-366.6564025878906","-366.6564025878906"
"93","-340.80242919921875","-340.80242919921875","-340.80242919921875"
"94","-115.3592300415039","-115.3592300415039","-115.3592300415039"
"95","-300.1005859375","-300.1005859375","-300.1005859375"
"96","-82.99867248535156","-82.99867248535156","-82.99867248535156"
"97","-136.96234130859375","-136.96234130859375","-136.96234130859375"
"98","-248.94195556640625","-248.94195556640625","-248.94195556640625"
"99","-84.01971435546875","-84.01971435546875","-84.01971435546875"
"100","-201.75515747070312","-201.75515747070312","-201.75515747070312"
"101","-322.4285888671875","-322.4285888671875","-322.4285888671875"
"102","-104.05005645751953","-104.05005645751953","-104.05005645751953"
"103","-184.91268920898438","-184.91268920898438","-184.91268920898438"
"104","-159.39407348632812","-159.39407348632812","-159.39407348632812"
"105","-118.77639770507812","-118.77639770507812","-118.77639770507812"
"106","-121.90156555175781","-121.90156555175781","-121.90156555175781"
"107","-91.03448486328125","-91.03448486328125","-91.03448486328125"
"108","-179.2869415283203","-179.2869415283203","-179.2869415283203"
"109","-111.07266235351562","-111.07266235351562","-111.07266235351562"
"110","-74.32111358642578","-74.32111358642578","-74.32111358642578"
"112","-453.5839538574219","-453.5839538574219","-453.5839538574219"
"114","-126.01792907714844","-126.01792907714844","-126.01792907714844"
"116","-275.8179931640625","-275.8179931640625","-275.8179931640625"
"118","-106.64976501464844","-106.64976501464844","-106.64976501464844"
"120","-80.37362670898438","-80.37362670898438","-80.37362670898438"
"122","-276.3715515136719","-276.3715515136719","-276.3715515136719"
"123","-77.86215209960938","-77.86215209960938","-77.86215209960938"
"125","-323.64874267578125","-323.64874267578125","-323.64874267578125"
"127","-96.06856536865234","-96.06856536865234","-96.06856536865234"
"129","-83.27130126953125","-83.27130126953125","-83.27130126953125"
"131","-251.85354614257812","-251.85354614257812","-251.85354614257812"
"133","-231.780029296875","-231.780029296875","-231.780029296875"
"135","-413.2108459472656","-413.2108459472656","-413.2108459472656"
"137","-249.3431396484375","-249.3431396484375","-249.3431396484375"
"139","-66.17109680175781","-66.17109680175781","-66.17109680175781"
"141","-324","-324","-324"
"143","-170.52166748046875","-170.52166748046875","-170.52166748046875"
"145","-287.216552734375","-287.216552734375","-287.216552734375"
"147","-247.1333770751953","-247.1333770751953","-247.1333770751953"
"149","-351.2850341796875","-351.2850341796875","-351.2850341796875"
"151","-117.330322265625","-117.330322265625","-117.330322265625"
"153","-311.15631103515625","-311.15631103515625","-311.15631103515625"
"155","-422.09765625","-422.09765625","-422.09765625"
"156","-215.43374633789062","-215.43374633789062","-215.43374633789062"
"159","-85.99626922607422","-85.99626922607422","-85.99626922607422"
"161","-133.914794921875","-133.914794921875","-133.914794921875"
"162","4.803047180175781","4.803047180175781","4.803047180175781"
"164","-103.81708526611328","-103.81708526611328","-103.81708526611328"
"166","-66.8694839477539","-66.8694839477539","-66.8694839477539"
"168","-442.86553955078125","-442.86553955078125","-442.86553955078125"
"170","-108.3134536743164","-108.3134536743164","-108.3134536743164"
"172","-182.09396362304688","-182.09396362304688","-182.09396362304688"
"174","-144.98294067382812","-144.98294067382812","-144.98294067382812"
"177","-270.12445068359375","-270.12445068359375","-270.12445068359375"
"178","-97.55689239501953","-97.55689239501953","-97.55689239501953"
"181","-558.1834716796875","-558.1834716796875","-558.1834716796875"
"182","-365.88427734375","-365.88427734375","-365.88427734375"
"184","-346.1539306640625","-346.1539306640625","-346.1539306640625"
"186","-90.0899887084961","-90.0899887084961","-90.0899887084961"
"188","-410.9115295410156","-410.9115295410156","-410.9115295410156"
"191","-203.10824584960938","-203.10824584960938","-203.10824584960938"
"192","-109.83174133300781","-109.83174133300781","-109.83174133300781"
"194","-111.0621566772461","-111.0621566772461","-111.0621566772461"
"196","-82.71931457519531","-82.71931457519531","-82.71931457519531"
"198","-297.6026916503906","-297.6026916503906","-297.6026916503906"
"200","-216.2379150390625","-216.2379150390625","-216.2379150390625"
"202","-102.04291534423828","-102.04291534423828","-102.04291534423828"
"204","-119.06399536132812","-119.06399536132812","-119.06399536132812"
"206","-87.91252136230469","-87.91252136230469","-87.91252136230469"
"208","-131.12477111816406","-131.12477111816406","-131.12477111816406"
"210","-289.911376953125","-289.911376953125","-289.911376953125"
"212","-304.3377685546875","-304.3377685546875","-304.3377685546875"
"214","-448.8796691894531","-448.8796691894531","-448.8796691894531"
"216","-153.89537048339844","-153.89537048339844","-153.89537048339844"
"218","-127.1259994506836","-127.1259994506836","-127.1259994506836"
"219","-93.34768676757812","-93.34768676757812","-93.34768676757812"
"220","-90.11721801757812","-90.11721801757812","-90.11721801757812"
"222","-277.027099609375","-277.027099609375","-277.027099609375"
"224","-119.16195678710938","-119.16195678710938","-119.16195678710938"
"226","-241.5771484375","-241.5771484375","-241.5771484375"
"228","-180.36170959472656","-180.36170959472656","-180.36170959472656"
"230","-132.10691833496094","-132.10691833496094","-132.10691833496094"
"232","-152.76792907714844","-152.76792907714844","-152.76792907714844"
"234","10.105567932128906","10.105567932128906","10.105567932128906"
"236","-247.96502685546875","-247.96502685546875","-247.96502685546875"
"238","-153.5951690673828","-153.5951690673828","-153.5951690673828"
"240","-57.80305480957031","-57.80305480957031","-57.80305480957031"
"242","5.020050048828125","5.020050048828125","5.020050048828125"
"243","-119.75627136230469","-119.75627136230469","-119.75627136230469"
"246","-145.56524658203125","-145.56524658203125","-145.56524658203125"
"248","-360.7215576171875","-360.7215576171875","-360.7215576171875"
"249","-153.56692504882812","-153.56692504882812","-153.56692504882812"
"252","-64.86308288574219","-64.86308288574219","-64.86308288574219"
"254","-138.6901397705078","-138.6901397705078","-138.6901397705078"
"256","-301.81439208984375","-301.81439208984375","-301.81439208984375"
"258","-242.8767852783203","-242.8767852783203","-242.8767852783203"
"261","-270.8232421875","-270.8232421875","-270.8232421875"
"262","-124.71458435058594","-124.71458435058594","-124.71458435058594"
"264","-94.26744842529297","-94.26744842529297","-94.26744842529297"
"266","-109.7368392944336","-109.7368392944336","-109.7368392944336"
"268","-78.12628936767578","-78.12628936767578","-78.12628936767578"
"270","-196.76736450195312","-196.76736450195312","-196.76736450195312"
"272","-187.01422119140625","-187.01422119140625","-187.01422119140625"
"274","-240.14190673828125","-240.14190673828125","-240.14190673828125"
"276","-73.16468048095703","-73.16468048095703","-73.16468048095703"
"278","-203.74114990234375","-203.74114990234375","-203.74114990234375"
"280","-135.47906494140625","-135.47906494140625","-135.47906494140625"
"282","-82.77519989013672","-82.77519989013672","-82.77519989013672"
"284","-184.06320190429688","-184.06320190429688","-184.06320190429688"
"286","-258.7021789550781","-258.7021789550781","-258.7021789550781"
"288","-238.8949432373047","-238.8949432373047","-238.8949432373047"
"289","-131.5046844482422","-131.5046844482422","-131.5046844482422"
"292","-129.20408630371094","-129.20408630371094","-129.20408630371094"
"294","-194.8690185546875","-194.8690185546875","-194.8690185546875"
"296","-172.52630615234375","-172.52630615234375","-172.52630615234375"
"298","-259.57684326171875","-259.57684326171875","-259.57684326171875"
"299","-91.49807739257812","-91.49807739257812","-91.49807739257812"
"301","-109.18278503417969","-109.18278503417969","-109.18278503417969"
"303","-84.18030548095703","-84.18030548095703","-84.18030548095703"
"305","-258.3572998046875","-258.3572998046875","-258.3572998046875"
"307","2.9138031005859375","2.9138031005859375","2.9138031005859375"
"309","-126.89462280273438","-126.89462280273438","-126.89462280273438"
"311","-148.01617431640625","-148.01617431640625","-148.01617431640625"
"313","-227.67608642578125","-227.67608642578125","-227.67608642578125"
"315","-318.4493103027344","-318.4493103027344","-318.4493103027344"
"317","-199.9014434814453","-199.9014434814453","-199.9014434814453"
"319","-104.19482421875","-104.19482421875","-104.19482421875"
"321","-126.20845794677734","-126.20845794677734","-126.20845794677734"
"323","-148.29595947265625","-148.29595947265625","-148.29595947265625"
"325","-275.824462890625","-275.824462890625","-275.824462890625"
"327","-56.433937072753906","-56.433937072753906","-56.433937072753906"
"329","-91.9659423828125","-91.9659423828125","-91.9659423828125"
"331","-81.08565521240234","-81.08565521240234","-81.08565521240234"
"333","-154.5716094970703","-154.5716094970703","-154.5716094970703"
"335","-115.81950378417969","-115.81950378417969","-115.81950378417969"
"337","-244.79782104492188","-244.79782104492188","-244.79782104492188"
"339","-136.2891082763672","-136.2891082763672","-136.2891082763672"
"341","-187.7978515625","-187.7978515625","-187.7978515625"
"342","-73.8257064819336","-73.8257064819336","-73.8257064819336"
"345","-263.4244079589844","-263.4244079589844","-263.4244079589844"
"347","-187.8199005126953","-187.8199005126953","-187.8199005126953"
"349","-76.08718872070312","-76.08718872070312","-76.08718872070312"
"350","-65.51962280273438","-65.51962280273438","-65.51962280273438"
"352","-133.58499145507812","-133.58499145507812","-133.58499145507812"
"354","-181.71511840820312","-181.71511840820312","-181.71511840820312"
"356","-112.10514068603516","-112.10514068603516","-112.10514068603516"
"358","-81.35360717773438","-81.35360717773438","-81.35360717773438"
"360","-123.7796859741211","-123.7796859741211","-123.7796859741211"
"361","-99.96046447753906","-99.96046447753906","-99.96046447753906"
"363","-82.30043029785156","-82.30043029785156","-82.30043029785156"
"365","-161.63671875","-161.63671875","-161.63671875"
"367","-112.56417846679688","-112.56417846679688","-112.56417846679688"
"369","-459.8564758300781","-459.8564758300781","-459.8564758300781"
"371","-66.23900604248047","-66.23900604248047","-66.23900604248047"
"373","-84.80352783203125","-84.80352783203125","-84.80352783203125"
"375","-278.01959228515625","-278.01959228515625","-278.01959228515625"
"378","-246.85231018066406","-246.85231018066406","-246.85231018066406"
"380","-353.33990478515625","-353.33990478515625","-353.33990478515625"
"382","-107.9156265258789","-107.9156265258789","-107.9156265258789"
"384","-3.04913330078125","-3.04913330078125","-3.04913330078125"
"386","-232.2597198486328","-232.2597198486328","-232.2597198486328"
"388","32.71281433105469","32.71281433105469","32.71281433105469"
"390","-363.4699401855469","-363.4699401855469","-363.4699401855469"
"392","-161.6968536376953","-161.6968536376953","-161.6968536376953"
"394","-61.93169021606445","-61.93169021606445","-61.93169021606445"
"396","20.650558471679688","20.650558471679688","20.650558471679688"
"398","-174.3004913330078","-174.3004913330078","-174.3004913330078"
"400","7.544532775878906","7.544532775878906","7.544532775878906"
"402","-237.23281860351562","-237.23281860351562","-237.23281860351562"
"404","-39.37257385253906","-39.37257385253906","-39.37257385253906"
"406","-242.0605010986328","-242.0605010986328","-242.0605010986328"
"408","-87.90290069580078","-87.90290069580078","-87.90290069580078"
"410","-271.6159973144531","-271.6159973144531","-271.6159973144531"
"412","-268.5736389160156","-268.5736389160156","-268.5736389160156"
"414","-109.51473236083984","-109.51473236083984","-109.51473236083984"
"416","-54.70805358886719","-54.70805358886719","-54.70805358886719"
"418","-128.6544189453125","-128.6544189453125","-128.6544189453125"
"420","-157.90548706054688","-157.90548706054688","-157.90548706054688"
"422","-271.591064453125","-271.591064453125","-271.591064453125"
"424","-131.94354248046875","-131.94354248046875","-131.94354248046875"
"426","-169.446533203125","-169.446533203125","-169.446533203125"
"428","-162.70166015625","-162.70166015625","-162.70166015625"
"431","-90.00117492675781","-90.00117492675781","-90.00117492675781"
"433","-335.2176818847656","-335.2176818847656","-335.2176818847656"
"435","-176.5341033935547","-176.5341033935547","-176.5341033935547"
"437","-137.1193084716797","-137.1193084716797","-137.1193084716797"
"439","-118.48538970947266","-118.48538970947266","-118.48538970947266"
"441","-93.52294158935547","-93.52294158935547","-93.52294158935547"
"443","-123.81572723388672","-123.81572723388672","-123.81572723388672"
"445","-156.6513671875","-156.6513671875","-156.6513671875"
"447","-171.27175903320312","-171.27175903320312","-171.27175903320312"
"449","-355.3282470703125","-355.3282470703125","-355.3282470703125"
"451","-138.84298706054688","-138.84298706054688","-138.84298706054688"
"453","-274.99957275390625","-274.99957275390625","-274.99957275390625"
"454","-191.249267578125","-191.249267578125","-191.249267578125"
"456","-319.37042236328125","-319.37042236328125","-319.37042236328125"
"458","-121.92155456542969","-121.92155456542969","-121.92155456542969"
"460","-245.61929321289062","-245.61929321289062","-245.61929321289062"
"463","-59.2906379699707","-59.2906379699707","-59.2906379699707"
"465","-69.73250579833984","-69.73250579833984","-69.73250579833984"
"467","-111.68357849121094","-111.68357849121094","-111.68357849121094"
"469","-183.22869873046875","-183.22869873046875","-183.22869873046875"
"471","-174.93731689453125","-174.93731689453125","-174.93731689453125"
"473","-161.5194549560547","-161.5194549560547","-161.5194549560547"
"475","-259.675048828125","-259.675048828125","-259.675048828125"
"477","-112.53865051269531","-112.53865051269531","-112.53865051269531"
"479","-116.315185546875","-116.315185546875","-116.315185546875"
"480","-183.1573944091797","-183.1573944091797","-183.1573944091797"
"482","-42.507362365722656","-42.507362365722656","-42.507362365722656"
"484","-191.30374145507812","-191.30374145507812","-191.30374145507812"
"486","-87.99867248535156","-87.99867248535156","-87.99867248535156"
"488","-100.75408172607422","-100.75408172607422","-100.75408172607422"
"490","-255.10302734375","-255.10302734375","-255.10302734375"
"491","-83.3136978149414","-83.3136978149414","-83.3136978149414"
"493","-112.95423889160156","-112.95423889160156","-112.95423889160156"
"495","-137.85598754882812","-137.85598754882812","-137.85598754882812"
"498","-116.78633880615234","-116.78633880615234","-116.78633880615234"
"500","-66.99604034423828","-66.99604034423828","-66.99604034423828"
"502","-175.59823608398438","-175.59823608398438","-175.59823608398438"
"504","-102.16673278808594","-102.16673278808594","-102.16673278808594"
"506","-288.446044921875","-288.446044921875","-288.446044921875"
"508","-128.8009033203125","-128.8009033203125","-128.8009033203125"
"510","-169.506591796875","-169.506591796875","-169.506591796875"
"512","-220.55667114257812","-220.55667114257812","-220.55667114257812"
"514","-117.62837219238281","-117.62837219238281","-117.62837219238281"
"516","-169.58767700195312","-169.58767700195312","-169.58767700195312"
"518","-288.682861328125","-288.682861328125","-288.682861328125"
"521","-255.5978546142578","-255.5978546142578","-255.5978546142578"
"522","-99.42356872558594","-99.42356872558594","-99.42356872558594"
"525","-241.6282958984375","-241.6282958984375","-241.6282958984375"
"527","0.8809890747070312","0.8809890747070312","0.8809890747070312"
"529","-371.42364501953125","-371.42364501953125","-371.42364501953125"
"530","-74.31222534179688","-74.31222534179688","-74.31222534179688"
"532","-110.8848648071289","-110.8848648071289","-110.8848648071289"
"534","-220.31149291992188","-220.31149291992188","-220.31149291992188"
"536","-176.55792236328125","-176.55792236328125","-176.55792236328125"
"538","-200.1625213623047","-200.1625213623047","-200.1625213623047"
"541","-394.9587707519531","-394.9587707519531","-394.9587707519531"
"543","-114.99072265625","-114.99072265625","-114.99072265625"
"545","-363.1133728027344","-363.1133728027344","-363.1133728027344"
"547","-58.719730377197266","-58.719730377197266","-58.719730377197266"
"549","-95.84839630126953","-95.84839630126953","-95.84839630126953"
"551","-147.5630645751953","-147.5630645751953","-147.5630645751953"
"553","-150.30868530273438","-150.30868530273438","-150.30868530273438"
"555","-136.9005584716797","-136.9005584716797","-136.9005584716797"
"558","-255.2240447998047","-255.2240447998047","-255.2240447998047"
"560","-100.1051025390625","-100.1051025390625","-100.1051025390625"
"563","-195.0535125732422","-195.0535125732422","-195.0535125732422"
"565","-320.0292663574219","-320.0292663574219","-320.0292663574219"
"566","-88.43672180175781","-88.43672180175781","-88.43672180175781"
"569","-48.431640625","-48.431640625","-48.431640625"
"571","-67.43074035644531","-67.43074035644531","-67.43074035644531"
"573","-185.03933715820312","-185.03933715820312","-185.03933715820312"
"575","-135.47943115234375","-135.47943115234375","-135.47943115234375"
"577","-312.03448486328125","-312.03448486328125","-312.03448486328125"
"579","-84.69764709472656","-84.69764709472656","-84.69764709472656"
"581","-395.84735107421875","-395.84735107421875","-395.84735107421875"
"583","-279.12115478515625","-279.12115478515625","-279.12115478515625"
"585","-222.63461303710938","-222.63461303710938","-222.63461303710938"
"587","-212.86952209472656","-212.86952209472656","-212.86952209472656"
"589","-47.055931091308594","-47.055931091308594","-47.055931091308594"
"591","-129.9115447998047","-129.9115447998047","-129.9115447998047"
"593","-62.683921813964844","-62.683921813964844","-62.683921813964844"
"595","-241.98670959472656","-241.98670959472656","-241.98670959472656"
"597","-26.37322998046875","-26.37322998046875","-26.37322998046875"
"599","-27.335418701171875","-27.335418701171875","-27.335418701171875"
"601","-217.19076538085938","-217.19076538085938","-217.19076538085938"
"603","-115.47261047363281","-115.47261047363281","-115.47261047363281"
"605","-165.36990356445312","-165.36990356445312","-165.36990356445312"
"607","-143.11167907714844","-143.11167907714844","-143.11167907714844"
"609","-239.7526397705078","-239.7526397705078","-239.7526397705078"
"611","-81.91564178466797","-81.91564178466797","-81.91564178466797"
"613","-142.46636962890625","-142.46636962890625","-142.46636962890625"
"615","-135.49057006835938","-135.49057006835938","-135.49057006835938"
"617","-99.94532012939453","-99.94532012939453","-99.94532012939453"
"619","-170.59878540039062","-170.59878540039062","-170.59878540039062"
"621","-4.9039764404296875","-4.9039764404296875","-4.9039764404296875"
"623","-142.23826599121094","-142.23826599121094","-142.23826599121094"
"626","-237.5431365966797","-237.5431365966797","-237.5431365966797"
"628","-151.0013427734375","-151.0013427734375","-151.0013427734375"
"630","-80.3666763305664","-80.3666763305664","-80.3666763305664"
"632","-83.12704467773438","-83.12704467773438","-83.12704467773438"
"634","-108.3476333618164","-108.3476333618164","-108.3476333618164"
"635","-79.28134155273438","-79.28134155273438","-79.28134155273438"
"638","-108.09851837158203","-108.09851837158203","-108.09851837158203"
"640","-75.19203186035156","-75.19203186035156","-75.19203186035156"
"642","-138.27980041503906","-138.27980041503906","-138.27980041503906"
"644","-181.7150115966797","-181.7150115966797","-181.7150115966797"
"645","-169.77291870117188","-169.77291870117188","-169.77291870117188"
"648","-312.57684326171875","-312.57684326171875","-312.57684326171875"
"650","-317.0551452636719","-317.0551452636719","-317.0551452636719"
"652","-79.96791076660156","-79.96791076660156","-79.96791076660156"
"654","-170.99349975585938","-170.99349975585938","-170.99349975585938"
"656","-17.583717346191406","-17.583717346191406","-17.583717346191406"
"658","-124.00303649902344","-124.00303649902344","-124.00303649902344"
"660","-61.51611328125","-61.51611328125","-61.51611328125"
"662","-316.36529541015625","-316.36529541015625","-316.36529541015625"
"664","-149.58419799804688","-149.58419799804688","-149.58419799804688"
"666","-87.4562759399414","-87.4562759399414","-87.4562759399414"
"668","-39.31863784790039","-39.31863784790039","-39.31863784790039"
"670","-110.4597396850586","-110.4597396850586","-110.4597396850586"
"672","-187.54043579101562","-187.54043579101562","-187.54043579101562"
"674","-362.60614013671875","-362.60614013671875","-362.60614013671875"
"676","-266.30877685546875","-266.30877685546875","-266.30877685546875"
"678","-239.0181121826172","-239.0181121826172","-239.0181121826172"
"681","-272.39886474609375","-272.39886474609375","-272.39886474609375"
"683","-73.03038787841797","-73.03038787841797","-73.03038787841797"
"684","-56.00895309448242","-56.00895309448242","-56.00895309448242"
"686","-106.75910949707031","-106.75910949707031","-106.75910949707031"
"689","-169.505126953125","-169.505126953125","-169.505126953125"
"691","-48.9007568359375","-48.9007568359375","-48.9007568359375"
"693","-28.93268585205078","-28.93268585205078","-28.93268585205078"
"695","-80.75186157226562","-80.75186157226562","-80.75186157226562"
"697","-136.73231506347656","-136.73231506347656","-136.73231506347656"
"699","-144.95790100097656","-144.95790100097656","-144.95790100097656"
"701","-81.62549591064453","-81.62549591064453","-81.62549591064453"
"704","-214.2351837158203","-214.2351837158203","-214.2351837158203"
"705","-156.037841796875","-156.037841796875","-156.037841796875"
"707","-114.6495361328125","-114.6495361328125","-114.6495361328125"
"709","-378.16455078125","-378.16455078125","-378.16455078125"
"711","-207.034912109375","-207.034912109375","-207.034912109375"
"714","-229.83848571777344","-229.83848571777344","-229.83848571777344"
"716","-121.34097290039062","-121.34097290039062","-121.34097290039062"
"718","-99.36255645751953","-99.36255645751953","-99.36255645751953"
"720","-69.59963989257812","-69.59963989257812","-69.59963989257812"
"721","-92.42912292480469","-92.42912292480469","-92.42912292480469"
"724","1.8075180053710938","1.8075180053710938","1.8075180053710938"
"725","-120.32583618164062","-120.32583618164062","-120.32583618164062"
"727","-70.3427963256836","-70.3427963256836","-70.3427963256836"
"729","-189.01792907714844","-189.01792907714844","-189.01792907714844"
"731","-103.56034851074219","-103.56034851074219","-103.56034851074219"
"733","-71.22645568847656","-71.22645568847656","-71.22645568847656"
"736","-79.82440948486328","-79.82440948486328","-79.82440948486328"
"738","-257.88946533203125","-257.88946533203125","-257.88946533203125"
"740","-109.15650939941406","-109.15650939941406","-109.15650939941406"
"742","-82.93682098388672","-82.93682098388672","-82.93682098388672"
"744","-193.60569763183594","-193.60569763183594","-193.60569763183594"
"746","-93.87251281738281","-93.87251281738281","-93.87251281738281"
"748","-182.25425720214844","-182.25425720214844","-182.25425720214844"
"750","-172.96987915039062","-172.96987915039062","-172.96987915039062"
"752","-148.10330200195312","-148.10330200195312","-148.10330200195312"
"753","-56.145538330078125","-56.145538330078125","-56.145538330078125"
"755","-126.6131591796875","-126.6131591796875","-126.6131591796875"
"757","-70.50276947021484","-70.50276947021484","-70.50276947021484"
"759","-111.06827545166016","-111.06827545166016","-111.06827545166016"
"761","-161.70533752441406","-161.70533752441406","-161.70533752441406"
"763","-194.5578155517578","-194.5578155517578","-194.5578155517578"
"765","-141.22073364257812","-141.22073364257812","-141.22073364257812"
"767","-76.18242645263672","-76.18242645263672","-76.18242645263672"
"769","-135.48193359375","-135.48193359375","-135.48193359375"
"770","-91.75335693359375","-91.75335693359375","-91.75335693359375"
"772","-131.62664794921875","-131.62664794921875","-131.62664794921875"
"774","-52.242156982421875","-52.242156982421875","-52.242156982421875"
"776","-18.959312438964844","-18.959312438964844","-18.959312438964844"
"779","-76.75387573242188","-76.75387573242188","-76.75387573242188"
"781","-121.18572998046875","-121.18572998046875","-121.18572998046875"
"792","55.3539924621582","55.3539924621582","55.3539924621582"
"794","-60.19983673095703","-60.19983673095703","-60.19983673095703"
"796","-214.74359130859375","-214.74359130859375","-214.74359130859375"
"798","-81.6916275024414","-81.6916275024414","-81.6916275024414"
"800","-118.47245025634766","-118.47245025634766","-118.47245025634766"
"802","-136.3050537109375","-136.3050537109375","-136.3050537109375"
