"Step","charts/episodic_return","LunarLander-v2__dqn__4__1712515847 - charts/episodic_return__MIN","LunarLander-v2__dqn__4__1712515847 - charts/episodic_return__MAX"
"106","5.207496643066406","5.207496643066406","5.207496643066406"
"107","-99.07850646972656","-99.07850646972656","-99.07850646972656"
"108","-133.398193359375","-133.398193359375","-133.398193359375"
"109","-240.91714477539062","-240.91714477539062","-240.91714477539062"
"110","-232.41683959960938","-232.41683959960938","-232.41683959960938"
"111","-147.20428466796875","-147.20428466796875","-147.20428466796875"
"113","-121.24960327148438","-121.24960327148438","-121.24960327148438"
"115","-368.843505859375","-368.843505859375","-368.843505859375"
"117","-144.0142364501953","-144.0142364501953","-144.0142364501953"
"119","-302.020263671875","-302.020263671875","-302.020263671875"
"121","-147.4826202392578","-147.4826202392578","-147.4826202392578"
"123","-299.9542236328125","-299.9542236328125","-299.9542236328125"
"125","-258.237548828125","-258.237548828125","-258.237548828125"
"127","-297.3373107910156","-297.3373107910156","-297.3373107910156"
"129","-329.44683837890625","-329.44683837890625","-329.44683837890625"
"131","-508.31512451171875","-508.31512451171875","-508.31512451171875"
"133","-93.07544708251953","-93.07544708251953","-93.07544708251953"
"135","-193.7224884033203","-193.7224884033203","-193.7224884033203"
"137","-122.34713745117188","-122.34713745117188","-122.34713745117188"
"139","-128.88763427734375","-128.88763427734375","-128.88763427734375"
"141","-265.974609375","-265.974609375","-265.974609375"
"143","-313.2265625","-313.2265625","-313.2265625"
"145","-88.81993103027344","-88.81993103027344","-88.81993103027344"
"147","-112.7192153930664","-112.7192153930664","-112.7192153930664"
"149","-147.3505096435547","-147.3505096435547","-147.3505096435547"
"151","-374.04290771484375","-374.04290771484375","-374.04290771484375"
"153","-124.91072845458984","-124.91072845458984","-124.91072845458984"
"155","-102.67931365966797","-102.67931365966797","-102.67931365966797"
"157","-223.5684814453125","-223.5684814453125","-223.5684814453125"
"159","-188.78488159179688","-188.78488159179688","-188.78488159179688"
"160","-73.89085388183594","-73.89085388183594","-73.89085388183594"
"162","-107.1553726196289","-107.1553726196289","-107.1553726196289"
"164","-307.8603515625","-307.8603515625","-307.8603515625"
"167","-105.9317398071289","-105.9317398071289","-105.9317398071289"
"169","-89.75446319580078","-89.75446319580078","-89.75446319580078"
"170","-125.86072540283203","-125.86072540283203","-125.86072540283203"
"172","-251.83425903320312","-251.83425903320312","-251.83425903320312"
"174","-71.49103546142578","-71.49103546142578","-71.49103546142578"
"176","-294.2215881347656","-294.2215881347656","-294.2215881347656"
"177","-72.56656646728516","-72.56656646728516","-72.56656646728516"
"180","-137.11422729492188","-137.11422729492188","-137.11422729492188"
"181","-61.104618072509766","-61.104618072509766","-61.104618072509766"
"184","-179.7053985595703","-179.7053985595703","-179.7053985595703"
"185","-133.83517456054688","-133.83517456054688","-133.83517456054688"
"187","-74.128173828125","-74.128173828125","-74.128173828125"
"189","-310.63873291015625","-310.63873291015625","-310.63873291015625"
"191","4.7851715087890625","4.7851715087890625","4.7851715087890625"
"193","-181.1915283203125","-181.1915283203125","-181.1915283203125"
"195","-107.18675231933594","-107.18675231933594","-107.18675231933594"
"197","-60.35892105102539","-60.35892105102539","-60.35892105102539"
"198","-171.92044067382812","-171.92044067382812","-171.92044067382812"
"200","-80.48149871826172","-80.48149871826172","-80.48149871826172"
"202","-382.11907958984375","-382.11907958984375","-382.11907958984375"
"204","-136.04129028320312","-136.04129028320312","-136.04129028320312"
"206","-78.14407348632812","-78.14407348632812","-78.14407348632812"
"207","-247.047607421875","-247.047607421875","-247.047607421875"
"209","-64.20014190673828","-64.20014190673828","-64.20014190673828"
"211","-258.1635437011719","-258.1635437011719","-258.1635437011719"
"213","-95.98503112792969","-95.98503112792969","-95.98503112792969"
"215","-248.65579223632812","-248.65579223632812","-248.65579223632812"
"217","-163.78590393066406","-163.78590393066406","-163.78590393066406"
"219","-117.71775817871094","-117.71775817871094","-117.71775817871094"
"221","-106.3174057006836","-106.3174057006836","-106.3174057006836"
"223","-239.33978271484375","-239.33978271484375","-239.33978271484375"
"225","2.66546630859375","2.66546630859375","2.66546630859375"
"228","-85.92994689941406","-85.92994689941406","-85.92994689941406"
"229","-172.214599609375","-172.214599609375","-172.214599609375"
"232","-248.61138916015625","-248.61138916015625","-248.61138916015625"
"234","-225.5242156982422","-225.5242156982422","-225.5242156982422"
"236","7.36767578125","7.36767578125","7.36767578125"
"238","-121.5201416015625","-121.5201416015625","-121.5201416015625"
"240","-307.889892578125","-307.889892578125","-307.889892578125"
"241","-206.41390991210938","-206.41390991210938","-206.41390991210938"
"243","-351.030517578125","-351.030517578125","-351.030517578125"
"245","-314.6236877441406","-314.6236877441406","-314.6236877441406"
"247","-81.70624542236328","-81.70624542236328","-81.70624542236328"
"249","-186.96807861328125","-186.96807861328125","-186.96807861328125"
"250","-200.06239318847656","-200.06239318847656","-200.06239318847656"
"253","-203.75205993652344","-203.75205993652344","-203.75205993652344"
"255","-130.63705444335938","-130.63705444335938","-130.63705444335938"
"256","-93.74298858642578","-93.74298858642578","-93.74298858642578"
"259","-68.57880401611328","-68.57880401611328","-68.57880401611328"
"261","-150.9442138671875","-150.9442138671875","-150.9442138671875"
"262","-180.72286987304688","-180.72286987304688","-180.72286987304688"
"264","-394.49932861328125","-394.49932861328125","-394.49932861328125"
"267","-37.129398345947266","-37.129398345947266","-37.129398345947266"
"269","-232.75001525878906","-232.75001525878906","-232.75001525878906"
"270","28.582138061523438","28.582138061523438","28.582138061523438"
"273","-216.24404907226562","-216.24404907226562","-216.24404907226562"
"275","-180.080078125","-180.080078125","-180.080078125"
"277","-51.413414001464844","-51.413414001464844","-51.413414001464844"
"279","-244.50152587890625","-244.50152587890625","-244.50152587890625"
"281","-295.51544189453125","-295.51544189453125","-295.51544189453125"
"284","-38.88010787963867","-38.88010787963867","-38.88010787963867"
"286","-301.163818359375","-301.163818359375","-301.163818359375"
"288","-192.45436096191406","-192.45436096191406","-192.45436096191406"
"290","-98.2432861328125","-98.2432861328125","-98.2432861328125"
"292","-99.0701904296875","-99.0701904296875","-99.0701904296875"
"294","-83.81121826171875","-83.81121826171875","-83.81121826171875"
"296","-392.06439208984375","-392.06439208984375","-392.06439208984375"
"297","-82.11264038085938","-82.11264038085938","-82.11264038085938"
"299","-156.73548889160156","-156.73548889160156","-156.73548889160156"
"301","-306.35693359375","-306.35693359375","-306.35693359375"
"303","-96.75060272216797","-96.75060272216797","-96.75060272216797"
"305","-107.61429595947266","-107.61429595947266","-107.61429595947266"
"306","-164.81167602539062","-164.81167602539062","-164.81167602539062"
"308","-214.56051635742188","-214.56051635742188","-214.56051635742188"
"310","-86.19049072265625","-86.19049072265625","-86.19049072265625"
"312","-122.49207305908203","-122.49207305908203","-122.49207305908203"
"314","-199.13076782226562","-199.13076782226562","-199.13076782226562"
"316","-197.01156616210938","-197.01156616210938","-197.01156616210938"
"318","-227.11509704589844","-227.11509704589844","-227.11509704589844"
"320","-125.5667724609375","-125.5667724609375","-125.5667724609375"
"322","-146.7843475341797","-146.7843475341797","-146.7843475341797"
"324","-274.2093811035156","-274.2093811035156","-274.2093811035156"
"326","-296.94158935546875","-296.94158935546875","-296.94158935546875"
"328","-97.09967041015625","-97.09967041015625","-97.09967041015625"
"330","-136.40109252929688","-136.40109252929688","-136.40109252929688"
"332","-88.53638458251953","-88.53638458251953","-88.53638458251953"
"334","-134.45558166503906","-134.45558166503906","-134.45558166503906"
"335","-234.5454559326172","-234.5454559326172","-234.5454559326172"
"337","-100.35684204101562","-100.35684204101562","-100.35684204101562"
"339","-239.2435760498047","-239.2435760498047","-239.2435760498047"
"341","-204.08590698242188","-204.08590698242188","-204.08590698242188"
"343","-122.2626724243164","-122.2626724243164","-122.2626724243164"
"345","-194.68618774414062","-194.68618774414062","-194.68618774414062"
"346","-98.1302490234375","-98.1302490234375","-98.1302490234375"
"349","-483.671630859375","-483.671630859375","-483.671630859375"
"351","-87.54139709472656","-87.54139709472656","-87.54139709472656"
"353","-128.71542358398438","-128.71542358398438","-128.71542358398438"
"355","-309.51947021484375","-309.51947021484375","-309.51947021484375"
"356","-320.6080322265625","-320.6080322265625","-320.6080322265625"
"359","-155.7206268310547","-155.7206268310547","-155.7206268310547"
"360","-100.1511001586914","-100.1511001586914","-100.1511001586914"
"362","-127.39422607421875","-127.39422607421875","-127.39422607421875"
"365","3.4471206665039062","3.4471206665039062","3.4471206665039062"
"366","-111.15774536132812","-111.15774536132812","-111.15774536132812"
"368","-117.25043487548828","-117.25043487548828","-117.25043487548828"
"370","-61.333152770996094","-61.333152770996094","-61.333152770996094"
"372","-269.4307861328125","-269.4307861328125","-269.4307861328125"
"374","-61.62189483642578","-61.62189483642578","-61.62189483642578"
"376","-95.12715911865234","-95.12715911865234","-95.12715911865234"
"378","-95.13418579101562","-95.13418579101562","-95.13418579101562"
"380","-174.89498901367188","-174.89498901367188","-174.89498901367188"
"382","-293.7912292480469","-293.7912292480469","-293.7912292480469"
"384","-283.1722106933594","-283.1722106933594","-283.1722106933594"
"386","-89.18946838378906","-89.18946838378906","-89.18946838378906"
"388","-112.87342834472656","-112.87342834472656","-112.87342834472656"
"390","-83.94392395019531","-83.94392395019531","-83.94392395019531"
"392","-352.50726318359375","-352.50726318359375","-352.50726318359375"
"394","-85.32144927978516","-85.32144927978516","-85.32144927978516"
"396","-294.1129455566406","-294.1129455566406","-294.1129455566406"
"398","-185.9270782470703","-185.9270782470703","-185.9270782470703"
"400","-324.366943359375","-324.366943359375","-324.366943359375"
"402","-48.87456512451172","-48.87456512451172","-48.87456512451172"
"405","-300.4569396972656","-300.4569396972656","-300.4569396972656"
"406","-132.54991149902344","-132.54991149902344","-132.54991149902344"
"408","-210.47677612304688","-210.47677612304688","-210.47677612304688"
"410","-81.5557632446289","-81.5557632446289","-81.5557632446289"
"413","-249.0144500732422","-249.0144500732422","-249.0144500732422"
"414","23.47362518310547","23.47362518310547","23.47362518310547"
"416","-179.36907958984375","-179.36907958984375","-179.36907958984375"
"418","-68.11190795898438","-68.11190795898438","-68.11190795898438"
"420","-330.9710693359375","-330.9710693359375","-330.9710693359375"
"422","-147.3340606689453","-147.3340606689453","-147.3340606689453"
"424","-109.31929016113281","-109.31929016113281","-109.31929016113281"
"426","-182.9779815673828","-182.9779815673828","-182.9779815673828"
"428","-400.2291564941406","-400.2291564941406","-400.2291564941406"
"430","-251.98980712890625","-251.98980712890625","-251.98980712890625"
"432","-233.13731384277344","-233.13731384277344","-233.13731384277344"
"434","-119.73709106445312","-119.73709106445312","-119.73709106445312"
"435","-117.58155822753906","-117.58155822753906","-117.58155822753906"
"437","-129.8892822265625","-129.8892822265625","-129.8892822265625"
"439","-86.80362701416016","-86.80362701416016","-86.80362701416016"
"441","-285.4501953125","-285.4501953125","-285.4501953125"
"443","-86.0696792602539","-86.0696792602539","-86.0696792602539"
"445","-114.91259765625","-114.91259765625","-114.91259765625"
"447","-156.20335388183594","-156.20335388183594","-156.20335388183594"
"449","-101.30352783203125","-101.30352783203125","-101.30352783203125"
"451","-90.0089111328125","-90.0089111328125","-90.0089111328125"
"453","-73.47323608398438","-73.47323608398438","-73.47323608398438"
"455","-172.40603637695312","-172.40603637695312","-172.40603637695312"
"457","-110.86017608642578","-110.86017608642578","-110.86017608642578"
"459","-100.31250762939453","-100.31250762939453","-100.31250762939453"
"461","-144.34140014648438","-144.34140014648438","-144.34140014648438"
"463","-147.7170867919922","-147.7170867919922","-147.7170867919922"
"465","-61.77094268798828","-61.77094268798828","-61.77094268798828"
"467","-172.9573974609375","-172.9573974609375","-172.9573974609375"
"469","-199.44699096679688","-199.44699096679688","-199.44699096679688"
"471","-114.97494506835938","-114.97494506835938","-114.97494506835938"
"473","-143.33119201660156","-143.33119201660156","-143.33119201660156"
"475","-104.31513977050781","-104.31513977050781","-104.31513977050781"
"477","-93.98731231689453","-93.98731231689453","-93.98731231689453"
"479","-155.23268127441406","-155.23268127441406","-155.23268127441406"
"481","-269.66546630859375","-269.66546630859375","-269.66546630859375"
"483","-199.2149658203125","-199.2149658203125","-199.2149658203125"
"485","-107.68937683105469","-107.68937683105469","-107.68937683105469"
"487","-144.82608032226562","-144.82608032226562","-144.82608032226562"
"489","-221.48590087890625","-221.48590087890625","-221.48590087890625"
"491","-63.307926177978516","-63.307926177978516","-63.307926177978516"
"493","-233.6701202392578","-233.6701202392578","-233.6701202392578"
"495","-181.10577392578125","-181.10577392578125","-181.10577392578125"
"497","-210.92156982421875","-210.92156982421875","-210.92156982421875"
"499","-148.89065551757812","-148.89065551757812","-148.89065551757812"
"501","-115.36849212646484","-115.36849212646484","-115.36849212646484"
"503","-228.8992156982422","-228.8992156982422","-228.8992156982422"
"505","-132.47572326660156","-132.47572326660156","-132.47572326660156"
"507","-78.0016098022461","-78.0016098022461","-78.0016098022461"
"509","-268.44635009765625","-268.44635009765625","-268.44635009765625"
"512","-172.7874755859375","-172.7874755859375","-172.7874755859375"
"514","-239.84629821777344","-239.84629821777344","-239.84629821777344"
"515","-107.6333236694336","-107.6333236694336","-107.6333236694336"
"517","-225.2521209716797","-225.2521209716797","-225.2521209716797"
"519","-246.32037353515625","-246.32037353515625","-246.32037353515625"
"521","-107.05809783935547","-107.05809783935547","-107.05809783935547"
"523","-276.00970458984375","-276.00970458984375","-276.00970458984375"
"525","-96.59864807128906","-96.59864807128906","-96.59864807128906"
"527","-113.86006164550781","-113.86006164550781","-113.86006164550781"
"530","-185.3212890625","-185.3212890625","-185.3212890625"
"532","-421.5401916503906","-421.5401916503906","-421.5401916503906"
"534","-79.45337677001953","-79.45337677001953","-79.45337677001953"
"536","-120.66744995117188","-120.66744995117188","-120.66744995117188"
"538","-15.384117126464844","-15.384117126464844","-15.384117126464844"
"539","-198.68341064453125","-198.68341064453125","-198.68341064453125"
"542","-118.50936889648438","-118.50936889648438","-118.50936889648438"
"544","-301.9647521972656","-301.9647521972656","-301.9647521972656"
"546","-428.1881103515625","-428.1881103515625","-428.1881103515625"
"548","-120.45378875732422","-120.45378875732422","-120.45378875732422"
"550","-93.71826934814453","-93.71826934814453","-93.71826934814453"
"553","25.891685485839844","25.891685485839844","25.891685485839844"
"555","-155.13780212402344","-155.13780212402344","-155.13780212402344"
"556","-144.9733428955078","-144.9733428955078","-144.9733428955078"
"558","-62.94471740722656","-62.94471740722656","-62.94471740722656"
"560","-174.03102111816406","-174.03102111816406","-174.03102111816406"
"562","-193.35411071777344","-193.35411071777344","-193.35411071777344"
"564","-76.15319061279297","-76.15319061279297","-76.15319061279297"
"566","-121.68025970458984","-121.68025970458984","-121.68025970458984"
"568","-178.31365966796875","-178.31365966796875","-178.31365966796875"
"570","-68.30595397949219","-68.30595397949219","-68.30595397949219"
"572","-138.12173461914062","-138.12173461914062","-138.12173461914062"
"574","-120.75749206542969","-120.75749206542969","-120.75749206542969"
"576","6.8425140380859375","6.8425140380859375","6.8425140380859375"
"578","-97.07672119140625","-97.07672119140625","-97.07672119140625"
"580","-195.9213409423828","-195.9213409423828","-195.9213409423828"
"583","-268.29345703125","-268.29345703125","-268.29345703125"
"585","-273.3819580078125","-273.3819580078125","-273.3819580078125"
"587","-414.2295227050781","-414.2295227050781","-414.2295227050781"
"589","-84.2478256225586","-84.2478256225586","-84.2478256225586"
"591","-85.5988540649414","-85.5988540649414","-85.5988540649414"
"593","-136.3795928955078","-136.3795928955078","-136.3795928955078"
"595","-49.20893096923828","-49.20893096923828","-49.20893096923828"
"597","-158.56744384765625","-158.56744384765625","-158.56744384765625"
"599","-132.5679473876953","-132.5679473876953","-132.5679473876953"
"602","-174.0618438720703","-174.0618438720703","-174.0618438720703"
"604","-51.99959182739258","-51.99959182739258","-51.99959182739258"
"605","-88.05571746826172","-88.05571746826172","-88.05571746826172"
"608","-154.29373168945312","-154.29373168945312","-154.29373168945312"
"610","-97.46123504638672","-97.46123504638672","-97.46123504638672"
"612","-79.0123519897461","-79.0123519897461","-79.0123519897461"
"614","-222.5812225341797","-222.5812225341797","-222.5812225341797"
"617","-136.6291046142578","-136.6291046142578","-136.6291046142578"
"619","-151.4178924560547","-151.4178924560547","-151.4178924560547"
"622","-46.3142204284668","-46.3142204284668","-46.3142204284668"
"624","-74.80339813232422","-74.80339813232422","-74.80339813232422"
"626","-201.43263244628906","-201.43263244628906","-201.43263244628906"
"629","-33.505088806152344","-33.505088806152344","-33.505088806152344"
"631","-144.74888610839844","-144.74888610839844","-144.74888610839844"
"633","-169.25247192382812","-169.25247192382812","-169.25247192382812"
"635","-225.96551513671875","-225.96551513671875","-225.96551513671875"
"636","-273.58209228515625","-273.58209228515625","-273.58209228515625"
"638","-126.71270751953125","-126.71270751953125","-126.71270751953125"
"640","-230.68936157226562","-230.68936157226562","-230.68936157226562"
"642","-58.361480712890625","-58.361480712890625","-58.361480712890625"
"645","-209.61061096191406","-209.61061096191406","-209.61061096191406"
"647","-219.26348876953125","-219.26348876953125","-219.26348876953125"
"649","-135.9900360107422","-135.9900360107422","-135.9900360107422"
"650","-156.66552734375","-156.66552734375","-156.66552734375"
"652","-177.8027801513672","-177.8027801513672","-177.8027801513672"
"655","-28.148025512695312","-28.148025512695312","-28.148025512695312"
"657","-46.800506591796875","-46.800506591796875","-46.800506591796875"
"659","-108.43334197998047","-108.43334197998047","-108.43334197998047"
"661","-52.78950119018555","-52.78950119018555","-52.78950119018555"
"663","-180.73037719726562","-180.73037719726562","-180.73037719726562"
"665","-387.2798767089844","-387.2798767089844","-387.2798767089844"
"667","-75.06182861328125","-75.06182861328125","-75.06182861328125"
"669","-269.6065979003906","-269.6065979003906","-269.6065979003906"
"672","-163.65757751464844","-163.65757751464844","-163.65757751464844"
"674","-99.97509765625","-99.97509765625","-99.97509765625"
"676","-98.58319854736328","-98.58319854736328","-98.58319854736328"
"678","-76.3787612915039","-76.3787612915039","-76.3787612915039"
"679","-245.88345336914062","-245.88345336914062","-245.88345336914062"
"681","-147.2021942138672","-147.2021942138672","-147.2021942138672"
"684","-10.231544494628906","-10.231544494628906","-10.231544494628906"
"686","-258.24456787109375","-258.24456787109375","-258.24456787109375"
"688","-192.13510131835938","-192.13510131835938","-192.13510131835938"
"690","-374.6771240234375","-374.6771240234375","-374.6771240234375"
"692","-130.63511657714844","-130.63511657714844","-130.63511657714844"
"693","-73.11144256591797","-73.11144256591797","-73.11144256591797"
"696","-10.647407531738281","-10.647407531738281","-10.647407531738281"
"697","-150.03392028808594","-150.03392028808594","-150.03392028808594"
"699","-142.00140380859375","-142.00140380859375","-142.00140380859375"
"701","-143.26605224609375","-143.26605224609375","-143.26605224609375"
"703","-247.6627960205078","-247.6627960205078","-247.6627960205078"
"705","-147.50013732910156","-147.50013732910156","-147.50013732910156"
"706","-62.17307662963867","-62.17307662963867","-62.17307662963867"
"708","-137.40731811523438","-137.40731811523438","-137.40731811523438"
"710","26.848678588867188","26.848678588867188","26.848678588867188"
"712","-248.0811767578125","-248.0811767578125","-248.0811767578125"
"715","-66.97792053222656","-66.97792053222656","-66.97792053222656"
"717","-128.5029754638672","-128.5029754638672","-128.5029754638672"
"718","-212.31948852539062","-212.31948852539062","-212.31948852539062"
"720","-114.05730438232422","-114.05730438232422","-114.05730438232422"
"722","-208.5258026123047","-208.5258026123047","-208.5258026123047"
"724","-116.32972717285156","-116.32972717285156","-116.32972717285156"
"726","-232.3982696533203","-232.3982696533203","-232.3982696533203"
"728","-163.3231658935547","-163.3231658935547","-163.3231658935547"
"730","-113.92550659179688","-113.92550659179688","-113.92550659179688"
"732","-49.20936584472656","-49.20936584472656","-49.20936584472656"
"734","-216.88827514648438","-216.88827514648438","-216.88827514648438"
"736","-111.38139343261719","-111.38139343261719","-111.38139343261719"
"739","-198.95266723632812","-198.95266723632812","-198.95266723632812"
"741","-58.498416900634766","-58.498416900634766","-58.498416900634766"
"743","-135.62257385253906","-135.62257385253906","-135.62257385253906"
"744","-90.16472625732422","-90.16472625732422","-90.16472625732422"
"747","-283.32330322265625","-283.32330322265625","-283.32330322265625"
"749","-155.3855743408203","-155.3855743408203","-155.3855743408203"
"751","-146.84146118164062","-146.84146118164062","-146.84146118164062"
"753","-107.52076721191406","-107.52076721191406","-107.52076721191406"
"755","-224.66131591796875","-224.66131591796875","-224.66131591796875"
"758","-134.20375061035156","-134.20375061035156","-134.20375061035156"
"760","-204.17800903320312","-204.17800903320312","-204.17800903320312"
"762","-73.80866241455078","-73.80866241455078","-73.80866241455078"
"764","-130.0409698486328","-130.0409698486328","-130.0409698486328"
"766","-11.750480651855469","-11.750480651855469","-11.750480651855469"
"768","-52.48480224609375","-52.48480224609375","-52.48480224609375"
"770","-188.70718383789062","-188.70718383789062","-188.70718383789062"
"772","-130.91326904296875","-130.91326904296875","-130.91326904296875"
"774","-198.7167510986328","-198.7167510986328","-198.7167510986328"
"776","-83.13652038574219","-83.13652038574219","-83.13652038574219"
"778","-142.61166381835938","-142.61166381835938","-142.61166381835938"
"780","-191.8344268798828","-191.8344268798828","-191.8344268798828"
"783","-194.6719970703125","-194.6719970703125","-194.6719970703125"
"785","-109.86573791503906","-109.86573791503906","-109.86573791503906"
"787","-142.720703125","-142.720703125","-142.720703125"
"789","-155.49142456054688","-155.49142456054688","-155.49142456054688"
"791","-151.6937255859375","-151.6937255859375","-151.6937255859375"
