"Step","charts/episodic_return","LunarLander-v2__dqn__3__1712515488 - charts/episodic_return__MIN","LunarLander-v2__dqn__3__1712515488 - charts/episodic_return__MAX"
"794","-116.18072509765625","-116.18072509765625","-116.18072509765625"
"797","-105.34429168701172","-105.34429168701172","-105.34429168701172"
"799","-26.701751708984375","-26.701751708984375","-26.701751708984375"
"801","-123.51985168457031","-123.51985168457031","-123.51985168457031"
"803","-182.320556640625","-182.320556640625","-182.320556640625"
"805","-57.354679107666016","-57.354679107666016","-57.354679107666016"
"807","-111.5626449584961","-111.5626449584961","-111.5626449584961"
"809","-121.14335632324219","-121.14335632324219","-121.14335632324219"
"811","-108.40617370605469","-108.40617370605469","-108.40617370605469"
"813","-102.25140380859375","-102.25140380859375","-102.25140380859375"
"815","-71.01290130615234","-71.01290130615234","-71.01290130615234"
"818","-50.17137908935547","-50.17137908935547","-50.17137908935547"
"819","-109.54959106445312","-109.54959106445312","-109.54959106445312"
"822","-129.49168395996094","-129.49168395996094","-129.49168395996094"
"824","-231.02182006835938","-231.02182006835938","-231.02182006835938"
"826","-170.95654296875","-170.95654296875","-170.95654296875"
"828","-108.58071899414062","-108.58071899414062","-108.58071899414062"
"830","-67.20861053466797","-67.20861053466797","-67.20861053466797"
"832","-65.694091796875","-65.694091796875","-65.694091796875"
"835","-234.519287109375","-234.519287109375","-234.519287109375"
"846","57.778018951416016","57.778018951416016","57.778018951416016"
"848","2.9679107666015625","2.9679107666015625","2.9679107666015625"
"850","-110.75996398925781","-110.75996398925781","-110.75996398925781"
"852","-101.99811553955078","-101.99811553955078","-101.99811553955078"
"854","-482.52020263671875","-482.52020263671875","-482.52020263671875"
"856","-40.759151458740234","-40.759151458740234","-40.759151458740234"
"858","-58.313934326171875","-58.313934326171875","-58.313934326171875"
"859","-127.74517822265625","-127.74517822265625","-127.74517822265625"
"861","28.149887084960938","28.149887084960938","28.149887084960938"
"863","-106.60494995117188","-106.60494995117188","-106.60494995117188"
"866","-151.08837890625","-151.08837890625","-151.08837890625"
"868","-234.75119018554688","-234.75119018554688","-234.75119018554688"
"869","-102.17381286621094","-102.17381286621094","-102.17381286621094"
"872","-101.10871124267578","-101.10871124267578","-101.10871124267578"
"874","-89.68589782714844","-89.68589782714844","-89.68589782714844"
"877","-95.16085052490234","-95.16085052490234","-95.16085052490234"
"879","-101.14008331298828","-101.14008331298828","-101.14008331298828"
"880","-97.58079528808594","-97.58079528808594","-97.58079528808594"
"883","-1.8678131103515625","-1.8678131103515625","-1.8678131103515625"
"885","-248.04173278808594","-248.04173278808594","-248.04173278808594"
"886","-43.7315559387207","-43.7315559387207","-43.7315559387207"
"888","-69.22095489501953","-69.22095489501953","-69.22095489501953"
"890","-96.9027099609375","-96.9027099609375","-96.9027099609375"
"893","-69.86756896972656","-69.86756896972656","-69.86756896972656"
"895","8.438087463378906","8.438087463378906","8.438087463378906"
"897","-96.91754913330078","-96.91754913330078","-96.91754913330078"
"899","-45.430137634277344","-45.430137634277344","-45.430137634277344"
"901","-67.30938720703125","-67.30938720703125","-67.30938720703125"
"903","-138.50927734375","-138.50927734375","-138.50927734375"
"905","-76.47265625","-76.47265625","-76.47265625"
"907","-132.00466918945312","-132.00466918945312","-132.00466918945312"
"909","-67.31822204589844","-67.31822204589844","-67.31822204589844"
"911","-104.52029418945312","-104.52029418945312","-104.52029418945312"
"913","41.284576416015625","41.284576416015625","41.284576416015625"
"915","-53.11627197265625","-53.11627197265625","-53.11627197265625"
"917","-90.18310546875","-90.18310546875","-90.18310546875"
"920","-158.60162353515625","-158.60162353515625","-158.60162353515625"
"922","-130.847900390625","-130.847900390625","-130.847900390625"
"924","-152.0763702392578","-152.0763702392578","-152.0763702392578"
"926","-104.421142578125","-104.421142578125","-104.421142578125"
"928","-96.00209045410156","-96.00209045410156","-96.00209045410156"
"931","-75.0008544921875","-75.0008544921875","-75.0008544921875"
"933","-232.30142211914062","-232.30142211914062","-232.30142211914062"
"935","-170.968505859375","-170.968505859375","-170.968505859375"
"937","-110.267578125","-110.267578125","-110.267578125"
"939","-100.8677749633789","-100.8677749633789","-100.8677749633789"
"941","-109.83345794677734","-109.83345794677734","-109.83345794677734"
"943","-60.151710510253906","-60.151710510253906","-60.151710510253906"
"945","-69.0768814086914","-69.0768814086914","-69.0768814086914"
"947","-83.95267486572266","-83.95267486572266","-83.95267486572266"
"949","-130.26683044433594","-130.26683044433594","-130.26683044433594"
"951","-104.87425231933594","-104.87425231933594","-104.87425231933594"
"953","-59.364768981933594","-59.364768981933594","-59.364768981933594"
"956","-106.59598541259766","-106.59598541259766","-106.59598541259766"
"958","-104.21795654296875","-104.21795654296875","-104.21795654296875"
"959","-90.57318878173828","-90.57318878173828","-90.57318878173828"
"961","18.865066528320312","18.865066528320312","18.865066528320312"
"963","-89.12984466552734","-89.12984466552734","-89.12984466552734"
"966","-153.1753387451172","-153.1753387451172","-153.1753387451172"
"968","-61.57469940185547","-61.57469940185547","-61.57469940185547"
"969","-100.67291259765625","-100.67291259765625","-100.67291259765625"
"971","-46.44645690917969","-46.44645690917969","-46.44645690917969"
"974","-80.45459747314453","-80.45459747314453","-80.45459747314453"
"976","-100.3421859741211","-100.3421859741211","-100.3421859741211"
"978","-100.22354125976562","-100.22354125976562","-100.22354125976562"
"979","-148.66546630859375","-148.66546630859375","-148.66546630859375"
"981","-69.16072082519531","-69.16072082519531","-69.16072082519531"
"983","-96.67513275146484","-96.67513275146484","-96.67513275146484"
"985","-101.77655792236328","-101.77655792236328","-101.77655792236328"
"987","-95.94833374023438","-95.94833374023438","-95.94833374023438"
"990","-79.16978454589844","-79.16978454589844","-79.16978454589844"
"991","-109.56765747070312","-109.56765747070312","-109.56765747070312"
"994","-132.22328186035156","-132.22328186035156","-132.22328186035156"
"996","-14.569740295410156","-14.569740295410156","-14.569740295410156"
"998","-119.03190612792969","-119.03190612792969","-119.03190612792969"
"1000","-179.9184112548828","-179.9184112548828","-179.9184112548828"
"1002","-151.31033325195312","-151.31033325195312","-151.31033325195312"
"1004","-151.0756378173828","-151.0756378173828","-151.0756378173828"
"1006","-57.64104461669922","-57.64104461669922","-57.64104461669922"
"1008","-136.16656494140625","-136.16656494140625","-136.16656494140625"
"1011","-78.60052490234375","-78.60052490234375","-78.60052490234375"
"1013","-81.90806579589844","-81.90806579589844","-81.90806579589844"
"1015","-137.49998474121094","-137.49998474121094","-137.49998474121094"
"1017","-105.08999633789062","-105.08999633789062","-105.08999633789062"
"1019","-69.58493041992188","-69.58493041992188","-69.58493041992188"
"1022","-45.48418426513672","-45.48418426513672","-45.48418426513672"
"1024","-151.23960876464844","-151.23960876464844","-151.23960876464844"
"1026","-110.97111511230469","-110.97111511230469","-110.97111511230469"
"1028","-206.5391845703125","-206.5391845703125","-206.5391845703125"
"1030","-103.47655487060547","-103.47655487060547","-103.47655487060547"
"1032","-138.95428466796875","-138.95428466796875","-138.95428466796875"
"1035","-30.1148681640625","-30.1148681640625","-30.1148681640625"
"1037","-71.49738311767578","-71.49738311767578","-71.49738311767578"
"1039","-90.24091339111328","-90.24091339111328","-90.24091339111328"
"1041","-51.977760314941406","-51.977760314941406","-51.977760314941406"
"1043","-139.85928344726562","-139.85928344726562","-139.85928344726562"
"1045","-40.75181579589844","-40.75181579589844","-40.75181579589844"
"1047","-122.19647979736328","-122.19647979736328","-122.19647979736328"
"1049","10.0672607421875","10.0672607421875","10.0672607421875"
"1051","-109.11788940429688","-109.11788940429688","-109.11788940429688"
"1053","-16.66100311279297","-16.66100311279297","-16.66100311279297"
"1055","-11.288726806640625","-11.288726806640625","-11.288726806640625"
"1058","-90.73635864257812","-90.73635864257812","-90.73635864257812"
"1060","21.683395385742188","21.683395385742188","21.683395385742188"
"1061","-71.07572937011719","-71.07572937011719","-71.07572937011719"
"1064","-278.62042236328125","-278.62042236328125","-278.62042236328125"
"1066","-68.43736267089844","-68.43736267089844","-68.43736267089844"
"1068","-138.83526611328125","-138.83526611328125","-138.83526611328125"
"1070","-96.24938201904297","-96.24938201904297","-96.24938201904297"
"1072","20.739013671875","20.739013671875","20.739013671875"
"1074","-120.36924743652344","-120.36924743652344","-120.36924743652344"
"1076","-117.95059204101562","-117.95059204101562","-117.95059204101562"
"1078","-121.87447357177734","-121.87447357177734","-121.87447357177734"
"1080","-133.49752807617188","-133.49752807617188","-133.49752807617188"
"1082","-114.27039337158203","-114.27039337158203","-114.27039337158203"
"1084","-90.18253326416016","-90.18253326416016","-90.18253326416016"
"1086","-92.60324096679688","-92.60324096679688","-92.60324096679688"
"1088","-151.50001525878906","-151.50001525878906","-151.50001525878906"
"1090","-122.89335632324219","-122.89335632324219","-122.89335632324219"
"1093","-306.48114013671875","-306.48114013671875","-306.48114013671875"
"1095","-3.9215011596679688","-3.9215011596679688","-3.9215011596679688"
"1097","-96.31753540039062","-96.31753540039062","-96.31753540039062"
"1098","-172.28155517578125","-172.28155517578125","-172.28155517578125"
"1100","-99.88674926757812","-99.88674926757812","-99.88674926757812"
"1102","-64.4870376586914","-64.4870376586914","-64.4870376586914"
"1104","-114.79080963134766","-114.79080963134766","-114.79080963134766"
"1106","-126.46199035644531","-126.46199035644531","-126.46199035644531"
"1108","-40.478416442871094","-40.478416442871094","-40.478416442871094"
"1110","-159.33181762695312","-159.33181762695312","-159.33181762695312"
"1112","-65.88255310058594","-65.88255310058594","-65.88255310058594"
"1114","-63.8609733581543","-63.8609733581543","-63.8609733581543"
"1116","-270.01361083984375","-270.01361083984375","-270.01361083984375"
"1118","-98.96453857421875","-98.96453857421875","-98.96453857421875"
"1120","-61.370330810546875","-61.370330810546875","-61.370330810546875"
"1123","-52.63579559326172","-52.63579559326172","-52.63579559326172"
"1125","-123.84790802001953","-123.84790802001953","-123.84790802001953"
"1127","-53.29880142211914","-53.29880142211914","-53.29880142211914"
"1129","-122.06787872314453","-122.06787872314453","-122.06787872314453"
"1131","-99.99969482421875","-99.99969482421875","-99.99969482421875"
"1133","-120.69200134277344","-120.69200134277344","-120.69200134277344"
"1135","-51.42011260986328","-51.42011260986328","-51.42011260986328"
"1137","-142.2459259033203","-142.2459259033203","-142.2459259033203"
"1139","-80.04126739501953","-80.04126739501953","-80.04126739501953"
"1141","-224.25450134277344","-224.25450134277344","-224.25450134277344"
"1143","-60.34653854370117","-60.34653854370117","-60.34653854370117"
"1144","-115.7928237915039","-115.7928237915039","-115.7928237915039"
"1146","-110.55333709716797","-110.55333709716797","-110.55333709716797"
"1149","-71.1282958984375","-71.1282958984375","-71.1282958984375"
"1151","-68.8741226196289","-68.8741226196289","-68.8741226196289"
"1153","-65.2608413696289","-65.2608413696289","-65.2608413696289"
"1155","51.98139953613281","51.98139953613281","51.98139953613281"
"1157","-187.9271240234375","-187.9271240234375","-187.9271240234375"
"1159","-23.70832061767578","-23.70832061767578","-23.70832061767578"
"1161","-36.280948638916016","-36.280948638916016","-36.280948638916016"
"1163","-104.35584259033203","-104.35584259033203","-104.35584259033203"
"1164","-87.83551788330078","-87.83551788330078","-87.83551788330078"
"1167","-116.4041748046875","-116.4041748046875","-116.4041748046875"
"1169","-66.24502563476562","-66.24502563476562","-66.24502563476562"
"1171","-27.152740478515625","-27.152740478515625","-27.152740478515625"
"1173","-77.55908966064453","-77.55908966064453","-77.55908966064453"
"1175","-141.24285888671875","-141.24285888671875","-141.24285888671875"
"1178","-113.31450653076172","-113.31450653076172","-113.31450653076172"
"1180","-93.5373306274414","-93.5373306274414","-93.5373306274414"
"1181","-87.14035034179688","-87.14035034179688","-87.14035034179688"
"1183","-65.45016479492188","-65.45016479492188","-65.45016479492188"
"1185","-79.21907043457031","-79.21907043457031","-79.21907043457031"
"1188","-216.86032104492188","-216.86032104492188","-216.86032104492188"
"1190","-129.69406127929688","-129.69406127929688","-129.69406127929688"
"1192","-81.51681518554688","-81.51681518554688","-81.51681518554688"
"1194","-59.077301025390625","-59.077301025390625","-59.077301025390625"
"1196","-113.6915054321289","-113.6915054321289","-113.6915054321289"
"1198","-103.71879577636719","-103.71879577636719","-103.71879577636719"
"1201","-114.81978607177734","-114.81978607177734","-114.81978607177734"
"1203","-109.63268280029297","-109.63268280029297","-109.63268280029297"
"1205","-130.7781219482422","-130.7781219482422","-130.7781219482422"
"1207","-38.425506591796875","-38.425506591796875","-38.425506591796875"
"1209","-45.351531982421875","-45.351531982421875","-45.351531982421875"
"1211","-147.15609741210938","-147.15609741210938","-147.15609741210938"
"1213","-56.95301818847656","-56.95301818847656","-56.95301818847656"
"1215","-103.40077209472656","-103.40077209472656","-103.40077209472656"
"1217","-89.58644104003906","-89.58644104003906","-89.58644104003906"
"1219","-82.582763671875","-82.582763671875","-82.582763671875"
"1221","-101.62078094482422","-101.62078094482422","-101.62078094482422"
"1225","-20.467994689941406","-20.467994689941406","-20.467994689941406"
"1227","-50.08842468261719","-50.08842468261719","-50.08842468261719"
"1229","-332.30682373046875","-332.30682373046875","-332.30682373046875"
"1231","-66.4932861328125","-66.4932861328125","-66.4932861328125"
"1233","-177.15977478027344","-177.15977478027344","-177.15977478027344"
"1235","-71.66800689697266","-71.66800689697266","-71.66800689697266"
"1238","-58.46177673339844","-58.46177673339844","-58.46177673339844"
"1240","-3.6600341796875","-3.6600341796875","-3.6600341796875"
"1242","-67.20378112792969","-67.20378112792969","-67.20378112792969"
"1244","-95.13377380371094","-95.13377380371094","-95.13377380371094"
"1246","-112.71466064453125","-112.71466064453125","-112.71466064453125"
"1248","-100.68367767333984","-100.68367767333984","-100.68367767333984"
"1250","-78.08736419677734","-78.08736419677734","-78.08736419677734"
"1252","-97.79798889160156","-97.79798889160156","-97.79798889160156"
"1254","-42.33866882324219","-42.33866882324219","-42.33866882324219"
"1256","-97.27448272705078","-97.27448272705078","-97.27448272705078"
"1258","-83.3184814453125","-83.3184814453125","-83.3184814453125"
"1260","-101.28878021240234","-101.28878021240234","-101.28878021240234"
"1262","-26.974075317382812","-26.974075317382812","-26.974075317382812"
"1264","-103.6629409790039","-103.6629409790039","-103.6629409790039"
"1267","-85.86239624023438","-85.86239624023438","-85.86239624023438"
"1269","-69.55734252929688","-69.55734252929688","-69.55734252929688"
"1271","-80.46748352050781","-80.46748352050781","-80.46748352050781"
"1276","-171.34100341796875","-171.34100341796875","-171.34100341796875"
"1279","-253.49964904785156","-253.49964904785156","-253.49964904785156"
"1281","4.957672119140625","4.957672119140625","4.957672119140625"
"1284","-87.87126159667969","-87.87126159667969","-87.87126159667969"
"1286","-102.78834533691406","-102.78834533691406","-102.78834533691406"
"1287","-95.92984008789062","-95.92984008789062","-95.92984008789062"
"1289","-26.119850158691406","-26.119850158691406","-26.119850158691406"
"1291","-17.109298706054688","-17.109298706054688","-17.109298706054688"
"1295","-163.1600341796875","-163.1600341796875","-163.1600341796875"
"1297","-40.253936767578125","-40.253936767578125","-40.253936767578125"
"1300","-145.47080993652344","-145.47080993652344","-145.47080993652344"
"1302","-31.172950744628906","-31.172950744628906","-31.172950744628906"
"1304","-101.0134048461914","-101.0134048461914","-101.0134048461914"
"1306","-71.21343994140625","-71.21343994140625","-71.21343994140625"
"1309","-35.244873046875","-35.244873046875","-35.244873046875"
"1311","-119.6553726196289","-119.6553726196289","-119.6553726196289"
"1313","-61.58639144897461","-61.58639144897461","-61.58639144897461"
"1315","-85.30024719238281","-85.30024719238281","-85.30024719238281"
"1317","-121.31230163574219","-121.31230163574219","-121.31230163574219"
"1319","-91.16598510742188","-91.16598510742188","-91.16598510742188"
"1320","-99.94990539550781","-99.94990539550781","-99.94990539550781"
"1323","73.77725219726562","73.77725219726562","73.77725219726562"
"1325","-65.04086303710938","-65.04086303710938","-65.04086303710938"
"1327","-57.68465042114258","-57.68465042114258","-57.68465042114258"
"1329","-48.175506591796875","-48.175506591796875","-48.175506591796875"
"1331","-91.25799560546875","-91.25799560546875","-91.25799560546875"
"1334","-23.814292907714844","-23.814292907714844","-23.814292907714844"
"1336","-97.16751098632812","-97.16751098632812","-97.16751098632812"
"1337","-19.90904998779297","-19.90904998779297","-19.90904998779297"
"1340","-58.485694885253906","-58.485694885253906","-58.485694885253906"
"1343","12.486747741699219","12.486747741699219","12.486747741699219"
"1345","-85.5801010131836","-85.5801010131836","-85.5801010131836"
"1347","-111.28231048583984","-111.28231048583984","-111.28231048583984"
"1349","-10.946784973144531","-10.946784973144531","-10.946784973144531"
"1352","-49.384159088134766","-49.384159088134766","-49.384159088134766"
"1354","-73.04222869873047","-73.04222869873047","-73.04222869873047"
"1356","-99.28163146972656","-99.28163146972656","-99.28163146972656"
"1358","2.6361236572265625","2.6361236572265625","2.6361236572265625"
"1360","-79.67423248291016","-79.67423248291016","-79.67423248291016"
"1362","-112.53727722167969","-112.53727722167969","-112.53727722167969"
"1365","-154.91754150390625","-154.91754150390625","-154.91754150390625"
"1376","-29.976503372192383","-29.976503372192383","-29.976503372192383"
"1378","-54.940555572509766","-54.940555572509766","-54.940555572509766"
"1380","-94.57140350341797","-94.57140350341797","-94.57140350341797"
"1382","-66.83721923828125","-66.83721923828125","-66.83721923828125"
"1385","-127.7426986694336","-127.7426986694336","-127.7426986694336"
"1387","-70.40093994140625","-70.40093994140625","-70.40093994140625"
"1389","-62.50602722167969","-62.50602722167969","-62.50602722167969"
"1391","-97.62194061279297","-97.62194061279297","-97.62194061279297"
"1393","-97.07109832763672","-97.07109832763672","-97.07109832763672"
"1395","-8.611190795898438","-8.611190795898438","-8.611190795898438"
"1397","-5.054313659667969","-5.054313659667969","-5.054313659667969"
"1399","-63.351253509521484","-63.351253509521484","-63.351253509521484"
"1401","-120.07972717285156","-120.07972717285156","-120.07972717285156"
"1403","-83.91439819335938","-83.91439819335938","-83.91439819335938"
"1405","-85.61750030517578","-85.61750030517578","-85.61750030517578"
"1407","-113.95965576171875","-113.95965576171875","-113.95965576171875"
"1409","-45.11632537841797","-45.11632537841797","-45.11632537841797"
"1411","-77.54557800292969","-77.54557800292969","-77.54557800292969"
"1413","-81.89957427978516","-81.89957427978516","-81.89957427978516"
"1415","-35.653053283691406","-35.653053283691406","-35.653053283691406"
"1418","-96.89762878417969","-96.89762878417969","-96.89762878417969"
"1420","-61.851261138916016","-61.851261138916016","-61.851261138916016"
"1422","-91.5104751586914","-91.5104751586914","-91.5104751586914"
"1424","-34.04596710205078","-34.04596710205078","-34.04596710205078"
"1426","-97.25298309326172","-97.25298309326172","-97.25298309326172"
"1429","-98.23213958740234","-98.23213958740234","-98.23213958740234"
"1431","-132.31884765625","-132.31884765625","-132.31884765625"
"1433","-58.48651885986328","-58.48651885986328","-58.48651885986328"
"1435","-73.56971740722656","-73.56971740722656","-73.56971740722656"
"1437","-58.064266204833984","-58.064266204833984","-58.064266204833984"
"1440","-37.92070007324219","-37.92070007324219","-37.92070007324219"
"1442","3.1668319702148438","3.1668319702148438","3.1668319702148438"
"1444","-115.74567413330078","-115.74567413330078","-115.74567413330078"
"1446","-75.43113708496094","-75.43113708496094","-75.43113708496094"
"1449","-71.64739990234375","-71.64739990234375","-71.64739990234375"
"1451","-55.548343658447266","-55.548343658447266","-55.548343658447266"
"1453","-22.462257385253906","-22.462257385253906","-22.462257385253906"
"1455","-87.02071380615234","-87.02071380615234","-87.02071380615234"
"1457","-91.93687438964844","-91.93687438964844","-91.93687438964844"
"1459","-131.286376953125","-131.286376953125","-131.286376953125"
"1461","-61.883277893066406","-61.883277893066406","-61.883277893066406"
"1463","-35.253822326660156","-35.253822326660156","-35.253822326660156"
"1466","-89.83042907714844","-89.83042907714844","-89.83042907714844"
"1467","-69.5772705078125","-69.5772705078125","-69.5772705078125"
"1470","-39.679935455322266","-39.679935455322266","-39.679935455322266"
"1472","-106.86802673339844","-106.86802673339844","-106.86802673339844"
"1474","-66.69083404541016","-66.69083404541016","-66.69083404541016"
"1476","-22.316856384277344","-22.316856384277344","-22.316856384277344"
"1477","-59.03371047973633","-59.03371047973633","-59.03371047973633"
"1480","-63.52805709838867","-63.52805709838867","-63.52805709838867"
"1481","-82.55818176269531","-82.55818176269531","-82.55818176269531"
"1483","-107.63923645019531","-107.63923645019531","-107.63923645019531"
"1486","-58.879180908203125","-58.879180908203125","-58.879180908203125"
"1488","19.097412109375","19.097412109375","19.097412109375"
"1490","-272.6837158203125","-272.6837158203125","-272.6837158203125"
"1492","-59.83638000488281","-59.83638000488281","-59.83638000488281"
"1493","-39.42567825317383","-39.42567825317383","-39.42567825317383"
"1495","-111.13003540039062","-111.13003540039062","-111.13003540039062"
"1498","-92.14112854003906","-92.14112854003906","-92.14112854003906"
"1500","-103.28482818603516","-103.28482818603516","-103.28482818603516"
"1502","-98.72613525390625","-98.72613525390625","-98.72613525390625"
"1504","-80.25972747802734","-80.25972747802734","-80.25972747802734"
"1506","-102.306884765625","-102.306884765625","-102.306884765625"
"1508","2.035064697265625","2.035064697265625","2.035064697265625"
"1510","-68.07131958007812","-68.07131958007812","-68.07131958007812"
"1512","-47.394264221191406","-47.394264221191406","-47.394264221191406"
"1515","-46.1612548828125","-46.1612548828125","-46.1612548828125"
"1517","-37.44784164428711","-37.44784164428711","-37.44784164428711"
"1519","-39.848846435546875","-39.848846435546875","-39.848846435546875"
"1522","20.537452697753906","20.537452697753906","20.537452697753906"
"1524","-109.21337890625","-109.21337890625","-109.21337890625"
"1526","-108.3818359375","-108.3818359375","-108.3818359375"
"1528","-62.9544677734375","-62.9544677734375","-62.9544677734375"
"1530","-93.09516906738281","-93.09516906738281","-93.09516906738281"
"1532","-93.14901733398438","-93.14901733398438","-93.14901733398438"
"1534","-53.22789001464844","-53.22789001464844","-53.22789001464844"
"1536","-87.70115661621094","-87.70115661621094","-87.70115661621094"
"1538","1.379119873046875","1.379119873046875","1.379119873046875"
"1540","-79.30584716796875","-79.30584716796875","-79.30584716796875"
"1542","-85.84618377685547","-85.84618377685547","-85.84618377685547"
"1544","-67.98779296875","-67.98779296875","-67.98779296875"
"1546","-122.66488647460938","-122.66488647460938","-122.66488647460938"
"1548","-25.474090576171875","-25.474090576171875","-25.474090576171875"
"1550","-43.09580612182617","-43.09580612182617","-43.09580612182617"
"1552","-84.286865234375","-84.286865234375","-84.286865234375"
"1554","-48.69927978515625","-48.69927978515625","-48.69927978515625"
"1556","-62.73876953125","-62.73876953125","-62.73876953125"
"1558","-32.72730255126953","-32.72730255126953","-32.72730255126953"
"1560","-112.567138671875","-112.567138671875","-112.567138671875"
"1562","-22.947547912597656","-22.947547912597656","-22.947547912597656"
"1564","-93.74713897705078","-93.74713897705078","-93.74713897705078"
"1575","-237.94381713867188","-237.94381713867188","-237.94381713867188"
"1578","-48.96482849121094","-48.96482849121094","-48.96482849121094"
"1580","-27.59075927734375","-27.59075927734375","-27.59075927734375"
"1582","-83.75556945800781","-83.75556945800781","-83.75556945800781"
"1584","-80.85665130615234","-80.85665130615234","-80.85665130615234"
"1587","-68.62991333007812","-68.62991333007812","-68.62991333007812"
"1589","-46.00879669189453","-46.00879669189453","-46.00879669189453"
"1591","-91.50743103027344","-91.50743103027344","-91.50743103027344"
"1593","-39.290016174316406","-39.290016174316406","-39.290016174316406"
"1596","-19.686935424804688","-19.686935424804688","-19.686935424804688"
"1598","-87.10954284667969","-87.10954284667969","-87.10954284667969"
"1600","-135.5377960205078","-135.5377960205078","-135.5377960205078"
"1602","-47.36256408691406","-47.36256408691406","-47.36256408691406"
"1605","-143.73643493652344","-143.73643493652344","-143.73643493652344"
"1607","-65.20297241210938","-65.20297241210938","-65.20297241210938"
"1610","-29.10474395751953","-29.10474395751953","-29.10474395751953"
"1612","-89.07210540771484","-89.07210540771484","-89.07210540771484"
"1623","40.26496505737305","40.26496505737305","40.26496505737305"
"1625","-29.7884521484375","-29.7884521484375","-29.7884521484375"
"1627","4.1028594970703125","4.1028594970703125","4.1028594970703125"
"1629","11.261001586914062","11.261001586914062","11.261001586914062"
"1632","-52.96290969848633","-52.96290969848633","-52.96290969848633"
"1635","-118.54082489013672","-118.54082489013672","-118.54082489013672"
"1638","-76.30361938476562","-76.30361938476562","-76.30361938476562"
"1640","-90.24439239501953","-90.24439239501953","-90.24439239501953"
"1642","-75.22928619384766","-75.22928619384766","-75.22928619384766"
"1650","-62.37883377075195","-62.37883377075195","-62.37883377075195"
"1652","-110.91942596435547","-110.91942596435547","-110.91942596435547"
"1656","-181.42974853515625","-181.42974853515625","-181.42974853515625"
"1658","-82.35523986816406","-82.35523986816406","-82.35523986816406"
"1660","-62.21501922607422","-62.21501922607422","-62.21501922607422"
"1663","-221.88002014160156","-221.88002014160156","-221.88002014160156"
"1665","-129.43247985839844","-129.43247985839844","-129.43247985839844"
"1668","-75.08811950683594","-75.08811950683594","-75.08811950683594"
"1670","-11.551383972167969","-11.551383972167969","-11.551383972167969"
"1673","-8.158981323242188","-8.158981323242188","-8.158981323242188"
"1676","15.395645141601562","15.395645141601562","15.395645141601562"
"1678","-8.190162658691406","-8.190162658691406","-8.190162658691406"
"1679","-129.6499481201172","-129.6499481201172","-129.6499481201172"
"1682","-51.28657150268555","-51.28657150268555","-51.28657150268555"
"1685","-44.69510269165039","-44.69510269165039","-44.69510269165039"
"1687","-87.58484649658203","-87.58484649658203","-87.58484649658203"
"1690","-13.551422119140625","-13.551422119140625","-13.551422119140625"
"1692","-35.8687744140625","-35.8687744140625","-35.8687744140625"
"1695","-73.49800109863281","-73.49800109863281","-73.49800109863281"
"1697","-94.17677307128906","-94.17677307128906","-94.17677307128906"
"1700","7.4667816162109375","7.4667816162109375","7.4667816162109375"
"1702","-51.593841552734375","-51.593841552734375","-51.593841552734375"
"1704","-57.697349548339844","-57.697349548339844","-57.697349548339844"
"1706","-24.587814331054688","-24.587814331054688","-24.587814331054688"
"1709","-7.743400573730469","-7.743400573730469","-7.743400573730469"
"1710","-78.00250244140625","-78.00250244140625","-78.00250244140625"
"1713","-78.88973999023438","-78.88973999023438","-78.88973999023438"
"1715","-40.84884262084961","-40.84884262084961","-40.84884262084961"
"1717","-43.62562561035156","-43.62562561035156","-43.62562561035156"
"1728","15.02745246887207","15.02745246887207","15.02745246887207"
"1731","-84.83392333984375","-84.83392333984375","-84.83392333984375"
"1732","21.672325134277344","21.672325134277344","21.672325134277344"
"1736","23.627639770507812","23.627639770507812","23.627639770507812"
"1739","-55.601173400878906","-55.601173400878906","-55.601173400878906"
"1741","-84.79711151123047","-84.79711151123047","-84.79711151123047"
"1743","-100.3512954711914","-100.3512954711914","-100.3512954711914"
"1747","-131.79481506347656","-131.79481506347656","-131.79481506347656"
"1749","-168.81117248535156","-168.81117248535156","-168.81117248535156"
"1751","-154.9881591796875","-154.9881591796875","-154.9881591796875"
"1754","-31.0748291015625","-31.0748291015625","-31.0748291015625"
"1756","-76.17436981201172","-76.17436981201172","-76.17436981201172"
"1767","-1.5453598499298096","-1.5453598499298096","-1.5453598499298096"
"1769","-70.24385833740234","-70.24385833740234","-70.24385833740234"
"1772","-67.86798095703125","-67.86798095703125","-67.86798095703125"
"1774","-25.981483459472656","-25.981483459472656","-25.981483459472656"
"1777","-20.35472869873047","-20.35472869873047","-20.35472869873047"
"1780","-30.046791076660156","-30.046791076660156","-30.046791076660156"
"1782","-69.10916137695312","-69.10916137695312","-69.10916137695312"
"1785","-126.06607818603516","-126.06607818603516","-126.06607818603516"
"1787","-80.2370376586914","-80.2370376586914","-80.2370376586914"
"1789","-18.595382690429688","-18.595382690429688","-18.595382690429688"
"1791","-44.36994552612305","-44.36994552612305","-44.36994552612305"
"1793","-54.798744201660156","-54.798744201660156","-54.798744201660156"
"1795","-72.41526794433594","-72.41526794433594","-72.41526794433594"
"1798","-72.56834411621094","-72.56834411621094","-72.56834411621094"
"1801","-28.500457763671875","-28.500457763671875","-28.500457763671875"
"1804","-96.63825225830078","-96.63825225830078","-96.63825225830078"
"1806","-159.29531860351562","-159.29531860351562","-159.29531860351562"
