,Step,Reward
0,98.0,-115.4716796875
1,180.0,-71.81816101074219
2,294.0,-419.8825378417969
3,416.0,-375.4049987792969
4,546.0,-189.1282501220703
5,632.0,-268.8056640625
6,737.0,-509.6888122558594
7,855.0,-344.95306396484375
8,968.0,-355.84368896484375
9,1065.0,-268.9790954589844
10,1171.0,-160.339599609375
11,1230.0,-139.7751922607422
12,1303.0,-417.4566955566406
13,1361.0,-113.12118530273438
14,1489.0,-273.4344787597656
15,1562.0,-36.00063705444336
16,1674.0,-514.232666015625
17,1797.0,-158.2544403076172
18,1877.0,-68.64529418945312
19,1966.0,-261.8710021972656
20,2047.0,-96.09457397460938
21,2129.0,-211.9778289794922
22,2203.0,-148.08706665039062
23,2321.0,-109.57467651367188
24,2405.0,-85.18441772460938
25,2474.0,-226.9185791015625
26,2568.0,-109.41118621826172
27,2640.0,-161.1729736328125
28,2741.0,-465.8302001953125
29,2816.0,-98.22862243652344
30,2883.0,-236.08482360839844
31,2951.0,-151.40280151367188
32,3067.0,-369.51434326171875
33,3152.0,-362.2326354980469
34,3237.0,-132.40216064453125
35,3306.0,-82.80278015136719
36,3392.0,-128.47271728515625
37,3448.0,-102.77775573730469
38,3558.0,-79.14997100830078
39,3686.0,-167.18788146972656
40,3768.0,-68.52904510498047
41,3842.0,-95.26278686523438
42,3914.0,-39.97759246826172
43,4010.0,-318.8889465332031
44,4115.0,-301.42169189453125
45,4218.0,-334.83966064453125
46,4281.0,-53.7842903137207
47,4390.0,6.48291015625
48,4521.0,-73.02911376953125
49,4628.0,-125.50689697265625
50,4736.0,-120.03649139404297
51,4810.0,-127.65900421142578
52,4934.0,-549.843994140625
53,5025.0,-402.63226318359375
54,5097.0,-93.62271118164062
55,5179.0,-116.4056396484375
56,5284.0,-227.3164520263672
57,5349.0,-108.10860443115234
58,5456.0,-163.1488037109375
59,5583.0,-302.1302185058594
60,5655.0,-137.4123077392578
61,5739.0,-65.85360717773438
62,5866.0,-82.80088806152344
63,6866.0,67.3594741821289
64,6937.0,-86.88018035888672
65,7011.0,-155.91549682617188
66,7122.0,-405.6809387207031
67,7222.0,-84.4347152709961
68,7377.0,-26.485939025878906
69,7478.0,-104.1377182006836
70,7554.0,-73.84381103515625
71,7642.0,-411.02740478515625
72,7729.0,-240.49562072753906
73,7818.0,-385.4148864746094
74,7906.0,-212.4021453857422
75,7970.0,-71.8475341796875
76,8057.0,-126.26882934570312
77,8153.0,-252.6332244873047
78,8291.0,-269.69873046875
79,8432.0,-144.19921875
80,8574.0,-522.757568359375
81,8651.0,-168.13351440429688
82,8725.0,-57.98633575439453
83,8813.0,-27.10865020751953
84,8917.0,-139.27581787109375
85,9015.0,-180.2120361328125
86,9128.0,-96.01170349121094
87,9254.0,-184.07215881347656
88,9333.0,-98.17733764648438
89,9435.0,-285.78228759765625
90,9521.0,-161.4340057373047
91,9600.0,-290.4451904296875
92,9674.0,-179.14697265625
93,9760.0,-36.94670867919922
94,9852.0,-223.00396728515625
95,9976.0,-178.1524200439453
96,10062.0,-127.41259002685547
97,10170.0,-263.3363952636719
98,10247.0,-74.31112670898438
99,10397.0,-104.60000610351562
100,10496.0,-79.40446472167969
101,10595.0,-228.9778594970703
102,10673.0,-86.51163482666016
103,10808.0,-323.93475341796875
104,10888.0,-265.64044189453125
105,10975.0,-248.16383361816406
106,11078.0,-105.58068084716797
107,11186.0,-421.35748291015625
108,11295.0,-167.98147583007812
109,11386.0,-325.0064392089844
110,11486.0,-97.36829376220703
111,11635.0,-248.45640563964844
112,11714.0,-367.9470520019531
113,11817.0,-11.107452392578125
114,11889.0,-155.33534240722656
115,11946.0,-163.64715576171875
116,12014.0,-62.12162780761719
117,12094.0,-103.25756072998047
118,12215.0,-116.98291778564453
119,12294.0,-125.09880065917969
120,12415.0,-165.18307495117188
121,12501.0,-225.00502014160156
122,12620.0,-389.99603271484375
123,12743.0,-92.7043228149414
124,12868.0,-194.352294921875
125,12979.0,-331.852783203125
126,13090.0,-160.99363708496094
127,13230.0,-305.07366943359375
128,13308.0,-43.38428497314453
129,13381.0,-283.1271667480469
130,13480.0,-148.3712615966797
131,13569.0,-263.708251953125
132,13698.0,-232.59591674804688
133,13779.0,-104.38865661621094
134,13858.0,-66.338134765625
135,13931.0,-22.561485290527344
136,14052.0,-139.54571533203125
137,14138.0,-72.34770965576172
138,14273.0,-244.8679962158203
139,14411.0,-136.51214599609375
140,14511.0,-267.61572265625
141,14585.0,-146.59518432617188
142,14706.0,-264.3116149902344
143,14794.0,-226.52322387695312
144,14897.0,-254.78121948242188
145,14978.0,-61.514610290527344
146,15120.0,-66.08399200439453
147,15203.0,-94.57711791992188
148,15281.0,-95.78443145751953
149,15352.0,-151.90089416503906
150,15422.0,-226.68907165527344
151,15513.0,-77.01751708984375
152,15592.0,-114.21153259277344
153,15701.0,-208.41098022460938
154,15796.0,-125.27836608886719
155,15882.0,-137.5811004638672
156,15967.0,-138.85971069335938
157,16091.0,-125.56874084472656
158,16222.0,-188.7978973388672
159,16329.0,-451.00738525390625
160,16417.0,-106.83619689941406
161,16504.0,-241.6442413330078
162,16637.0,-107.17591094970703
163,16711.0,-277.21331787109375
164,16797.0,-35.807212829589844
165,16948.0,-219.41622924804688
166,17087.0,-65.07086181640625
167,17173.0,-286.7972106933594
168,17250.0,-30.34729766845703
169,17346.0,-132.93258666992188
170,17419.0,-36.519386291503906
171,17524.0,-184.4445343017578
172,17657.0,-160.2541046142578
173,17792.0,-115.73976135253906
174,17886.0,-105.6126480102539
175,17994.0,-147.73062133789062
176,18091.0,-444.4036560058594
177,18225.0,-134.64393615722656
178,18325.0,-21.420692443847656
179,18474.0,-106.90800476074219
180,18631.0,-139.1112823486328
181,18722.0,-161.04769897460938
182,18825.0,-134.8387908935547
183,18988.0,-159.53729248046875
184,19083.0,-77.33512878417969
185,19173.0,-176.0655517578125
186,19290.0,-128.7065887451172
187,19353.0,-124.21992492675781
188,19478.0,-169.02166748046875
189,19579.0,-92.25083923339844
190,19654.0,-138.10977172851562
191,19800.0,-172.0611572265625
192,19955.0,-77.91606140136719
193,20063.0,-119.77040100097656
194,20228.0,-288.58245849609375
195,20363.0,-247.23422241210938
196,20497.0,-123.89056396484375
197,20584.0,-132.56695556640625
198,20652.0,-181.00628662109375
199,20776.0,-231.9893341064453
200,20880.0,-135.62847900390625
201,21005.0,-190.39898681640625
