trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/gamma,config/tau,config/eta,config/num_steps,config/update_epochs,config/target_network_frequency,config/policy_lr_start,config/q_lr_start,config/beta,config/alpha,config/use_kl_loss,config/anneal_lr,config/target_network,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/saddle_point_optimization,config/parametrized_sampler,config/q_histogram,config/batch_size,config/num_iterations,config/__trial_index__
c5574cac,-1000.0,1713828135,,True,2,2024-04-23_01-22-15,0.47798824310302734,0.9784305095672607,80223,Nicolass-Air.technicolor.net,127.0.0.1,0.9784305095672607,2,"48_trial_index=1,actor_optimizer=RMSprop,alpha=2,anneal_lr=True,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0026,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.0023231019736726726,0.002581230861747802,0.00036235221627331423,2,False,True,True,Tanh,2,128,ReLU,512,4,Adam,RMSprop,0.0001,True,False,False,0,0,1
c8495b50,9.344185829162598,1713828297,,True,25,2024-04-23_01-24-57,7.23760986328125,154.1995415687561,80232,Nicolass-Air.technicolor.net,127.0.0.1,154.1995415687561,25,"49_trial_index=0,actor_optimizer=RMSprop,alpha=2,anneal_lr=True,batch_size=0,beta=0.0083,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0192,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.019179745224481362,0.00010159906110209521,0.00829951141577852,2,False,True,False,Tanh,4,128,Tanh,128,4,SGD,RMSprop,1e-08,True,False,False,0,0,0
0a6ee113,40.64583206176758,1713828313,,True,25,2024-04-23_01-25-13,6.873320817947388,160.62423849105835,80245,Nicolass-Air.technicolor.net,127.0.0.1,160.62423849105835,25,"50_trial_index=1,actor_optimizer=RMSprop,alpha=2,anneal_lr=True,batch_size=0,beta=0.0083,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0192,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.019179745224481362,0.00010159906110209521,0.00829951141577852,2,False,True,False,Tanh,4,128,Tanh,128,4,SGD,RMSprop,1e-08,True,False,False,0,0,1
68f63283,26.18181800842285,1713828396,,True,97,2024-04-23_01-26-36,2.5354108810424805,232.6764862537384,80254,Nicolass-Air.technicolor.net,127.0.0.1,232.6764862537384,97,"51_trial_index=0,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0231,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.00010494413813211166,0.0014051362228878293,0.023051554829830723,10,False,False,False,ReLU,2,64,ReLU,512,2,SGD,SGD,0.0001,True,False,False,0,0,0
8418bbf7,22.0,1713828402,,True,97,2024-04-23_01-26-42,2.6473610401153564,228.70661425590515,80278,Nicolass-Air.technicolor.net,127.0.0.1,228.70661425590515,97,"52_trial_index=1,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0231,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.00010494413813211166,0.0014051362228878293,0.023051554829830723,10,False,False,False,ReLU,2,64,ReLU,512,2,SGD,SGD,0.0001,True,False,False,0,0,1
163ce843,20.224489212036133,1713828241,,True,25,2024-04-23_01-24-01,2.348206043243408,57.71742606163025,80289,Nicolass-Air.technicolor.net,127.0.0.1,57.71742606163025,25,"53_trial_index=0,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0403,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.00010494413813211166,0.0014051362228878293,0.0403116678417148,10,False,False,False,ReLU,2,64,Tanh,64,4,SGD,SGD,0.0001,True,False,False,0,0,0
741ab13d,21.956043243408203,1713828252,,True,25,2024-04-23_01-24-12,2.2028229236602783,57.46387815475464,80298,Nicolass-Air.technicolor.net,127.0.0.1,57.46387815475464,25,"54_trial_index=1,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0403,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.00010494413813211166,0.0014051362228878293,0.0403116678417148,10,False,False,False,ReLU,2,64,Tanh,64,4,SGD,SGD,0.0001,True,False,False,0,0,1
ebd12fb9,37.75,1713829037,,True,97,2024-04-23_01-37-17,8.104857921600342,778.6705455780029,80366,Nicolass-Air.technicolor.net,127.0.0.1,778.6705455780029,97,"55_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,beta=0.0018,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0864,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0360,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,100,6,0.08641345709768422,0.036046773148859575,0.0017526979288844907,8,False,False,False,Tanh,2,128,Tanh,512,2,SGD,RMSprop,1e-08,True,False,False,0,0,0
fccb3ad3,9.333333015441895,1713829037,,True,97,2024-04-23_01-37-17,7.205883979797363,766.0332465171814,80379,Nicolass-Air.technicolor.net,127.0.0.1,766.0332465171814,97,"56_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,beta=0.0018,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0864,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0360,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,100,6,0.08641345709768422,0.036046773148859575,0.0017526979288844907,8,False,False,False,Tanh,2,128,Tanh,512,2,SGD,RMSprop,1e-08,True,False,False,0,0,1
dd6cb300,9.436363220214844,1713828897,,True,97,2024-04-23_01-34-57,5.967308044433594,575.5916831493378,80424,Nicolass-Air.technicolor.net,127.0.0.1,575.5916831493378,97,"57_trial_index=0,actor_optimizer=RMSprop,alpha=2,anneal_lr=True,batch_size=0,beta=0.0231,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0047,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.004671196119987671,0.00010107315223030581,0.02309170322067483,2,True,True,True,Tanh,4,512,Tanh,128,2,Adam,RMSprop,1e-08,True,False,False,0,0,0
ca808003,9.301886558532715,1713828930,,True,97,2024-04-23_01-35-30,5.78194260597229,594.4252223968506,80445,Nicolass-Air.technicolor.net,127.0.0.1,594.4252223968506,97,"58_trial_index=1,actor_optimizer=RMSprop,alpha=2,anneal_lr=True,batch_size=0,beta=0.0231,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0047,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.004671196119987671,0.00010107315223030581,0.02309170322067483,2,True,True,True,Tanh,4,512,Tanh,128,2,Adam,RMSprop,1e-08,True,False,False,0,0,1
71e2e265,-1000.0,1713828429,,True,2,2024-04-23_01-27-09,16.478710174560547,18.356679439544678,80502,Nicolass-Air.technicolor.net,127.0.0.1,18.356679439544678,2,"59_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0017,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0431,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,2,0.00017272947615752562,0.043148079990853856,0.0016822641531332764,8,False,True,True,Tanh,4,512,ReLU,128,2,SGD,SGD,1e-08,True,False,False,0,0,0
cd448567,-1000.0,1713828442,,True,2,2024-04-23_01-27-22,16.61688995361328,18.156266927719116,80512,Nicolass-Air.technicolor.net,127.0.0.1,18.156266927719116,2,"60_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0017,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0431,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,2,0.00017272947615752562,0.043148079990853856,0.0016822641531332764,8,False,True,True,Tanh,4,512,ReLU,128,2,SGD,SGD,1e-08,True,False,False,0,0,1
fc5135db,45.099998474121094,1713828891,,True,97,2024-04-23_01-34-51,4.311657905578613,446.3872835636139,80526,Nicolass-Air.technicolor.net,127.0.0.1,446.3872835636139,97,"61_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,beta=0.0099,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0294,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.0005098703892703181,0.029419461877324346,0.009944213840732996,4,False,True,False,Tanh,2,64,ReLU,512,4,SGD,RMSprop,1e-08,True,False,False,0,0,0
1f3e34d5,-1000.0,1713828751,,True,63,2024-04-23_01-32-31,2.5207948684692383,295.1107542514801,80536,Nicolass-Air.technicolor.net,127.0.0.1,295.1107542514801,63,"62_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,beta=0.0099,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0005,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0294,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,6,0.0005098703892703181,0.029419461877324346,0.009944213840732996,4,False,True,False,Tanh,2,64,ReLU,512,4,SGD,RMSprop,1e-08,True,False,False,0,0,1
7d0fb252,9.754716873168945,1713829287,,True,97,2024-04-23_01-41-27,5.500930070877075,517.5369095802307,80771,Nicolass-Air.technicolor.net,127.0.0.1,517.5369095802307,97,"63_trial_index=0,actor_optimizer=RMSprop,alpha=10,anneal_lr=False,batch_size=0,beta=0.0098,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0189,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,12,0.0005973843785873922,0.01891239334541469,0.009790277418321756,10,False,False,False,ReLU,2,64,Tanh,512,4,Adam,RMSprop,1e-08,True,False,False,0,0,0
4649820e,-1000.0,1713829274,,True,92,2024-04-23_01-41-14,1.8471391201019287,486.5143003463745,80784,Nicolass-Air.technicolor.net,127.0.0.1,486.5143003463745,92,"64_trial_index=1,actor_optimizer=RMSprop,alpha=10,anneal_lr=False,batch_size=0,beta=0.0098,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0189,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,12,0.0005973843785873922,0.01891239334541469,0.009790277418321756,10,False,False,False,ReLU,2,64,Tanh,512,4,Adam,RMSprop,1e-08,True,False,False,0,0,1
22441146,12.077844619750977,1713828863,,True,25,2024-04-23_01-34-23,2.4350011348724365,62.63441824913025,80804,Nicolass-Air.technicolor.net,127.0.0.1,62.63441824913025,25,"65_trial_index=0,actor_optimizer=RMSprop,alpha=2,anneal_lr=False,batch_size=0,beta=0.0131,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0175,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,10,6,0.01746962185212969,0.00018931821741717268,0.013139709414653592,2,False,False,False,ReLU,2,512,ReLU,64,4,SGD,RMSprop,0.0001,True,False,False,0,0,0
db517c73,22.426965713500977,1713828935,,True,25,2024-04-23_01-35-35,2.5108091831207275,56.36916995048523,80871,Nicolass-Air.technicolor.net,127.0.0.1,56.36916995048523,25,"66_trial_index=1,actor_optimizer=RMSprop,alpha=2,anneal_lr=False,batch_size=0,beta=0.0131,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0175,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,10,6,0.01746962185212969,0.00018931821741717268,0.013139709414653592,2,False,False,False,ReLU,2,512,ReLU,64,4,SGD,RMSprop,0.0001,True,False,False,0,0,1
a541ef57,-1000.0,1713828971,,True,89,2024-04-23_01-36-11,0.16106820106506348,63.12090826034546,80898,Nicolass-Air.technicolor.net,127.0.0.1,63.12090826034546,89,"67_trial_index=0,actor_optimizer=SGD,alpha=10,anneal_lr=True,batch_size=0,beta=0.0678,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0039,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,2,0.0007538680940930132,0.0038824599571678138,0.0677531098446265,10,False,True,False,ReLU,2,128,ReLU,128,2,Adam,SGD,0.0001,True,False,False,0,0,0
f3a16d2a,-1000.0,1713828964,,True,62,2024-04-23_01-36-04,0.2957470417022705,43.18618607521057,80911,Nicolass-Air.technicolor.net,127.0.0.1,43.18618607521057,62,"68_trial_index=1,actor_optimizer=SGD,alpha=10,anneal_lr=True,batch_size=0,beta=0.0678,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0039,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,2,0.0007538680940930132,0.0038824599571678138,0.0677531098446265,10,False,True,False,ReLU,2,128,ReLU,128,2,Adam,SGD,0.0001,True,False,False,0,0,1
c25be460,-1000.0,1713828972,,True,61,2024-04-23_01-36-12,0.19930291175842285,24.05831480026245,80946,Nicolass-Air.technicolor.net,127.0.0.1,24.05831480026245,61,"69_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0087,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,10,2,0.0007800123074433538,0.0004715216872333377,0.008695286182912366,2,False,True,False,Tanh,4,128,ReLU,128,2,Adam,Adam,0.0001,True,False,False,0,0,0
234c724e,38.07143020629883,1713828997,,True,92,2024-04-23_01-36-37,0.3903639316558838,36.24402952194214,80957,Nicolass-Air.technicolor.net,127.0.0.1,36.24402952194214,92,"70_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0087,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,10,2,0.0007800123074433538,0.0004715216872333377,0.008695286182912366,2,False,True,False,Tanh,4,128,ReLU,128,2,Adam,Adam,0.0001,True,False,False,0,0,1
