trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/autotune,config/target_entropy_scale,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
0de5ec88,-11111,1712784520,,True,130,2024-04-10_23-28-40,0.0695350170135498,59.180011510849,69217,Nicolass-iMac.technicolor.net,127.0.0.1,59.180011510849,130,"1_trial_index=0,alpha=1.5000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=False,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,True,0.99,4,0.0025,0.001,1.5,,50,True,0.7,False,True,False,0,0,0,0
abf1cc10,-11111,1712784658,,True,74,2024-04-10_23-30-58,23.391549348831177,196.33398270606995,69220,Nicolass-iMac.technicolor.net,127.0.0.1,196.33398270606995,74,"2_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=16,num_steps=256,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=False,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,16,0.001,0.0025,4.0,,300,False,0.5,False,False,False,0,0,0,0
3ab4c546,[-55.193302],1712784622,,True,415,2024-04-10_23-30-22,0.0036878585815429688,98.78093266487122,69302,Nicolass-iMac.technicolor.net,127.0.0.1,98.78093266487122,415,"3_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=False,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,2,0.001,0.0025,2.0,,100,False,0.5,False,False,False,0,0,0,0
84489d99,[-562.29175],1712784681,,True,398,2024-04-10_23-31-21,0.008043050765991211,45.734989166259766,69390,Nicolass-iMac.technicolor.net,127.0.0.1,45.734989166259766,398,"4_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=False,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,8,0.00025,0.1,6.0,,10,True,0.89,False,True,False,0,0,0,0
9d6d6ef3,-11111,1712784688,,True,79,2024-04-10_23-31-28,0.020869016647338867,27.56260633468628,69405,Nicolass-iMac.technicolor.net,127.0.0.1,27.56260633468628,79,"5_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=False,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,False,0.99,8,0.0025,0.001,2.0,,100,False,0.5,False,False,False,0,0,0,0
e2f08a4d,[-448.47433],1712784768,,True,404,2024-04-10_23-32-48,0.014338016510009766,83.26529860496521,69417,Nicolass-iMac.technicolor.net,127.0.0.1,83.26529860496521,404,"6_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=128,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=False,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,4,0.1,0.00025,6.0,,50,True,0.7,False,True,False,0,0,0,0
70b69953,-11111,1712784692,,True,18,2024-04-10_23-31-32,0.8747320175170898,1.6109025478363037,69425,Nicolass-iMac.technicolor.net,127.0.0.1,1.6109025478363037,18,"7_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=False,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,8,0.001,0.0025,0.5,,50,True,0.89,False,True,False,0,0,0,0
f06c9657,-11111,1712784786,,True,368,2024-04-10_23-33-06,0.02495884895324707,91.08661651611328,69427,Nicolass-iMac.technicolor.net,127.0.0.1,91.08661651611328,368,"8_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=False,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,True,0.99,4,0.0025,0.1,4.0,,100,False,0.3,False,False,False,0,0,0,0
2783f889,-11111,1712784809,,True,204,2024-04-10_23-33-29,0.06209278106689453,36.185654401779175,69466,Nicolass-iMac.technicolor.net,127.0.0.1,36.185654401779175,204,"9_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=2,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=False,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,False,0.99,2,0.001,0.001,2.0,,100,False,0.7,False,False,False,0,0,0,0
8e2d1424,[-490.50153],1712784821,,True,408,2024-04-10_23-33-41,0.005464076995849609,31.669543027877808,69485,Nicolass-iMac.technicolor.net,127.0.0.1,31.669543027877808,408,"10_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=False,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,8,0.0025,0.0025,6.0,,10,True,0.3,False,True,False,0,0,0,0
