,Step,Reward
0,356.0,-312.72576904296875
1,360.0,-395.472900390625
2,452.0,-184.2836151123047
3,500.0,-425.8497009277344
4,640.0,-118.48048400878906
5,792.0,-156.29490661621094
6,892.0,-87.96855163574219
7,932.0,-136.83567810058594
8,1148.0,-208.03831481933594
9,1208.0,-128.0372314453125
10,1232.0,-301.6612548828125
11,1364.0,-81.83401489257812
12,1496.0,-88.26274108886719
13,1640.0,-190.27944946289062
14,1656.0,-100.48302459716797
15,1684.0,-179.627685546875
16,1936.0,-149.1332550048828
17,2004.0,-98.12975311279297
18,2068.0,-172.00949096679688
19,2108.0,-123.5048828125
20,2324.0,-166.64732360839844
21,2352.0,-23.216087341308594
22,2424.0,-78.60075378417969
23,2512.0,-91.24588012695312
24,2620.0,-93.13943481445312
25,2832.0,-195.844482421875
26,2868.0,-64.18661499023438
27,3008.0,0.54681396484375
28,3124.0,-59.100914001464844
29,3292.0,-17.61164093017578
30,3400.0,-23.695831298828125
31,3456.0,-139.9537353515625
32,3716.0,-260.3251953125
33,3828.0,-49.694637298583984
34,3952.0,-359.77166748046875
35,4052.0,-250.64822387695312
36,4268.0,-31.206527709960938
37,4380.0,-355.956298828125
38,4512.0,-263.5923156738281
39,4616.0,-164.5407257080078
40,4824.0,-333.5032958984375
41,4844.0,-105.19129180908203
42,5136.0,-192.6604766845703
43,5156.0,1.9524765014648438
44,5340.0,-24.807342529296875
45,5344.0,-142.25970458984375
46,5672.0,-58.12428665161133
47,5788.0,17.67536163330078
48,5796.0,-238.6706085205078
49,5884.0,-72.95307922363281
50,6176.0,-204.52590942382812
51,6192.0,-5.5612640380859375
52,6412.0,-4.5106048583984375
53,6496.0,-68.64120483398438
54,6912.0,-35.179901123046875
55,7060.0,-7.19842529296875
56,7184.0,-306.61669921875
57,7292.0,-144.78929138183594
58,7520.0,-109.88113403320312
59,7780.0,-173.45018005371094
60,7852.0,-53.582366943359375
61,7984.0,-83.93384552001953
62,8280.0,-99.66236877441406
63,8348.0,-62.318603515625
64,8652.0,-355.6671142578125
65,8976.0,-290.40850830078125
66,9012.0,-196.677001953125
67,9180.0,-51.04158020019531
68,9708.0,-103.97600555419922
69,9740.0,-65.07490539550781
70,9884.0,-57.48360061645508
71,10176.0,90.80097961425781
72,10468.0,-188.06329345703125
73,10504.0,-17.791053771972656
74,10660.0,-139.61349487304688
75,11012.0,-27.462379455566406
76,11160.0,-42.535926818847656
77,11280.0,-277.1849670410156
78,11608.0,-33.88374328613281
79,11708.0,-145.03997802734375
80,11784.0,-213.8006591796875
81,12000.0,-86.36235809326172
82,12208.0,-45.30162048339844
83,12464.0,11.896896362304688
84,12852.0,-246.97926330566406
85,12896.0,-191.3302001953125
86,13272.0,-181.04376220703125
87,13680.0,-29.667572021484375
88,13776.0,-176.89605712890625
89,13872.0,-142.77586364746094
90,14216.0,-23.809326171875
91,14564.0,24.06751251220703
92,14608.0,-264.05462646484375
93,14876.0,50.92356872558594
94,15176.0,-175.98886108398438
95,15620.0,21.517845153808594
96,15624.0,1.946319580078125
97,15784.0,83.14156341552734
98,16408.0,22.147056579589844
99,16512.0,-123.08955383300781
100,17128.0,-30.31433868408203
101,17180.0,34.20112609863281
102,17924.0,40.64085388183594
103,18064.0,15.726860046386719
104,18496.0,29.103225708007812
105,18564.0,29.484012603759766
106,19124.0,83.1651611328125
107,19132.0,58.809234619140625
108,19620.0,119.07837677001953
109,19740.0,-4.335968017578125
110,20180.0,-10.704986572265625
111,20788.0,16.92865753173828
112,21100.0,-157.88107299804688
113,21836.0,-197.50144958496094
114,21968.0,-8.486648559570312
115,22064.0,112.40811920166016
116,22712.0,-148.90785217285156
117,22900.0,7.8925628662109375
118,23348.0,81.76193237304688
119,23620.0,124.40283966064453
120,23756.0,-187.50955200195312
121,24376.0,-130.44656372070312
122,24708.0,-20.29834747314453
123,25356.0,-69.32008361816406
124,25640.0,-8.795578002929688
125,25968.0,120.81043243408203
126,26384.0,-33.18933868408203
127,27100.0,-41.79286193847656
128,27112.0,8.628952026367188
129,27620.0,57.6111946105957
130,27972.0,-38.049617767333984
131,28476.0,-0.6808853149414062
132,28620.0,-10.913375854492188
133,29512.0,31.33642578125
134,29952.0,-21.628555297851562
135,29968.0,140.79454040527344
136,30616.0,13.274856567382812
137,31012.0,-6.2056732177734375
138,31088.0,-217.89517211914062
139,31100.0,94.20098114013672
140,31856.0,-13.126083374023438
141,32380.0,-38.66089630126953
142,32740.0,-7.310554504394531
143,32972.0,-29.947555541992188
144,33116.0,-31.13921356201172
145,33352.0,52.468963623046875
146,33940.0,9.476394653320312
147,34616.0,117.17066192626953
148,34724.0,22.245330810546875
149,34804.0,-32.794029235839844
150,34928.0,-11.151176452636719
151,36476.0,-62.01106262207031
152,37072.0,-135.0782470703125
153,38616.0,133.77825927734375
154,38724.0,134.37277221679688
155,38804.0,143.13221740722656
156,39440.0,20.487716674804688
157,39968.0,-1.5576629638671875
158,40140.0,-4.7051849365234375
159,41072.0,169.95166015625
160,41188.0,-34.71343994140625
161,42552.0,-18.115859985351562
162,43440.0,108.8766098022461
163,43860.0,3.50048828125
164,43968.0,139.28480529785156
165,44880.0,41.00984191894531
166,44928.0,-34.66216278076172
167,45072.0,105.35887145996094
168,46000.0,6.10638427734375
169,46460.0,-45.10536193847656
170,47440.0,95.88411712646484
171,48928.0,89.72640991210938
172,50000.0,123.53290557861328
