,Step,Reward
0,52.0,13.0
1,60.0,15.0
2,92.0,23.0
3,128.0,17.0
4,132.0,33.0
5,140.0,12.0
6,184.0,13.5
7,208.0,28.0
8,256.0,15.0
9,308.0,28.0
10,332.0,19.0
11,344.0,22.0
12,384.0,13.0
13,396.0,22.0
14,408.0,25.0
15,452.0,17.0
16,488.0,21.5
17,492.0,37.0
18,520.0,17.0
19,544.0,14.0
20,588.0,17.0
21,668.0,20.0
22,728.0,59.0
23,788.0,30.0
24,800.0,64.0
25,840.0,88.0
26,852.0,16.0
27,900.0,25.0
28,912.0,15.0
29,952.0,28.0
30,1000.0,12.0
31,1020.0,30.0
32,1024.0,74.0
33,1044.0,33.0
34,1048.0,12.0
35,1092.0,18.0
36,1104.0,20.0
37,1108.0,16.0
38,1156.0,27.0
39,1172.0,16.0
40,1192.0,22.0
41,1220.0,32.0
42,1228.0,14.0
43,1240.0,21.0
44,1252.0,15.0
45,1260.0,10.0
46,1336.0,19.0
47,1356.0,29.0
48,1392.0,35.0
49,1408.0,18.0
50,1448.0,23.0
51,1456.0,57.0
52,1480.0,18.0
53,1492.0,25.0
54,1500.0,13.0
55,1588.0,22.0
56,1604.0,28.0
57,1608.0,32.0
58,1612.0,39.0
59,1644.0,14.0
60,1652.0,11.0
61,1656.0,11.0
62,1672.0,17.0
63,1704.0,15.0
64,1712.0,15.0
65,1780.0,19.0
66,1788.0,33.0
67,1796.0,21.0
68,1812.0,35.0
69,1856.0,19.0
70,1868.0,14.0
71,1876.0,20.0
72,1924.0,12.0
73,1940.0,21.0
74,1976.0,13.0
75,2000.0,53.0
76,2048.0,12.0
77,2056.0,47.0
78,2064.0,31.0
79,2080.0,26.0
80,2120.0,10.0
81,2140.0,23.0
82,2160.0,26.0
83,2204.0,16.0
84,2208.0,22.0
85,2244.0,45.0
86,2256.0,24.0
87,2300.0,23.0
88,2348.0,23.0
89,2364.0,16.0
90,2384.0,45.0
91,2392.0,11.0
92,2444.0,15.0
93,2492.0,12.0
94,2500.0,34.0
95,2524.0,70.0
96,2528.0,34.0
97,2564.0,18.0
98,2620.0,23.0
99,2696.0,49.0
100,2708.0,46.0
101,2732.0,42.0
102,2788.0,20.0
103,2824.0,32.0
104,2892.0,26.0
105,2912.0,45.0
106,2936.0,79.0
107,2980.0,17.0
108,3052.0,57.0
109,3072.0,34.0
110,3080.0,47.0
111,3124.0,36.0
112,3256.0,44.0
113,3328.0,64.0
114,3356.0,25.0
115,3380.0,13.0
116,3392.0,67.0
117,3396.0,86.0
118,3496.0,29.0
119,3560.0,51.0
120,3576.0,46.0
121,3584.0,47.0
122,3592.0,24.0
123,3668.0,23.0
124,3700.0,35.0
125,3744.0,11.0
126,3780.0,47.0
127,3820.0,38.0
128,3824.0,20.0
129,3856.0,19.0
130,3868.0,71.0
131,3880.0,14.0
132,3916.0,24.0
133,3968.0,13.0
134,4000.0,36.0
135,4060.0,15.0
136,4068.0,47.0
137,4112.0,36.0
138,4208.0,24.0
139,4212.0,36.0
140,4272.0,101.0
141,4352.0,73.0
142,4384.0,43.0
143,4392.0,30.0
144,4400.0,48.0
145,4464.0,28.0
146,4472.0,22.0
147,4480.0,22.0
148,4628.0,39.0
149,4636.0,59.0
150,4732.0,67.0
151,4744.0,66.0
152,4804.0,18.0
153,4864.0,30.0
154,4960.0,81.0
155,5016.0,97.0
156,5048.0,22.0
157,5088.0,18.0
158,5132.0,82.0
159,5252.0,97.0
160,5260.0,53.0
161,5268.0,45.0
162,5344.0,21.0
163,5388.0,64.0
164,5420.0,42.0
165,5540.0,68.0
166,5588.0,61.0
167,5624.0,51.0
168,5656.0,67.0
169,5668.0,32.0
170,5700.0,28.0
171,5740.0,29.0
172,5760.0,26.0
173,5808.0,27.0
174,5824.0,21.0
175,5888.0,32.0
176,5900.0,19.0
177,6008.0,55.0
178,6060.0,40.0
179,6172.0,41.0
180,6244.0,59.0
181,6304.0,33.0
182,6412.0,101.0
183,6444.0,50.0
184,6484.0,45.0
185,6500.0,14.0
186,6536.0,31.0
187,6540.0,14.0
188,6580.0,130.0
189,6644.0,36.0
190,6780.0,55.0
191,6800.0,39.0
192,6904.0,92.0
193,6916.0,29.0
194,6956.0,44.0
195,6960.0,45.0
196,7032.0,32.0
197,7100.0,46.0
198,7256.0,74.0
199,7264.0,41.0
200,7284.0,82.0
201,7364.0,83.0
202,7424.0,35.0
203,7448.0,48.0
204,7500.0,59.0
205,7620.0,43.0
206,7640.0,35.0
207,7716.0,88.0
208,7800.0,94.0
209,7860.0,60.0
210,7936.0,37.0
211,8016.0,94.0
212,8080.0,70.0
213,8108.0,43.0
214,8280.0,86.0
215,8404.0,74.0
216,8532.0,113.0
217,8612.0,149.0
218,8676.0,68.0
219,8784.0,63.0
220,8948.0,167.0
221,8980.0,76.0
222,8988.0,94.0
223,9088.0,35.0
224,9200.0,104.0
225,9232.0,36.0
226,9356.0,92.0
227,9404.0,106.0
228,9448.0,62.0
229,9536.0,76.0
230,9600.0,49.0
231,9712.0,44.0
232,9724.0,31.0
233,9864.0,104.0
234,9884.0,132.0
235,9992.0,32.0
236,10044.0,83.0
237,10104.0,55.0
238,10324.0,83.0
239,10468.0,186.0
240,10560.0,129.0
241,10672.0,142.0
242,10740.0,104.0
243,10908.0,42.0
244,10936.0,94.0
245,11008.0,84.0
246,11032.0,141.0
247,11392.0,121.0
248,11548.0,135.0
249,11616.0,146.0
250,11688.0,35.0
251,11732.0,29.0
252,11996.0,66.0
253,12072.0,284.0
254,12304.0,154.0
255,12344.0,238.0
256,12512.0,110.0
257,12724.0,105.0
258,12808.0,203.0
259,13104.0,95.0
260,13400.0,148.0
261,13624.0,278.0
262,13860.0,115.0
263,14040.0,234.0
264,14344.0,500.0
265,14724.0,95.0
266,14860.0,250.0
267,15084.0,261.0
268,15272.0,103.0
269,15424.0,175.0
270,15624.0,500.0
271,16128.0,176.0
272,16300.0,257.0
273,16380.0,189.0
274,16424.0,335.0
275,16524.0,36.0
276,16640.0,128.0
277,17052.0,132.0
278,17560.0,127.0
279,17740.0,329.0
280,17860.0,390.0
281,17956.0,329.0
282,18168.0,152.0
283,18424.0,117.0
284,18448.0,147.0
285,19304.0,214.0
286,19344.0,230.0
287,19480.0,328.0
288,19732.0,498.0
289,19900.0,42.0
290,19984.0,170.0
291,20096.0,154.0
292,20212.0,217.0
293,20816.0,229.0
294,20848.0,216.0
295,20956.0,215.0
296,21592.0,159.0
297,21620.0,193.0
298,21788.0,243.0
299,22120.0,125.0
300,22212.0,500.0
301,22668.0,137.0
302,22676.0,116.0
303,23036.0,312.0
304,23312.0,430.0
305,23504.0,209.0
306,23684.0,252.0
307,23984.0,168.0
308,23992.0,239.0
309,24908.0,229.0
310,25100.0,354.0
311,25188.0,421.0
312,25612.0,176.0
313,25660.0,118.0
314,25752.0,442.0
315,25840.0,185.0
316,26128.0,129.0
317,26276.0,154.0
318,26424.0,168.0
319,26852.0,253.0
320,26916.0,197.0
321,27308.0,221.0
322,27376.0,131.0
323,27836.0,390.0
324,28192.0,221.0
325,28244.0,217.0
326,28432.0,379.0
327,28456.0,155.0
328,28820.0,157.0
329,29244.0,197.0
330,29296.0,216.0
331,29664.0,355.0
332,29860.0,260.0
333,29892.0,149.0
334,30368.0,119.0
335,30396.0,134.0
336,30532.0,322.0
337,30928.0,316.0
338,30948.0,145.0
339,31472.0,136.0
340,31996.0,262.0
341,32396.0,500.0
342,32532.0,500.0
343,32572.0,144.0
344,32880.0,352.0
345,33088.0,129.0
346,33328.0,233.0
347,33404.0,131.0
348,33564.0,258.0
349,34148.0,205.0
350,34444.0,220.0
351,34456.0,342.0
352,34800.0,349.0
353,34952.0,127.0
354,35164.0,53.0
355,35316.0,292.0
356,35580.0,195.0
357,36176.0,430.0
358,36212.0,262.0
359,36504.0,231.0
360,36636.0,330.0
361,36872.0,174.0
362,37044.0,208.0
363,37520.0,254.0
364,38524.0,472.0
365,38872.0,500.0
366,39044.0,500.0
367,39184.0,416.0
368,39652.0,195.0
369,40256.0,151.0
370,40436.0,478.0
371,40480.0,324.0
372,40500.0,364.0
373,41224.0,186.0
374,41560.0,281.0
375,41592.0,273.0
376,42256.0,500.0
377,42380.0,197.0
378,42832.0,318.0
379,42924.0,167.0
380,43224.0,500.0
381,43276.0,224.0
382,43424.0,125.0
383,44020.0,149.0
384,44284.0,363.0
385,44328.0,263.0
386,44884.0,139.0
387,45068.0,196.0
388,45204.0,296.0
389,45224.0,500.0
390,45788.0,146.0
391,46416.0,157.0
392,46880.0,499.0
393,47068.0,500.0
394,47224.0,351.0
395,47800.0,230.0
396,48036.0,203.0
397,48100.0,258.0
398,48624.0,350.0
399,49220.0,296.0
400,49392.0,192.0
401,49472.0,343.0
402,49800.0,500.0
403,50064.0,168.0
404,50200.0,245.0
405,50516.0,261.0
406,51208.0,286.0
407,51220.0,355.0
408,52036.0,204.0
409,52092.0,221.0
410,52132.0,404.0
411,52200.0,500.0
412,52644.0,128.0
413,52780.0,172.0
414,52908.0,218.0
415,53196.0,249.0
416,53708.0,232.0
417,53864.0,239.0
418,54072.0,219.0
419,54164.0,114.0
420,54612.0,492.0
421,54888.0,256.0
422,55036.0,241.0
423,55292.0,282.0
424,55564.0,132.0
425,55716.0,276.0
426,56488.0,231.0
427,56500.0,403.0
428,57124.0,352.0
429,57140.0,160.0
430,57152.0,465.0
431,57500.0,253.0
432,57836.0,171.0
433,58264.0,191.0
434,58308.0,292.0
435,58684.0,390.0
436,58952.0,279.0
437,59152.0,211.0
438,59548.0,321.0
439,59872.0,297.0
440,60232.0,320.0
441,60264.0,278.0
442,60440.0,142.0
443,60744.0,299.0
444,61324.0,221.0
445,61328.0,274.0
446,61540.0,319.0
447,61892.0,287.0
448,62636.0,327.0
449,62736.0,299.0
450,63296.0,140.0
451,63324.0,500.0
452,63868.0,136.0
453,63892.0,500.0
454,64632.0,499.0
455,65296.0,500.0
456,65868.0,500.0
457,65892.0,500.0
458,65912.0,154.0
459,65940.0,327.0
460,66628.0,172.0
461,67168.0,325.0
462,67696.0,451.0
463,67704.0,269.0
464,67912.0,500.0
465,68084.0,229.0
466,68708.0,156.0
467,68780.0,269.0
468,68808.0,278.0
469,69216.0,127.0
470,69896.0,272.0
471,69912.0,500.0
472,70352.0,393.0
473,71072.0,180.0
474,71124.0,477.0
475,71332.0,355.0
476,71428.0,383.0
477,71816.0,173.0
478,71956.0,221.0
479,72944.0,282.0
480,72948.0,380.0
481,73332.0,500.0
482,73408.0,363.0
483,74484.0,384.0
484,74504.0,390.0
485,74640.0,308.0
486,75220.0,145.0
487,75332.0,500.0
488,75560.0,264.0
489,76100.0,135.0
490,76116.0,196.0
491,76136.0,413.0
492,76564.0,336.0
493,77156.0,264.0
494,77304.0,297.0
495,77632.0,374.0
496,78152.0,249.0
497,78420.0,279.0
498,78512.0,487.0
499,78916.0,191.0
500,79136.0,179.0
501,79632.0,500.0
502,80256.0,436.0
503,80704.0,392.0
504,80864.0,308.0
505,80916.0,500.0
506,81456.0,300.0
507,81488.0,196.0
508,81828.0,228.0
509,81916.0,263.0
510,82768.0,213.0
511,82912.0,271.0
512,83092.0,409.0
513,83228.0,435.0
514,84228.0,250.0
515,84276.0,341.0
516,84528.0,359.0
517,84664.0,474.0
518,85148.0,218.0
519,85628.0,350.0
520,86308.0,411.0
521,86528.0,500.0
522,86824.0,419.0
523,87620.0,273.0
524,87628.0,500.0
525,88308.0,500.0
526,88824.0,500.0
527,89232.0,403.0
528,89628.0,500.0
529,90248.0,485.0
530,90600.0,243.0
531,90648.0,354.0
532,90672.0,462.0
533,91212.0,241.0
534,91384.0,178.0
535,91884.0,309.0
536,92304.0,426.0
