trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
dbb81dcb,11.387639999389648,1713979298,,True,50,2024-04-24_19-21-38,1.190295934677124,56.8099627494812,44013,Nicolass-MacBook-Air.local,127.0.0.1,56.8099627494812,50,"11_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0067,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Sigmoid,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0011,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,500,8,8,10,0,0.0066682068121538315,0.002527628994940897,0.0011414452697059384,False,False,True,False,True,False,Sigmoid,4,128,ReLU,128,2,SGD,SGD,0.0001,0,0,0,1
ebf19c72,20.67346954345703,1713979306,,True,50,2024-04-24_19-21-46,1.1920108795166016,56.65624403953552,44025,Nicolass-MacBook-Air.local,127.0.0.1,56.65624403953552,50,"12_trial_index=2,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0067,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Sigmoid,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0011,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,500,8,8,10,0,0.0066682068121538315,0.002527628994940897,0.0011414452697059384,False,False,True,False,True,False,Sigmoid,4,128,ReLU,128,2,SGD,SGD,0.0001,0,0,0,2
9954f078,16.040651321411133,1713979453,,True,50,2024-04-24_19-24-13,3.9890623092651367,194.91579127311707,44035,Nicolass-MacBook-Air.local,127.0.0.1,194.91579127311707,50,"13_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,beta=0.0166,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0067,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,500,8,4,50,0,0.01655014474636265,0.006741825261645874,0.0001797314091513379,True,False,False,False,True,False,Tanh,2,128,Tanh,64,2,SGD,SGD,0.0001,0,0,0,0
6f47e82f,28.855072021484375,1713979462,,True,50,2024-04-24_19-24-22,4.477948904037476,194.60077714920044,44043,Nicolass-MacBook-Air.local,127.0.0.1,194.60077714920044,50,"14_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,beta=0.0166,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0067,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,500,8,4,50,0,0.01655014474636265,0.006741825261645874,0.0001797314091513379,True,False,False,False,True,False,Tanh,2,128,Tanh,64,2,SGD,SGD,0.0001,0,0,0,1
3b2eb402,14.468085289001465,1713979492,,True,50,2024-04-24_19-24-52,4.459197044372559,194.27371621131897,44071,Nicolass-MacBook-Air.local,127.0.0.1,194.27371621131897,50,"15_trial_index=2,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,beta=0.0166,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0067,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,500,8,4,50,0,0.01655014474636265,0.006741825261645874,0.0001797314091513379,True,False,False,False,True,False,Tanh,2,128,Tanh,64,2,SGD,SGD,0.0001,0,0,0,2
d3b594d6,-111.0,1713979309,,True,2,2024-04-24_19-21-49,0.2642941474914551,0.8392350673675537,44082,Nicolass-MacBook-Air.local,127.0.0.1,0.8392350673675537,2,"16_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0015,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0009,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0111,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,128,8,12,10,0,0.0014982081557813553,0.0008985049557356788,0.011116707069768191,False,False,True,False,True,False,ReLU,4,64,ReLU,512,4,Adam,Adam,1e-08,0,0,0,0
8908dbad,-111.0,1713979319,,True,2,2024-04-24_19-21-59,0.5380868911743164,1.0797760486602783,44094,Nicolass-MacBook-Air.local,127.0.0.1,1.0797760486602783,2,"17_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0015,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0009,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0111,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,128,8,12,10,0,0.0014982081557813553,0.0008985049557356788,0.011116707069768191,False,False,True,False,True,False,ReLU,4,64,ReLU,512,4,Adam,Adam,1e-08,0,0,0,1
cf28e708,-111.0,1713979327,,True,2,2024-04-24_19-22-07,0.324246883392334,0.9221429824829102,44115,Nicolass-MacBook-Air.local,127.0.0.1,0.9221429824829102,2,"18_trial_index=2,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0015,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0009,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0111,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,128,8,12,10,0,0.0014982081557813553,0.0008985049557356788,0.011116707069768191,False,False,True,False,True,False,ReLU,4,64,ReLU,512,4,Adam,Adam,1e-08,0,0,0,2
31ac5bb5,-111.0,1713979634,,True,54,2024-04-24_19-27-14,3.1652610301971436,298.0907003879547,44134,Nicolass-MacBook-Air.local,127.0.0.1,298.0907003879547,54,"19_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=False,policy_activation=Sigmoid,policy_lr_start=0.0264,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0028,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,256,4,8,100,0,0.0001282159350015622,0.026405144998499316,0.0027702080885051027,False,False,True,False,True,False,Sigmoid,4,128,ReLU,128,4,SGD,Adam,0.0001,0,0,0,0
1f5f5bfd,-111.0,1713979486,,True,28,2024-04-24_19-24-46,4.210103988647461,140.28935718536377,44151,Nicolass-MacBook-Air.local,127.0.0.1,140.28935718536377,28,"20_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=False,policy_activation=Sigmoid,policy_lr_start=0.0264,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0028,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,256,4,8,100,0,0.0001282159350015622,0.026405144998499316,0.0027702080885051027,False,False,True,False,True,False,Sigmoid,4,128,ReLU,128,4,SGD,Adam,0.0001,0,0,0,1
3d47a880,-111.0,1713979576,,True,35,2024-04-24_19-26-16,2.2221779823303223,190.51171779632568,44190,Nicolass-MacBook-Air.local,127.0.0.1,190.51171779632568,35,"21_trial_index=2,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=False,policy_activation=Sigmoid,policy_lr_start=0.0264,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0028,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,256,4,8,100,0,0.0001282159350015622,0.026405144998499316,0.0027702080885051027,False,False,True,False,True,False,Sigmoid,4,128,ReLU,128,4,SGD,Adam,0.0001,0,0,0,2
5a389f8b,20.244897842407227,1713980155,,True,97,2024-04-24_19-35-55,7.526387929916382,751.0696597099304,44207,Nicolass-MacBook-Air.local,127.0.0.1,751.0696597099304,97,"22_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,beta=0.0275,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=256,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Sigmoid,q_hidden_size=128,q_histogram=False,q_lr_start=0.0179,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=0,tau=1.0000,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,100000,4,1.0,0.99,256,16,8,50,0,0.027525134647608723,0.00011126984589087581,0.01788329029164562,True,False,False,False,True,False,ReLU,2,512,Sigmoid,128,2,Adam,SGD,1e-08,0,0,0,0
